LakeID,Hylak_id,short_name,Name,Country,Lat_centre,Lon_centre,Sea_mask,Lake_area,Vol_total,Depth_avg,Dis_avg,Res_time,Elevation,Z_max,TR,Phase,Cover_1995_2020,annual_ave_95_10
1582,712,GLWD00001582, Night Hawk lake,Canada,48.4764,-80.9431,0,109.21,1471.64,13.5,32.361,526.3,271,40.425968317919605,NT,Temperate,0.173,15.518494238307667
1594,561,GLWD00001594, Suggi lake,Canada,54.3625,-102.7764,0,120.72,758.04,6.3,0.559,15695.1,288,18.837972166998007,NC,Cool,0.215,14.494596782410715
1596,1302,GLWD00001596, lago di Bolsena,Italy,42.6042,11.9292,0,113.44,2080.83,18.3,3.151,7643.2,304,55.029002115655864,NW,Warm,0.369,16.636442377028516
1613,1042,GLWD00001613, ozero Keppetekh et al,Russian Federation,68.1792,154.9931,0,140.36,1293.8,9.2,7.535,1987.3,12,27.653177543459677,NF,Frigid,0.164,10.792599556552698
1616,16312,GLWD00001616, lagoa Poelela,Mozambique,-24.5264,35.0653,0,87.94,398.36,4.5,66.276,69.6,0,13.589720263816242,SH,Hot,0.179,23.10728354818102
1618,1317,GLWD00001618, Miyun reservoir,China,40.5375,116.9403,0,121.66,4375,36,9.903,5113.3,143,107.88262370540852,NT,Temperate,0.258,11.99199233203002
1623,583,GLWD00001623, William lake,Canada,53.8097,-99.4125,0,114.82,1228.02,10.7,0.399,35621.9,263,32.08552516983104,NC,Cool,0.2,13.76122303205417
1632,1158,GLWD00001632, Narvskoye reservoir,Russian Federation;Estonia,59.2986,28.1764,0,106.88,636.26,6,396.652,18.6,24,17.859094311377245,NC,Cool,0.251,13.504852619950654
1640,433,GLWD00001640, Davy lake,Canada,58.8514,-108.3264,0,111.07,558.15,5,47.363,136.4,341,15.07562798235347,NC,Cool,0.185,14.10344811284818
1649,1187,GLWD00001649, Muritz,Germany,53.4069,12.7292,0,107.94,916.91,8.5,5.335,1989.2,59,25.483879933296276,NT,Temperate,0.29,13.27992604377672
1652,1465,GLWD00001652, Daggyai lake,China,29.8208,85.7264,0,110.98,2031.43,18.3,5.539,4244.8,5145,54.91340782122906,NC,Cool,0.236,6.423423106110109
1658,1359,GLWD00001658, Dongping lake,China,35.9625,116.1986,0,139.85,1144.75,8.2,60.694,218.3,38,24.556667858419736,NW,Warm,0.253,12.772337990141004
1659,1591,GLWD00001659, lake Naivasha,Kenya,-0.7681,36.3514,0,128.23,1739.63,13.6,12.219,1647.8,1881,40.69944630741637,SH,Hot,0.167,21.695628834591133
1676,527,GLWD00001676, Egg lake,Canada,55.1153,-105.5153,0,130.68,1437.15,11,25.538,651.3,370,32.99242424242425,NC,Cool,0.198,14.58353315141852
1679,102,GLWD00001679, Ekoln and Malaren,Sweden,59.7458,17.6097,0,1083.13,14000,12.9,171.034,947.4,3,38.77650882165576,NC,Cool,0.328,11.912268608436566
1703,6334,GLWD00001703, Kistigan lake,Canada,54.6458,-92.5347,0,99.95,375.71,3.8,55.643,78.1,191,11.276938469234617,NC,Cool,0.163,13.527090289449289
1706,577,GLWD00001706, Rocky lake,Canada,54.1569,-101.4792,0,111.44,883.04,7.9,0.292,35001.4,259,23.77171572146446,NC,Cool,0.209,14.705497314898162
1714,762,GLWD00001714, lake Poygan and lake Butte des Morts,United States,44.1486,-88.8403,0,645.53,4100,6.4,136.851,346.8,226,19.054110575805925,NT,Temperate,0.206,15.53862382931512
1730,1448,GLWD00001730, Ringco Kongma lake and Ringco Ogma lake,China,30.9486,89.6486,0,102.74,545.64,5.3,6.588,958.6,4656,15.93264551,NC,Cool,0.339,8.311598385578478
1735,714,GLWD00001735, lac Malartic,Canada,48.2514,-78.1014,0,112.12,1260.31,11.2,46.467,313.9,292,33.72217267,NT,Temperate,0.164,15.254670939768582
1740,10255,GLWD00001740, laguna Marfil,Bolivia Plurinational State of;Brazil,-15.5125,-60.2431,0,93.85,702.77,7.5,1.437,5660.3,199,22.46467767714438,SH,Hot,0.096,25.632433302445648
1745,4605,GLWD00001745, Skilak lake,United States,60.4347,-150.4347,0,98.69,3007.17,30.5,134.545,258.7,65,91.41260512716588,NC,Cool,0.301,7.514534207531428
1756,9074,GLWD00001756, Great Sacandaga lake,United States,43.1319,-74.1903,0,97.56,976.9,10,67.155,168.4,229,30.0399754,NT,Temperate,0.158,14.320654626431889
1787,1201,GLWD00001787, Bolshoye Yeravnoye lake,Russian Federation,52.6181,111.4986,0,102.83,880.78,8.6,2.939,3468.6,944,25.696197607702032,NC,Cool,0.19,13.59581811966163
1790,1411,GLWD00001790, Yaggain lake,China,33.0486,89.7875,0,106.31,540.46,5.1,8.81,710,4872,15.251434484056064,NF,Frigid,0.243,7.896711233513677
1815,571,GLWD00001815, Little Sachigo lake,Canada,54.1653,-92.2347,0,101.5,733.51,7.2,23.53,360.8,233,21.680098522167487,NC,Cool,0.17,13.741330091151426
1818,750,GLWD00001818, lake Manitou,Canada,45.7486,-81.9486,0,106.04,1680.06,15.8,2.167,8973.3,222,47.530931723877785,NT,Temperate,0.207,13.70434513117862
1827,15142,GLWD00001827, Lagkor lake,China,32.0319,84.1431,0,93.66,2145.94,22.9,1.663,14935.2,4467,68.73606662,NF,Frigid,0.336,8.700151882451959
1831,12881,GLWD00001831, Glafsfjorden,Sweden,59.5486,12.6597,0,99.12,2424.2,24.5,39.818,704.7,47,73.37167070217917,NC,Cool,0.275,11.80783603674914
1832,484,GLWD00001832, North Wabasca lake,Canada,56.0542,-113.9292,0,101.2,1073.57,10.6,8.522,1458.1,540,31.825197628458493,NC,Cool,0.229,13.303731958440885
1840,1333,GLWD00001840, Ercek lake,Turkey,38.6847,43.5764,0,106.14,2165.58,20.4,7.595,3300.1,1804,61.20915771622386,NT,Temperate,0.459,13.363077390251044
1853,927,GLWD00001853, laguna Mandiore,Bolivia Plurinational State of;Brazil,-18.1708,-57.5458,0,144.53,3282.68,22.7,1.258,30201.9,90,68.13837957517471,SH,Hot,0.137,24.998897310591015
1887,1184,GLWD00001887, ozero Kadibek,Kazakhstan,53.8375,70.6264,0,107.45,471.55,4.4,0.224,24365.2,82,13.16565844578874,NC,Cool,0.242,16.845365710566412
1891,1372,GLWD00001891, Dogaicoring Quangco lake,China,35.3292,89.2458,0,208.99,1329.48,6.4,0,-1,4787,19.08435810325853,NF,Frigid,0.26,7.080038337
1893,12965,GLWD00001893, Roxen,Sweden,58.5125,15.6236,0,94.55,1234.96,13.1,67.873,210.6,34,39.18434690639873,NC,Cool,0.293,12.50090761841125
1908,6414,GLWD00001908, Sled lake,Canada,54.4569,-107.4264,0,94.4,698.84,7.4,0.759,10656.7,463,22.208898305084745,NC,Cool,0.21,14.440007259801488
1910,7014,GLWD00001910, Pigeon lake,Canada,53.0181,-114.0347,0,97.41,978.26,10,1.209,9365.1,845,30.128118263012013,NC,Cool,0.227,13.81419391300328
1913,14679,GLWD00001913, Trichonis/Trichonida lake,Greece,38.5736,21.5625,0,91.88,2177.59,23.7,5.191,4855.3,11,71.10111014366566,NW,Warm,0.321,19.01934679473034
1945,6236,GLWD00001945, Keeley lake,Canada,54.9014,-108.1347,0,92.79,998.36,10.8,0.425,27188.3,451,32.27804720336243,NC,Cool,0.214,13.700053237228696
1958,1177,GLWD00001958, Argazinskoye reservoir,Russian Federation,55.3875,60.3958,0,104,2031.39,19.5,12.121,1939.7,269,58.597788461538464,NC,Cool,0.195,14.904553343859162
1970,15232,GLWD00001970, Mugqu lake,China,31.0403,89.0208,0,81.23,813.91,10,6.238,1510.1,4675,30.059460790348393,NF,Frigid,0.228,8.965882534298277
1971,1444,GLWD00001971, Gomang lake,China,31.2292,89.2042,0,101.75,1482.58,14.6,2.734,6276.4,4629,43.71243243243243,NC,Cool,0.276,7.523759891998839
1984,12951,GLWD00001984, Unden,Sweden,58.7931,14.4458,0,93.52,2140.9,22.9,2.179,11371.7,118,68.67728828,NC,Cool,0.319,10.42117310969696
1997,12691,GLWD00001997, ozero Syrkovoye,Russian Federation,60.6375,65.0236,0,88.67,1249.86,14.1,0.812,17815.3,36,42.28690650727416,NC,Cool,0.172,14.622559473644348
2021,6415,GLWD00002021, Lawford lake,Canada,54.5097,-96.6819,0,83.85,360.2,4.3,1.975,2110.9,222,12.887298747763865,NC,Cool,0.161,13.848914855982825
2027,109,GLWD00002027, Kostromskoye reservoir,Russian Federation,57.9153,40.7069,0,1325.39,8700,6.6,1460.197,69,80,19.692316978398814,NC,Cool,0.203,15.642386028272142
2032,787,GLWD00002032, Eagle lake,United States,40.7014,-120.6986,0,100.73,3156,31.3,1.728,21138.7,1556,93.99384493199642,NW,Warm,0.427,14.365774803993624
2054,1138,GLWD00002054, Vuohijarvi,Finland,61.2153,26.6736,0,168.62,5270.6,31.3,41.045,1486.2,57,93.77179456766696,NC,Cool,0.199,13.512677804169911
2064,7057,GLWD00002064, Kaweenakumik lake,Canada,52.8681,-99.5097,0,75.32,293.69,3.9,0.145,23443,254,11.69768985661179,NC,Cool,0.202,15.181597108932184
2097,7721,GLWD00002097, Pakwash lake,Canada,50.7597,-93.4875,0,86.77,1076.54,12.4,60.17,207.1,345,37.220467903653336,NC,Cool,0.162,15.17243454016651
2116,15163,GLWD00002116, Qagoi lake,China,31.8208,88.2208,0,88.15,2707.94,30.7,0.993,31562.8,4553,92.15904707884287,NC,Cool,0.279,7.597815390638477
2117,4089,GLWD00002117, Birch lake,Canada,62.0653,-116.5597,0,85.94,486.93,5.7,1.968,2863.7,187,16.997789155224574,NC,Cool,0.195,14.52605037213597
2124,15887,GLWD00002124, lake Awasa,Ethiopia,7.0347,38.4264,0,86.8,442.01,5.1,9.926,515.4,1684,15.27684331797235,SH,Hot,0.134,22.458280107714582
2129,14214,GLWD00002129, Kahul lake,Ukraine;Moldova Republic of,45.3681,28.3986,0,88.79,632.95,7.1,2.713,2700.3,0,21.38585426286744,NT,Temperate,0.289,16.174953719602726
2162,7191,GLWD00002162, Gull lake,Canada,52.5597,-114.0236,0,79.28,364.85,4.6,0.573,7369.6,895,13.806130171543897,NC,Cool,0.218,14.245064964212332
2168,9420,GLWD00002168, Millwood lake,United States,33.7292,-93.9653,0,93.21,2288,24.5,148.022,178.9,81,73.64016736401676,NH,Hot,0.246,16.688039202857894
2179,6164,GLWD00002179, Semmens lake,Canada,55.0569,-94.1653,0,81.78,291.43,3.6,2.492,1353.5,172,10.690755685986794,NC,Cool,0.15,13.628581165856804
2186,12040,GLWD00002186, Pingvallavatn,Iceland,64.2097,-21.1486,0,81.58,2171.22,26.6,57.811,434.7,83,79.84383427310615,NF,Frigid,0.242,6.2573483770532405
2192,7209,GLWD00002192, Buffalo lake,Canada,52.4875,-112.8597,0,86.19,338.33,3.9,1.133,3456.2,775,11.776192133658194,NC,Cool,0.231,14.08243853413887
2199,2747,GLWD00002199, Tasersuaq,Greenland,66.7542,-50.9375,0,82.21,2569.59,31.3,39.487,753.2,297,93.76924948303127,NF,Frigid,0.195,7.661460853096873
2202,15135,GLWD00002202, Cam lake,China,32.1292,83.5347,0,93.44,541.04,5.8,1.345,4655.8,4340,17.37071917808219,NF,Frigid,0.368,9.029254152426674
2203,15292,GLWD00002203, Sengli lake,China,30.4292,84.0681,0,81.06,845.66,10.4,1.06,9233.7,5387,31.297557364914876,NF,Frigid,0.156,5.225377888665427
2228,10675,GLWD00002228, lago Anibal Pinto,Chile,-52.0208,-72.4653,0,82.08,942.76,11.5,8.711,1252.6,49,34.457602339181285,ST,Temperate,0.263,5.801058816323498
2253,9138,GLWD00002253, Clear Lake reservoir,United States,41.8792,-121.1792,0,91.5,737,8.1,1.145,7449.9,1363,24.16393442622951,NT,Temperate,0.409,15.17088024555339
2262,4620,GLWD00002262, Dezadeash lake,Canada,60.4819,-136.9958,0,77.73,1887.83,24.3,4.299,5082.6,709,72.86105750675415,NC,Cool,0.181,10.443968960290242
2270,13937,GLWD00002270, Bayan lake,Mongolia,48.4569,95.1347,0,65.17,1189.19,18.2,1.52,9055.1,1503,54.742519564216664,NC,Cool,0.245,12.543100284807204
2271,1631,GLWD00002271, Kinkony,Madagascar,-16.1458,45.8319,0,154.74,1029.16,6.7,80.465,148,12,19.95269484296239,TH,Hot,0.098,26.13412653746332
2304,14894,GLWD00002304, Yanghu lake,China,35.4292,84.6458,0,59.34,367.88,6.2,0,-1,4778,18.59858442871587,NF,Frigid,0.174,6.737680576523627
2305,14901,GLWD00002305, Salt Water lake,China,35.2931,83.1153,0,86.02,654.1,7.6,0,-1,4889,22.812136712392466,NF,Frigid,0.189,7.040966401017638
2317,13970,GLWD00002317, Chiemsee,Germany,47.8903,12.4681,0,75.05,575.51,7.7,41.164,161.8,515,23.00506329113924,NT,Temperate,0.27,12.782051491106634
2323,470,GLWD00002323, Peerless lake,Canada,56.6514,-114.6514,0,123.6,1654.14,13.4,1.611,11884,687,40.14902913,NC,Cool,0.222,11.821816862559404
2326,6775,GLWD00002326, Chip lake,Canada,53.6542,-115.3792,0,73.41,509.09,6.9,3.69,1596.8,785,20.804658765835715,NC,Cool,0.207,15.28788230822041
2330,6418,GLWD00002330, Hargrave lake,Canada,54.4653,-99.6958,0,78.36,436.98,5.6,0.739,6843.9,260,16.729709035222054,NC,Cool,0.199,14.015728639023251
2336,12465,GLWD00002336, Norra Dellen,Sweden,61.8931,16.6931,0,79.88,1199.84,15,8.019,1731.8,32,45.06159238858287,NC,Cool,0.288,12.075559323213442
2345,8993,GLWD00002345, Houghton lake,United States,44.3403,-84.7292,0,80.24,456.35,5.7,3.966,1331.8,343,17.061939182452644,NT,Temperate,0.192,16.12415774484773
2351,4654,GLWD00002351, Copp lake,Canada,60.2597,-114.7347,0,74,397.47,5.4,2.116,2174.1,258,16.113648648648653,NC,Cool,0.2,14.56723913601295
2358,12959,GLWD00002358, Glan,Sweden,58.6208,15.9653,0,76.28,1428.69,18.7,76.966,214.8,22,56.18864708966964,NC,Cool,0.292,12.352257306738528
2364,15188,GLWD00002364, Djorf Torba,Algeria,31.5375,-2.7486,0,16.08,350,21.8,30.365,133.4,690,65.29850746268659,NW,Warm,0.34,17.62683292082639
2367,5783,GLWD00002367, Assean lake,Canada,56.2014,-96.5819,0,65.08,720.55,11.1,1.899,4391.6,176,33.21527350952674,NC,Cool,0.191,13.263662175406484
2368,6444,GLWD00002368, Big Sandy lake,Canada,54.4208,-104.1069,0,81.22,303.44,3.7,0.488,7196.8,389,11.208076828367398,NC,Cool,0.198,14.49799028094512
2395,15827,GLWD00002395, lake Caddabassa,Ethiopia,10.2014,40.4708,0,91.6,2436.55,26.6,2.58,10930.5,561,79.79967249,SH,Hot,0.137,26.786090028691532
2415,14898,GLWD00002415, Cuoda Rima lake,China,35.3347,91.8486,0,53.86,199.46,3.7,1.029,2243.5,4783,11.109914593390272,NF,Frigid,0.163,6.555640709479979
2418,6830,GLWD00002418, Turtle lake,Canada,53.5792,-108.6569,0,67.43,332.11,4.9,0.269,14289.5,651,14.77576746255376,NC,Cool,0.195,13.483370523672722
2420,6411,GLWD00002420, Waterhen lake,Canada,54.4736,-108.4681,0,84.72,775.48,9.2,18.499,485.2,468,27.460339943342778,NC,Cool,0.205,13.666389750708962
2425,13324,GLWD00002425, Narac lake,Belarus,54.8514,26.7764,0,78.17,891.04,11.4,1.864,5532.7,161,34.19623896635538,NC,Cool,0.231,14.164799877927145
2436,6403,GLWD00002436, Weyakwin lake,Canada,54.5097,-105.9792,0,75.28,563.38,7.5,1.473,4426.8,584,22.451381509032945,NC,Cool,0.183,13.842189317182614
2447,5055,GLWD00002447, Margaret lake,Canada,58.9458,-115.3486,0,78.85,1068.03,13.5,2.011,6146.9,823,40.63525681674065,NC,Cool,0.195,10.391272769366308
2473,12689,GLWD00002473, Storsjon,Sweden,60.5653,16.7097,0,69.93,658.04,9.4,17.761,428.8,47,28.22994422994423,NC,Cool,0.24,13.175271644103002
2477,4020,GLWD00002477, Wellesley lake,Canada,62.3653,-139.7847,0,74.44,1725.17,23.2,0.967,20648.6,579,69.52592692101021,NC,Cool,0.194,11.874362112610452
2497,1157,GLWD00002497, ozero Leushinskiy Tuman,Russian Federation,59.6847,65.7153,0,429.31,3648.86,8.5,141.946,297.5,38,25.498078311709488,NC,Cool,0.187,14.85836107
2511,15026,GLWD00002511, Meiriqiecuomari,China,33.6486,89.7292,0,63.34,343.27,5.4,6.852,579.8,4947,16.258446479317964,NF,Frigid,0.204,8.109827669
2516,13169,GLWD00002516, loch Lomond,United Kingdom,56.0708,-4.5792,0,68.45,2330.07,34,46.59,578.8,9,102.12140248356464,NT,Temperate,0.14,9.225854144732494
2517,14551,GLWD00002517, Guanting reservoir,China,40.3847,115.7792,0,90.08,2270,25.2,29.413,893.2,473,75.59946714031972,NT,Temperate,0.162,10.904673173691643
2518,10674,GLWD00002518, lago Balmaceda,Chile,-51.8875,-72.3514,0,72.53,427.32,5.9,40.076,123.4,7,17.674893147663035,ST,Temperate,0.276,6.277814083195739
2559,10302,GLWD00002559, laguna Gaiba,Brazil;Bolivia Plurinational State of,-17.7819,-57.7236,0,97.8,680.71,7,1166.141,6.8,92,20.88067484662577,SH,Hot,0.13,24.790716814553125
2569,15146,GLWD00002569, Serbug lake,China,32.0042,88.2097,0,61.22,298.15,4.9,1.838,1877.5,4515,14.610421430904934,NC,Cool,0.333,9.059757014
2594,6993,GLWD00002594, Jackfish lake,Canada,53.0708,-108.4042,0,71.7,647.54,9,2.505,2991.9,525,27.093723849372385,NC,Cool,0.22,14.012478328515805
2595,6632,GLWD00002595, Waskesiu lake,Canada,53.9431,-106.1625,0,70.12,1551.54,22.1,2.532,7092.3,529,66.38077581289218,NC,Cool,0.193,13.664409610638453
2613,14960,GLWD00002613, Nyi lake,China,34.5764,87.3181,0,38.37,297.78,7.8,0,-1,4920,23.282251759186863,NF,Frigid,0.166,6.754583368
2616,9597,GLWD00002616, lake Harris,United States,28.7736,-81.8097,0,72.33,558.45,7.7,19.732,327.6,18,23.16258814,NH,Hot,0.205,19.87092861047964
2627,13155,GLWD00002627, ozero Ik,Russian Federation,56.0569,71.5431,0,73.39,458.29,6.2,0.23,23062.2,96,18.73375119226053,NC,Cool,0.199,15.520621523965586
2655,3816,GLWD00002655, Tetlin lake,United States,63.0875,-142.7653,0,67.24,1644.94,24.5,1.498,12709.4,498,73.39113622843546,NC,Cool,0.178,13.90705609073029
2663,13863,GLWD00002663, Oigon lake,Mongolia,49.1653,96.6181,0,78.19,547.67,7,0.649,9767,1666,21.013045146438163,NC,Cool,0.21,12.938563570451112
2682,13870,GLWD00002682, Uvsiin Khar Us lake,Mongolia,49.0986,91.9403,0,72.05,480.42,6.7,0.241,23072.4,1571,20.003608605135323,NC,Cool,0.294,12.84423141328765
2696,13549,GLWD00002696, ozero Bolshoye Yarovoye,Russian Federation,52.8736,78.6069,0,71.63,559.48,7.8,0,-1,78,23.43208153008516,NC,Cool,0.243,16.018039496788504
2709,6152,GLWD00002709, Arsenault lake,Canada,55.0958,-108.5458,0,67.25,2163.25,32.2,0.214,116998,466,96.50185873605948,NC,Cool,0.211,13.008981484036612
2731,6545,GLWD00002731, Muriel lake,Canada,54.1431,-110.6847,0,68.49,1163.61,17,0.287,46925.6,555,50.96846254927727,NC,Cool,0.207,14.125077676204867
2750,11236,GLWD00002750, ozero Suturuaka,Russian Federation,69.1542,145.4125,0,70.09,453.29,6.5,3.873,1354.6,30,19.40176915394493,NF,Frigid,0.15,10.56905403929128
2798,12717,GLWD00002798, Runn,Sweden,60.5681,15.7153,0,63.19,648.91,10.3,28.077,267.5,108,30.807564488051906,NC,Cool,0.206,13.072475028338506
2799,9340,GLWD00002799, Phelps lake,United States,35.7681,-76.4431,0,63.07,230.34,3.7,2.712,983,2,10.956397653400986,NW,Warm,0.231,14.770875366655211
2803,14209,GLWD00002803, Kotlabukh lake,Ukraine,45.4264,28.9903,0,59.54,297.98,5,2.706,1274.5,-1,15.014108162579776,NT,Temperate,0.262,16.706342745298414
2812,8580,GLWD00002812, Potholes reservoir,United States,47.0097,-119.3319,0,60.7,409.9,6.8,38.165,124.3,314,20.25864909390445,NW,Warm,0.348,15.640929417406763
2819,14940,GLWD00002819, Telashi lake,China,34.8069,92.2181,0,53.82,198.58,3.7,1.442,1593.8,4805,11.06911928651059,NC,Cool,0.151,6.931781303341113
2881,14988,GLWD00002881, Chamu lake,China,34.3569,91.6153,0,67.75,493.01,7.3,3.586,1591.2,4675,21.83070110701107,NC,Cool,0.152,8.667841203431685
2898,826,GLWD00002898, Grenada lake,United States,33.8319,-89.7375,0,107.48,3357.7,31.2,88.235,440.4,61,93.72069222,NW,Warm,0.238,17.037916516317544
2926,13322,GLWD00002926, ozero Oron,Russian Federation,54.8236,112.3014,0,58.42,740.93,12.7,1.504,5701.9,1165,38.04844231427593,NC,Cool,0.147,12.62758974256436
2927,14438,GLWD00002927, lago di Varano,Italy,41.8792,15.7597,0,64.24,1008.85,15.7,1.644,7102.5,-4,47.11316936,NW,Warm,0.322,17.506646083311136
2940,12840,GLWD00002940, ozero Tuman,Russian Federation,59.5986,66.2847,0,65.54,301.6,4.6,88.447,39.5,35,13.805309734513276,NC,Cool,0.156,15.83291742075332
2944,7120,GLWD00002944, Redberry lake,Canada,52.6986,-107.1597,0,49.44,334.45,6.8,0.334,11589.8,498,20.29429611650485,NC,Cool,0.21,13.515515236784552
2946,15191,GLWD00002946, lake Ngoin,China,31.4819,91.5014,0,70.3,336.96,4.8,1.769,2204.6,4523,14.379516358463729,NC,Cool,0.287,8.279710597210858
2955,13246,GLWD00002955, ozero Udilvy,Russian Federation,55.5181,60.5125,0,61.34,777.38,12.7,0.543,16569.8,270,38.01988914248451,NC,Cool,0.182,14.603733153537826
2978,8838,GLWD00002978, Burt lake,United States,45.4569,-84.6653,0,69.09,1115.16,16.1,14.3,902.6,177,48.42205818497613,NT,Temperate,0.174,15.286292584697268
2985,13138,GLWD00002985, ozero Zhizhitskoye,Russian Federation,56.2208,31.2431,0,59.41,302.52,5.1,4.811,727.8,162,15.276216125231445,NC,Cool,0.163,15.47516301670786
3097,13026,GLWD00003097, ozero Vyshnevolotskoye,Russian Federation,57.5569,34.4708,0,74.18,427.53,5.8,36.905,134.1,159,17.290239956861683,NC,Cool,0.173,15.308167130832532
3109,14379,GLWD00003109, embalse del Ebro,Spain,43.0153,-3.9181,0,54.28,540,9.9,8.511,734.3,834,29.84524686809138,NW,Warm,0.252,13.686653738161391
3133,2782,GLWD00003133, Kilekale lake,Canada,66.6569,-123.9153,0,59.2,254.54,4.3,0.778,3786.7,282,12.898986486486486,NF,Frigid,0.161,12.855816936371024
3135,6020,GLWD00003135, Wuskwatim lake,Canada,55.5653,-98.5347,0,72.59,707.16,9.7,42.375,193.2,233,29.225513156082105,NC,Cool,0.191,13.38881427375768
3188,6734,GLWD00003188, lac Ste Anne,Canada,53.7069,-114.3875,0,55.83,403.49,7.2,2.393,1951.5,720,21.681354110693174,NC,Cool,0.202,14.36236972884288
3200,14696,GLWD00003200, Talimardzhan reservoir,Uzbekistan,38.3681,65.5708,0,56.63,1525,26.9,0.01,1765046,389,80.78756842662901,NW,Warm,0.354,18.724634650781756
3211,2074,GLWD00003211, Boye So,Greenland,70.1097,-50.6292,0,56.36,2109.72,37.4,5.234,4665.3,63,112.29879347054649,NF,Frigid,0.184,4.694164719440199
3219,3052,GLWD00003219, Zzzz,Greenland,65.6153,-50.3181,0,54.8,1785.36,32.6,8.091,2553.9,470,97.73868613138684,NF,Frigid,0.169,3.701271089
3231,6669,GLWD00003231, Frog lake,Canada,53.9347,-110.3403,0,57.47,809.96,14.1,0.365,25683.5,569,42.28084217852793,NC,Cool,0.191,13.630022304822823
3243,6603,GLWD00003243, Kingsmere lake,Canada,54.1069,-106.4514,0,59.25,1218.84,20.6,1.099,12836.1,535,61.71341772151899,NC,Cool,0.209,12.422942343254224
3281,12609,GLWD00003281, Orsasjon/Orsa,Sweden,61.0819,14.5486,0,52.1,481.1,9.2,29.333,189.8,145,27.70249520153551,NC,Cool,0.218,11.956679289349305
3307,14430,GLWD00003307, lago di Bracciano,Italy,42.1236,12.2292,0,56.97,1322.12,23.2,1.579,9691.2,161,69.62190626645602,NW,Warm,0.321,17.402389889623016
3365,13632,GLWD00003365, ozero Arakhley,Russian Federation,52.2069,112.8792,0,57.75,519.07,9,1.444,4160.5,960,26.96467532467533,NC,Cool,0.178,12.644433623082524
3379,13125,GLWD00003379, Raznas ezers,Latvia,56.3292,27.4569,0,54.7,296.94,5.4,1.856,1851.7,159,16.285557586837296,NC,Cool,0.196,14.528898328185482
3394,15180,GLWD00003394, Dangqiong lake,China,31.5708,86.7403,0,54.07,474.89,8.8,1.476,3723.9,4464,26.348622156463843,NC,Cool,0.307,8.890341514873034
3397,8377,GLWD00003397, lac De Montigny,Canada,48.1486,-77.9208,0,95.88,926.48,9.7,14.567,736.1,291,28.98873591989988,NT,Temperate,0.144,15.32640943139888
3446,2149,GLWD00003446, Rufus lake,Canada,69.5986,-129.9931,0,54.96,435.63,7.9,0.097,51979.5,8,23.778930131004365,NF,Frigid,0.147,9.300582057117664
3476,14316,GLWD00003476, Shitou Koumen reservoir,China,43.8431,125.8097,0,58.11,1501.9,25.8,27.812,625,182,77.53742901393908,NT,Temperate,0.173,14.100216573933793
3478,16668,GLWD00003478, lake Sorell,Australia,-42.0903,147.1847,0,45.71,678.57,14.8,1.332,5896.3,802,44.535331437322256,SW,Warm,0.341,9.520581232497374
3500,13620,GLWD00003500, ozero Maraldy,Kazakhstan,52.3125,77.7736,0,53.68,285.57,5.3,0,-1,58,15.959575260804767,NC,Cool,0.247,16.316323263160207
3570,6413,GLWD00003570, Colen (western part of),Canada,54.5681,-95.4403,0,86,959.68,11.2,4.709,2358.8,185,33.47720930232558,NC,Cool,0.154,13.347794529652267
3587,5779,GLWD00003587, Cardinal lake,Canada,56.2347,-117.7403,0,48.82,177.12,3.6,0.926,2213.8,640,10.88406390823433,NC,Cool,0.188,14.001919488829508
3614,9634,GLWD00003614, Venustiano Carranza,Mexico,27.5014,-100.6375,0,83.89,1390,16.6,24.597,654.1,258,49.70795088806772,NH,Hot,0.227,20.51908341489152
4292,14204,GLWD00004292, lacul Brate,Romania,45.4847,28.0708,0,22.3,100.81,4.5,0.209,5583,0,13.561883408071752,NT,Temperate,0.197,16.302775501701998
4503,9086,GLWD00004503, lake Mendota,United States,43.1069,-89.4125,0,41.12,197.4,4.8,6.047,377.8,258,14.401750972762647,NT,Temperate,0.187,14.558830939637469
5729,12810,GLWD00005729,Amanningen lake,Sweden,59.9458,15.9792,0,34.5,365.87,10.6,26.011,162.8,80,31.81478260869565,NC,Cool,0.17,12.29167600052324
6048,8966,GLWD00006048, Poinsett,United States,44.5542,-97.0958,0,30.61,164.97,5.4,2.421,788.6,499,16.168245671349233,NT,Temperate,0.213,15.700644097029809
6785,12809,GLWD00006785, Erken,Sweden,59.8458,18.5764,0,23.14,167.22,7.2,1.02,1897.5,15,21.67934312878133,NC,Cool,0.18,12.57688038832744
7739,8496,GLWD00007739, Bemidji,United States,47.5208,-94.8458,0,26.07,211.45,8.1,7.771,314.9,405,24.332566168009205,NT,Temperate,0.158,15.266702877987496
8089,14260,GLWD00008089, lacul Badabag,Romania,44.9236,28.7597,0,18.81,160.43,8.5,1.478,1256.3,-2,25.58692185007975,NT,Temperate,0.208,15.50146962916386
10161,8514,GLWD00010161, Pike Bay,United States,47.3542,-94.5708,0,18.81,169.14,9,0.482,4061.6,393,26.976076555023916,NT,Temperate,0.164,15.188773850795933
100000003,16612,GLBL00000003,Theewaterskloof reservoir,South Africa,-34.0042,19.1542,0,37.02,432.9,11.7,4.909,1020.7,306,35.08103727714749,SW,Warm,0.372,17.56590752875492
