train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9876395,0.7205849,0.031266335,0.54216564,0.11882941,0.97500837,1.0234072,0.042623162,0.76789284,0.2919364,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,157,100
0.9855525,0.78695446,0.03377397,0.5941023,0.12918596,0.9741233,1.067436,0.04615115,0.7690379,0.32899106,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,158,100
0.9806462,0.82581913,0.037108842,0.6300984,0.11434463,0.9598525,1.1874613,0.053791158,0.87176853,0.2164147,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,159,100
0.9876836,0.7331277,0.029158022,0.56643367,0.12571245,0.9802275,0.9558317,0.03756948,0.7371465,0.2557692,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,160,100
0.9665315,0.94302225,0.04144952,0.72823185,0.035782225,0.96066386,1.0138669,0.050296776,0.7460822,0.036186796,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,161,100
0.88683337,1.2393049,0.063533604,0.8904154,0.3697853,0.855198,1.4921507,0.083326064,1.0713038,0.30679265,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,162,100
0.9857717,0.9191297,0.036014687,0.64875853,0.22399394,0.98110455,1.0830956,0.04161795,0.78207123,0.29844192,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,165,100
0.9470139,1.1197323,0.058740545,0.81613404,0.20083223,0.8875534,1.6068014,0.07651435,1.1559534,0.42771077,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,168,100
0.9815997,0.78520447,0.03539068,0.58788526,0.10760106,0.9669211,1.0611103,0.049837038,0.7901578,0.3536987,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,172,100
0.98863864,0.7944747,0.029319799,0.6128157,0.032138254,0.96676403,1.4098021,0.05043311,1.0864655,0.062001683,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,173,100
0.9783502,0.9139709,0.03761615,0.68595314,0.113901086,0.9593242,1.2577586,0.052507754,0.8961271,0.17026083,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,174,100
0.9812337,0.6591478,0.03956465,0.47143134,0.1639897,0.9790065,0.7113112,0.04348538,0.521968,0.2670683,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,179,100
0.986233,0.8662044,0.031502843,0.6618269,0.10683492,0.9709171,1.2813624,0.04553821,0.9349089,0.18888888,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,181,100
