Observed,Predicted,Error,phase
5.4,5.5822325,0.01659338196865142,train
5.2,5.3761272,0.01665330162031612,train
4.9,5.102483,0.02024324385782396,train
4.7,5.2610097,0.05632058515202024,train
4.5,4.1937876,-0.03522198151248281,train
4.4,4.535649,0.01518062411129825,train
4.2,4.7377825,0.060169587014177635,train
4.2,4.914957,0.07843780816041475,train
3.9,5.144158,0.13756480079531927,train
3.8,5.175293,0.1532309896210416,train
4.0,5.0329933,0.11435780814165869,train
3.8,4.8664637,0.12305638798448948,train
3.7,4.73265,0.12245851229959306,train
3.6,4.6300225,0.12515429087381358,train
3.6,4.6060934,0.12260322468647268,train
3.6,4.8834267,0.1512863641716179,train
3.6,4.7952394,0.14237110981976522,train
3.7,4.6768665,0.1166147836388799,train
3.8,5.0001736,0.13638067630593842,train
3.9,4.8279696,0.1063213431426202,train
4.1,4.9784985,0.0967669452651141,train
4.1,5.0646715,0.1052598142875108,train
4.1,5.226693,0.12080308012073727,train
4.1,4.949273,0.09384988202733302,train
4.3,5.2187605,0.09652099999759546,train
4.2,4.9644327,0.08341301056734492,train
4.2,4.7955675,0.0662067974084594,train
4.2,5.0634828,0.0932136424430601,train
4.2,5.0330286,0.09022270442322558,train
4.2,5.07139,0.09398702312760955,train
4.5,5.3435864,0.08569909448965939,train
4.7,5.395076,0.06885297503536457,train
4.5,5.1226406,0.06470579490528806,train
4.5,4.865944,0.03907175958547197,train
4.4,4.7160435,0.03466891909598677,train
4.5,5.0009437,0.05272567427236732,train
4.6,5.074381,0.049034763136250534,train
4.6,5.138299,0.05527650050852745,train
4.6,5.383916,0.07851788935307352,train
4.6,5.007324,0.04239726992514748,train
4.6,4.953909,0.03704337377936583,train
4.6,5.201528,0.06137085657835884,train
4.5,4.9173713,0.04431929685469506,train
4.3,4.728557,0.04746682164502151,train
4.3,4.6072435,0.03449364994696958,train
4.2,4.5549865,0.040546798821842735,train
4.2,4.4646597,0.03054475269202076,train
4.1,4.4254866,0.038178074785165654,train
4.4,4.538335,0.01547656829027956,train
4.2,4.645901,0.05040768523910503,train
4.3,4.5218625,0.025149146357936015,train
4.2,4.439213,0.027689212044194028,train
4.1,4.410331,0.03646519501349688,train
4.1,4.3760605,0.032569444823397395,train
4.1,4.3295846,0.027235588399671457,train
4.1,4.334801,0.0278372055948705,train
4.1,4.3230286,0.026478440698511144,train
4.0,4.271721,0.03284937801549727,train
4.0,4.3646812,0.043597745480448986,train
4.1,4.3388214,0.028300339296683356,train
4.2,4.5506144,0.04006742167668372,train
4.1,4.4108887,0.03652835593460494,train
4.1,4.7517414,0.07362862080517697,train
4.2,4.708027,0.05703025979839077,train
4.2,4.607486,0.04626586761820221,train
4.1,5.3983073,0.13668829483467218,train
4.2,5.0850058,0.09531560797753993,train
4.4,4.8739624,0.051106774164041795,train
4.3,4.7390356,0.04857104513175403,train
4.3,5.000102,0.07527894154389356,train
4.2,5.143272,0.10095736705762978,train
4.2,5.166556,0.10319226235830196,train
4.2,5.1769342,0.10418484630652775,train
4.5,4.8309646,0.03546949117229565,train
4.8,4.738944,-0.0064007227131977935,train
4.7,4.887111,0.01951697208776706,train
5.0,4.990262,-0.0009747460491092161,train
5.0,4.8703084,-0.013139569257032174,train
4.9,4.9426165,0.00432978030675442,train
5.2,5.8374496,0.057753355922953824,train
5.3,5.9867864,0.06084868986861783,train
5.7,6.62199,0.07482479645011823,train
5.8,6.0792494,0.023507309074864632,train
5.9,6.0137954,0.0095515556509015,train
