"lake_id","test_rmse","Model"
441,1.1276947,"Transfer-PIDL-Temperate"
442,0.8350862,"Transfer-PIDL-Temperate"
443,0.7823613,"Transfer-PIDL-Temperate"
444,0.85295063,"Transfer-PIDL-Temperate"
445,1.0561385,"Transfer-PIDL-Temperate"
448,0.8064435,"Transfer-PIDL-Temperate"
449,1.5848483,"Transfer-PIDL-Temperate"
454,1.0952883,"Transfer-PIDL-Temperate"
456,1.009818,"Transfer-PIDL-Temperate"
458,1.0672413,"Transfer-PIDL-Temperate"
460,1.0646076,"Transfer-PIDL-Temperate"
461,1.0714384,"Transfer-PIDL-Temperate"
462,0.6400499,"Transfer-PIDL-Temperate"
464,1.4663284,"Transfer-PIDL-Temperate"
465,1.6701822,"Transfer-PIDL-Temperate"
467,1.635287,"Transfer-PIDL-Temperate"
471,0.9199192,"Transfer-PIDL-Temperate"
472,1.0911813,"Transfer-PIDL-Temperate"
474,1.163524,"Transfer-PIDL-Temperate"
477,0.93387425,"Transfer-PIDL-Temperate"
481,0.8228781,"Transfer-PIDL-Temperate"
482,1.10004,"Transfer-PIDL-Temperate"
483,1.2524055,"Transfer-PIDL-Temperate"
484,0.93008316,"Transfer-PIDL-Temperate"
486,1.3664448,"Transfer-PIDL-Temperate"
488,0.93501055,"Transfer-PIDL-Temperate"
493,1.2576604,"Transfer-PIDL-Temperate"
494,0.7379188,"Transfer-PIDL-Temperate"
495,1.9112084,"Transfer-PIDL-Temperate"
496,0.79968566,"Transfer-PIDL-Temperate"
503,1.4163073,"Transfer-PIDL-Temperate"
508,1.0585384,"Transfer-PIDL-Temperate"
510,0.8522191,"Transfer-PIDL-Temperate"
514,1.37441,"Transfer-PIDL-Temperate"
516,1.1716375,"Transfer-PIDL-Temperate"
517,1.338486,"Transfer-PIDL-Temperate"
519,1.683353,"Transfer-PIDL-Temperate"
522,1.2267545,"Transfer-PIDL-Temperate"
523,1.0157686,"Transfer-PIDL-Temperate"
527,1.0166758,"Transfer-PIDL-Temperate"
528,0.8770997,"Transfer-PIDL-Temperate"
529,0.9350986,"Transfer-PIDL-Temperate"
530,1.3000368,"Transfer-PIDL-Temperate"
531,1.1812692,"Transfer-PIDL-Temperate"
533,1.2177812,"Transfer-PIDL-Temperate"
534,0.9277037,"Transfer-PIDL-Temperate"
539,1.1965525,"Transfer-PIDL-Temperate"
543,0.81358147,"Transfer-PIDL-Temperate"
545,0.9702976,"Transfer-PIDL-Temperate"
548,1.2008641,"Transfer-PIDL-Temperate"
549,1.230354,"Transfer-PIDL-Temperate"
553,0.818511,"Transfer-PIDL-Temperate"
555,1.0151702,"Transfer-PIDL-Temperate"
556,0.7891042,"Transfer-PIDL-Temperate"
557,1.6131122,"Transfer-PIDL-Temperate"
558,1.3851194,"Transfer-PIDL-Temperate"
562,0.8908272,"Transfer-PIDL-Temperate"
566,1.0050937,"Transfer-PIDL-Temperate"
567,1.0949956,"Transfer-PIDL-Temperate"
568,1.6944523,"Transfer-PIDL-Temperate"
569,1.1965475,"Transfer-PIDL-Temperate"
570,1.3434062,"Transfer-PIDL-Temperate"
571,1.3419132,"Transfer-PIDL-Temperate"
573,0.9583378,"Transfer-PIDL-Temperate"
576,1.0388902,"Transfer-PIDL-Temperate"
590,1.1967461,"Transfer-PIDL-Temperate"
594,0.9727006,"Transfer-PIDL-Temperate"
601,0.9559584,"Transfer-PIDL-Temperate"
603,1.0210544,"Transfer-PIDL-Temperate"
623,1.3057035,"Transfer-PIDL-Temperate"
624,1.1736276,"Transfer-PIDL-Temperate"
630,1.0917131,"Transfer-PIDL-Temperate"
634,0.82655215,"Transfer-PIDL-Temperate"
635,1.3662997,"Transfer-PIDL-Temperate"
637,1.006511,"Transfer-PIDL-Temperate"
639,1.3704671,"Transfer-PIDL-Temperate"
645,1.1945021,"Transfer-PIDL-Temperate"
646,1.0400606,"Transfer-PIDL-Temperate"
648,1.4284719,"Transfer-PIDL-Temperate"
654,0.9429242,"Transfer-PIDL-Temperate"
657,1.1251554,"Transfer-PIDL-Temperate"
672,1.1691068,"Transfer-PIDL-Temperate"
679,0.9364379,"Transfer-PIDL-Temperate"
681,0.87443775,"Transfer-PIDL-Temperate"
684,1.0004545,"Transfer-PIDL-Temperate"
710,0.9906225,"Transfer-PIDL-Temperate"
713,1.0415145,"Transfer-PIDL-Temperate"
725,0.9811627,"Transfer-PIDL-Temperate"
728,1.0793545,"Transfer-PIDL-Temperate"
733,1.0361886,"Transfer-PIDL-Temperate"
736,0.9884254,"Transfer-PIDL-Temperate"
744,0.8599885,"Transfer-PIDL-Temperate"
754,1.1109657,"Transfer-PIDL-Temperate"
758,1.3470873,"Transfer-PIDL-Temperate"
767,0.69394636,"Transfer-PIDL-Temperate"
770,0.87672293,"Transfer-PIDL-Temperate"
771,1.1657714,"Transfer-PIDL-Temperate"
779,1.0492469,"Transfer-PIDL-Temperate"
792,1.7967097,"Transfer-PIDL-Temperate"
797,1.3945566,"Transfer-PIDL-Temperate"
800,1.1639338,"Transfer-PIDL-Temperate"
804,1.1061735,"Transfer-PIDL-Temperate"
805,1.0398098,"Transfer-PIDL-Temperate"
810,0.9969352,"Transfer-PIDL-Temperate"
819,0.92585313,"Transfer-PIDL-Temperate"
824,0.82316124,"Transfer-PIDL-Temperate"
825,1.1069039,"Transfer-PIDL-Temperate"
827,1.0532576,"Transfer-PIDL-Temperate"
829,0.9578751,"Transfer-PIDL-Temperate"
840,0.9897217,"Transfer-PIDL-Temperate"
849,1.2267519,"Transfer-PIDL-Temperate"
881,0.9144242,"Transfer-PIDL-Temperate"
883,1.0422637,"Transfer-PIDL-Temperate"
893,0.9859785,"Transfer-PIDL-Temperate"
894,0.99999195,"Transfer-PIDL-Temperate"
904,1.0957451,"Transfer-PIDL-Temperate"
905,0.9802913,"Transfer-PIDL-Temperate"
907,1.0517523,"Transfer-PIDL-Temperate"
908,1.033005,"Transfer-PIDL-Temperate"
910,1.0769438,"Transfer-PIDL-Temperate"
913,0.68251437,"Transfer-PIDL-Temperate"
920,0.9929118,"Transfer-PIDL-Temperate"
924,1.0220362,"Transfer-PIDL-Temperate"
929,0.8937658,"Transfer-PIDL-Temperate"
931,1.0132315,"Transfer-PIDL-Temperate"
936,1.1491628,"Transfer-PIDL-Temperate"
945,1.1195917,"Transfer-PIDL-Temperate"
949,1.0706556,"Transfer-PIDL-Temperate"
976,1.3171132,"Transfer-PIDL-Temperate"
977,1.0438379,"Transfer-PIDL-Temperate"
982,1.1742753,"Transfer-PIDL-Temperate"
1003,1.0767144,"Transfer-PIDL-Temperate"
1009,0.99777305,"Transfer-PIDL-Temperate"
1011,1.3710871,"Transfer-PIDL-Temperate"
1019,1.2527729,"Transfer-PIDL-Temperate"
1026,0.96142745,"Transfer-PIDL-Temperate"
1028,1.0045874,"Transfer-PIDL-Temperate"
1050,1.2784629,"Transfer-PIDL-Temperate"
1053,1.2511879,"Transfer-PIDL-Temperate"
1057,0.91035223,"Transfer-PIDL-Temperate"
1061,0.97085625,"Transfer-PIDL-Temperate"
1062,1.0062089,"Transfer-PIDL-Temperate"
1066,0.7895007,"Transfer-PIDL-Temperate"
1071,1.0839174,"Transfer-PIDL-Temperate"
1075,1.0410209,"Transfer-PIDL-Temperate"
1083,1.4286797,"Transfer-PIDL-Temperate"
1107,0.9728884,"Transfer-PIDL-Temperate"
1110,0.8380632,"Transfer-PIDL-Temperate"
1116,0.97057843,"Transfer-PIDL-Temperate"
1128,1.1220129,"Transfer-PIDL-Temperate"
1130,1.0549908,"Transfer-PIDL-Temperate"
1145,1.0305673,"Transfer-PIDL-Temperate"
1154,1.3165793,"Transfer-PIDL-Temperate"
1169,1.0952648,"Transfer-PIDL-Temperate"
1170,0.91590995,"Transfer-PIDL-Temperate"
1174,1.0259042,"Transfer-PIDL-Temperate"
1184,1.0681118,"Transfer-PIDL-Temperate"
1188,0.9516144,"Transfer-PIDL-Temperate"
1192,0.93167317,"Transfer-PIDL-Temperate"
1193,1.0460479,"Transfer-PIDL-Temperate"
1195,0.7928598,"Transfer-PIDL-Temperate"
1196,0.7859623,"Transfer-PIDL-Temperate"
1199,0.9220396,"Transfer-PIDL-Temperate"
1201,0.9891239,"Transfer-PIDL-Temperate"
1203,1.1609782,"Transfer-PIDL-Temperate"
1204,0.82224756,"Transfer-PIDL-Temperate"
1219,0.69482714,"Transfer-PIDL-Temperate"
1221,1.0534058,"Transfer-PIDL-Temperate"
1236,0.93731207,"Transfer-PIDL-Temperate"
1237,1.1728549,"Transfer-PIDL-Temperate"
1240,0.8648984,"Transfer-PIDL-Temperate"
1246,0.9883334,"Transfer-PIDL-Temperate"
1249,1.215597,"Transfer-PIDL-Temperate"
1259,0.74327046,"Transfer-PIDL-Temperate"
1270,1.1312635,"Transfer-PIDL-Temperate"
1283,0.7594618,"Transfer-PIDL-Temperate"
1286,1.472082,"Transfer-PIDL-Temperate"
1294,1.1718141,"Transfer-PIDL-Temperate"
1319,1.2183572,"Transfer-PIDL-Temperate"
1321,0.9642231,"Transfer-PIDL-Temperate"
1336,0.9395945,"Transfer-PIDL-Temperate"
1344,0.9705043,"Transfer-PIDL-Temperate"
1358,1.0854877,"Transfer-PIDL-Temperate"
1359,0.98133284,"Transfer-PIDL-Temperate"
1360,1.1058929,"Transfer-PIDL-Temperate"
1368,1.0148435,"Transfer-PIDL-Temperate"
1370,1.0654417,"Transfer-PIDL-Temperate"
1375,0.9879167,"Transfer-PIDL-Temperate"
1424,1.3406104,"Transfer-PIDL-Temperate"
1425,0.99924153,"Transfer-PIDL-Temperate"
1432,0.8477957,"Transfer-PIDL-Temperate"
1434,0.79524636,"Transfer-PIDL-Temperate"
1467,0.99988467,"Transfer-PIDL-Temperate"
1489,1.058799,"Transfer-PIDL-Temperate"
1493,1.4285407,"Transfer-PIDL-Temperate"
1498,0.8813319,"Transfer-PIDL-Temperate"
1505,0.87270516,"Transfer-PIDL-Temperate"
1516,1.4312477,"Transfer-PIDL-Temperate"
1524,1.1827446,"Transfer-PIDL-Temperate"
1526,0.88231844,"Transfer-PIDL-Temperate"
1529,0.87392706,"Transfer-PIDL-Temperate"
1547,1.0234792,"Transfer-PIDL-Temperate"
1567,1.1071596,"Transfer-PIDL-Temperate"
1573,2.2005043,"Transfer-PIDL-Temperate"
1576,1.3618996,"Transfer-PIDL-Temperate"
1582,1.2070386,"Transfer-PIDL-Temperate"
1594,1.184882,"Transfer-PIDL-Temperate"
1596,0.83842164,"Transfer-PIDL-Temperate"
1613,1.354869,"Transfer-PIDL-Temperate"
1616,0.6659343,"Transfer-PIDL-Temperate"
1618,0.97754943,"Transfer-PIDL-Temperate"
1623,1.0183432,"Transfer-PIDL-Temperate"
1632,0.9141096,"Transfer-PIDL-Temperate"
1640,1.304255,"Transfer-PIDL-Temperate"
1649,0.8078029,"Transfer-PIDL-Temperate"
1652,0.81753576,"Transfer-PIDL-Temperate"
1658,1.1486844,"Transfer-PIDL-Temperate"
1659,0.9178148,"Transfer-PIDL-Temperate"
1676,1.0311024,"Transfer-PIDL-Temperate"
1679,0.95812523,"Transfer-PIDL-Temperate"
1703,1.0907947,"Transfer-PIDL-Temperate"
1706,1.0689162,"Transfer-PIDL-Temperate"
1714,1.0381109,"Transfer-PIDL-Temperate"
1730,0.9227088,"Transfer-PIDL-Temperate"
1735,1.0738372,"Transfer-PIDL-Temperate"
1740,0.9612343,"Transfer-PIDL-Temperate"
1745,1.0754077,"Transfer-PIDL-Temperate"
1756,1.0836322,"Transfer-PIDL-Temperate"
1787,1.17938,"Transfer-PIDL-Temperate"
1790,1.0457065,"Transfer-PIDL-Temperate"
1815,1.2094464,"Transfer-PIDL-Temperate"
1818,1.0401835,"Transfer-PIDL-Temperate"
1827,0.9389615,"Transfer-PIDL-Temperate"
1831,1.037283,"Transfer-PIDL-Temperate"
1832,1.096816,"Transfer-PIDL-Temperate"
1840,0.9263604,"Transfer-PIDL-Temperate"
1853,1.15485,"Transfer-PIDL-Temperate"
1887,1.399926,"Transfer-PIDL-Temperate"
1891,1.2872748,"Transfer-PIDL-Temperate"
1893,0.91468203,"Transfer-PIDL-Temperate"
1908,1.0099472,"Transfer-PIDL-Temperate"
1910,1.0696985,"Transfer-PIDL-Temperate"
1913,0.80960244,"Transfer-PIDL-Temperate"
1945,1.0956135,"Transfer-PIDL-Temperate"
1958,1.249421,"Transfer-PIDL-Temperate"
1970,1.0308921,"Transfer-PIDL-Temperate"
1971,0.8382385,"Transfer-PIDL-Temperate"
1984,0.9371445,"Transfer-PIDL-Temperate"
1997,1.3443195,"Transfer-PIDL-Temperate"
2021,1.0544275,"Transfer-PIDL-Temperate"
2027,1.1047454,"Transfer-PIDL-Temperate"
2032,1.1289939,"Transfer-PIDL-Temperate"
2054,1.0771065,"Transfer-PIDL-Temperate"
2064,1.182875,"Transfer-PIDL-Temperate"
2097,1.0532186,"Transfer-PIDL-Temperate"
2116,0.7561024,"Transfer-PIDL-Temperate"
2117,1.2738143,"Transfer-PIDL-Temperate"
2124,0.8405946,"Transfer-PIDL-Temperate"
2129,0.9984597,"Transfer-PIDL-Temperate"
2162,0.98954177,"Transfer-PIDL-Temperate"
2168,1.0421432,"Transfer-PIDL-Temperate"
2179,1.0578184,"Transfer-PIDL-Temperate"
2186,0.7630746,"Transfer-PIDL-Temperate"
2192,1.4120052,"Transfer-PIDL-Temperate"
2199,1.2004881,"Transfer-PIDL-Temperate"
2202,0.90971875,"Transfer-PIDL-Temperate"
2203,0.8617994,"Transfer-PIDL-Temperate"
2228,0.8070343,"Transfer-PIDL-Temperate"
2253,1.1108108,"Transfer-PIDL-Temperate"
2262,1.155197,"Transfer-PIDL-Temperate"
2270,0.90814215,"Transfer-PIDL-Temperate"
2271,0.66646606,"Transfer-PIDL-Temperate"
2304,1.3530028,"Transfer-PIDL-Temperate"
2305,1.1808443,"Transfer-PIDL-Temperate"
2317,0.8612498,"Transfer-PIDL-Temperate"
2323,1.1708437,"Transfer-PIDL-Temperate"
2326,1.0065755,"Transfer-PIDL-Temperate"
2330,1.0798784,"Transfer-PIDL-Temperate"
2336,1.0413542,"Transfer-PIDL-Temperate"
2345,0.9242365,"Transfer-PIDL-Temperate"
2351,1.5065076,"Transfer-PIDL-Temperate"
2358,1.0220395,"Transfer-PIDL-Temperate"
2364,1.0508354,"Transfer-PIDL-Temperate"
2367,1.0502839,"Transfer-PIDL-Temperate"
2368,1.1452209,"Transfer-PIDL-Temperate"
2395,1.0671546,"Transfer-PIDL-Temperate"
2415,1.0196693,"Transfer-PIDL-Temperate"
2418,1.1360658,"Transfer-PIDL-Temperate"
2420,1.2710975,"Transfer-PIDL-Temperate"
2425,1.0130181,"Transfer-PIDL-Temperate"
2436,1.019453,"Transfer-PIDL-Temperate"
2447,1.1951295,"Transfer-PIDL-Temperate"
2473,1.0269597,"Transfer-PIDL-Temperate"
2477,1.0580244,"Transfer-PIDL-Temperate"
2497,1.2297922,"Transfer-PIDL-Temperate"
2511,1.069205,"Transfer-PIDL-Temperate"
2516,0.92754716,"Transfer-PIDL-Temperate"
2517,1.0685813,"Transfer-PIDL-Temperate"
2518,0.8547487,"Transfer-PIDL-Temperate"
2559,0.9739049,"Transfer-PIDL-Temperate"
2569,0.99628836,"Transfer-PIDL-Temperate"
2594,1.1215614,"Transfer-PIDL-Temperate"
2595,0.98342085,"Transfer-PIDL-Temperate"
2613,1.1466646,"Transfer-PIDL-Temperate"
2616,0.9354003,"Transfer-PIDL-Temperate"
2627,1.0307208,"Transfer-PIDL-Temperate"
2655,1.2116956,"Transfer-PIDL-Temperate"
2663,1.1756259,"Transfer-PIDL-Temperate"
2682,1.1407098,"Transfer-PIDL-Temperate"
2696,1.1916186,"Transfer-PIDL-Temperate"
2709,1.189861,"Transfer-PIDL-Temperate"
2731,1.305345,"Transfer-PIDL-Temperate"
2750,1.9412997,"Transfer-PIDL-Temperate"
2798,0.94178104,"Transfer-PIDL-Temperate"
2799,0.8704494,"Transfer-PIDL-Temperate"
2803,1.0660309,"Transfer-PIDL-Temperate"
2812,1.0549655,"Transfer-PIDL-Temperate"
2819,1.1789443,"Transfer-PIDL-Temperate"
2881,1.4314706,"Transfer-PIDL-Temperate"
2898,1.0529326,"Transfer-PIDL-Temperate"
2926,1.2792183,"Transfer-PIDL-Temperate"
2927,1.8031775,"Transfer-PIDL-Temperate"
2940,1.4364156,"Transfer-PIDL-Temperate"
2944,1.2318928,"Transfer-PIDL-Temperate"
2946,0.9419588,"Transfer-PIDL-Temperate"
2955,0.9762803,"Transfer-PIDL-Temperate"
2978,1.0084925,"Transfer-PIDL-Temperate"
2985,1.006184,"Transfer-PIDL-Temperate"
3097,0.9465264,"Transfer-PIDL-Temperate"
3109,0.9533806,"Transfer-PIDL-Temperate"
3133,1.7350674,"Transfer-PIDL-Temperate"
3135,1.1778649,"Transfer-PIDL-Temperate"
3188,0.9869943,"Transfer-PIDL-Temperate"
3200,1.3069203,"Transfer-PIDL-Temperate"
3211,1.2874742,"Transfer-PIDL-Temperate"
3219,1.0984012,"Transfer-PIDL-Temperate"
3231,1.2466282,"Transfer-PIDL-Temperate"
3243,1.0337757,"Transfer-PIDL-Temperate"
3281,1.1173866,"Transfer-PIDL-Temperate"
3307,0.76998717,"Transfer-PIDL-Temperate"
3365,1.0972093,"Transfer-PIDL-Temperate"
3379,1.019477,"Transfer-PIDL-Temperate"
3394,0.9925354,"Transfer-PIDL-Temperate"
3397,1.1108646,"Transfer-PIDL-Temperate"
3446,1.5835209,"Transfer-PIDL-Temperate"
3476,1.0983759,"Transfer-PIDL-Temperate"
3478,1.0593327,"Transfer-PIDL-Temperate"
3500,1.140812,"Transfer-PIDL-Temperate"
3570,1.0486736,"Transfer-PIDL-Temperate"
3587,1.1880758,"Transfer-PIDL-Temperate"
3614,0.99456155,"Transfer-PIDL-Temperate"
4292,1.1176798,"Transfer-PIDL-Temperate"
4503,1.0089297,"Transfer-PIDL-Temperate"
5729,1.0849265,"Transfer-PIDL-Temperate"
6048,1.1302168,"Transfer-PIDL-Temperate"
6785,0.8943183,"Transfer-PIDL-Temperate"
7739,1.1505113,"Transfer-PIDL-Temperate"
8089,0.9723807,"Transfer-PIDL-Temperate"
10161,1.0565563,"Transfer-PIDL-Temperate"
100000003,1.136278,"Transfer-PIDL-Temperate"
200000001,1.8119804,"Transfer-PIDL-Temperate"
300000138,1.0367196,"Transfer-PIDL-Temperate"
300000140,1.5698354,"Transfer-PIDL-Temperate"
300000223,1.4346074,"Transfer-PIDL-Temperate"
300000250,1.5576354,"Transfer-PIDL-Temperate"
300000274,1.5438815,"Transfer-PIDL-Temperate"
300000311,1.8103975,"Transfer-PIDL-Temperate"
300000328,1.7307341,"Transfer-PIDL-Temperate"
300000337,1.5914595,"Transfer-PIDL-Temperate"
300000347,1.8264,"Transfer-PIDL-Temperate"
300000349,1.6718801,"Transfer-PIDL-Temperate"
300000428,1.3251282,"Transfer-PIDL-Temperate"
300000437,1.3912721,"Transfer-PIDL-Temperate"
300000525,1.2124065,"Transfer-PIDL-Temperate"
300000566,1.1763493,"Transfer-PIDL-Temperate"
300000654,1.3337787,"Transfer-PIDL-Temperate"
300000704,1.2248832,"Transfer-PIDL-Temperate"
300000709,1.2230909,"Transfer-PIDL-Temperate"
300000725,1.1301496,"Transfer-PIDL-Temperate"
300000727,1.1788951,"Transfer-PIDL-Temperate"
300000767,1.0610489,"Transfer-PIDL-Temperate"
300000771,2.063361,"Transfer-PIDL-Temperate"
300000772,1.158375,"Transfer-PIDL-Temperate"
300000836,1.0672073,"Transfer-PIDL-Temperate"
300000946,0.8516728,"Transfer-PIDL-Temperate"
300000962,1.1487608,"Transfer-PIDL-Temperate"
300001007,1.2525293,"Transfer-PIDL-Temperate"
300001024,2.3794787,"Transfer-PIDL-Temperate"
300001038,1.2644973,"Transfer-PIDL-Temperate"
300001048,1.7074586,"Transfer-PIDL-Temperate"
300001053,0.9868512,"Transfer-PIDL-Temperate"
300001063,1.9093921,"Transfer-PIDL-Temperate"
300001098,1.1902438,"Transfer-PIDL-Temperate"
300001112,1.179861,"Transfer-PIDL-Temperate"
300001118,1.3646276,"Transfer-PIDL-Temperate"
300001127,1.0793583,"Transfer-PIDL-Temperate"
300001141,1.0813985,"Transfer-PIDL-Temperate"
300001252,1.5678258,"Transfer-PIDL-Temperate"
300001256,1.0742222,"Transfer-PIDL-Temperate"
300001257,1.4735093,"Transfer-PIDL-Temperate"
300001297,1.689457,"Transfer-PIDL-Temperate"
300001323,1.4459015,"Transfer-PIDL-Temperate"
300001459,0.9083787,"Transfer-PIDL-Temperate"
300001496,1.1365776,"Transfer-PIDL-Temperate"
300001497,0.87862396,"Transfer-PIDL-Temperate"
300001503,1.4064423,"Transfer-PIDL-Temperate"
300001509,1.0774931,"Transfer-PIDL-Temperate"
300001694,1.1403904,"Transfer-PIDL-Temperate"
300001695,1.0244225,"Transfer-PIDL-Temperate"
300001887,1.560646,"Transfer-PIDL-Temperate"
300001914,1.4075543,"Transfer-PIDL-Temperate"
300001994,1.3878374,"Transfer-PIDL-Temperate"
300002119,1.4827007,"Transfer-PIDL-Temperate"
300002123,1.3338523,"Transfer-PIDL-Temperate"
300002129,1.5604792,"Transfer-PIDL-Temperate"
300002202,1.6169844,"Transfer-PIDL-Temperate"
300002332,1.5301511,"Transfer-PIDL-Temperate"
300002545,1.3397969,"Transfer-PIDL-Temperate"
300002559,1.3359771,"Transfer-PIDL-Temperate"
300002685,1.2473707,"Transfer-PIDL-Temperate"
300002883,1.7821589,"Transfer-PIDL-Temperate"
300002949,1.6511319,"Transfer-PIDL-Temperate"
300003024,1.7739097,"Transfer-PIDL-Temperate"
300003035,1.5155771,"Transfer-PIDL-Temperate"
300003237,1.7721381,"Transfer-PIDL-Temperate"
300003273,1.7350378,"Transfer-PIDL-Temperate"
300003350,1.3715392,"Transfer-PIDL-Temperate"
300003430,2.0143216,"Transfer-PIDL-Temperate"
300003602,1.9968022,"Transfer-PIDL-Temperate"
300003644,1.723351,"Transfer-PIDL-Temperate"
300003701,1.9019419,"Transfer-PIDL-Temperate"
300003732,2.237024,"Transfer-PIDL-Temperate"
300003763,1.5586534,"Transfer-PIDL-Temperate"
300003809,1.5997795,"Transfer-PIDL-Temperate"
300003835,1.202979,"Transfer-PIDL-Temperate"
300003861,1.8081934,"Transfer-PIDL-Temperate"
300003890,1.3723611,"Transfer-PIDL-Temperate"
300003949,1.784898,"Transfer-PIDL-Temperate"
300004104,1.5641422,"Transfer-PIDL-Temperate"
300004112,1.7839521,"Transfer-PIDL-Temperate"
300004151,1.6674922,"Transfer-PIDL-Temperate"
300004337,2.0028758,"Transfer-PIDL-Temperate"
300004437,1.607348,"Transfer-PIDL-Temperate"
300004530,1.3127397,"Transfer-PIDL-Temperate"
300004657,1.4918532,"Transfer-PIDL-Temperate"
300004781,1.5732665,"Transfer-PIDL-Temperate"
300004787,1.4125795,"Transfer-PIDL-Temperate"
300004793,1.4595498,"Transfer-PIDL-Temperate"
300004882,1.4431263,"Transfer-PIDL-Temperate"
300004897,1.243791,"Transfer-PIDL-Temperate"
300004974,1.1525688,"Transfer-PIDL-Temperate"
300004989,1.4226074,"Transfer-PIDL-Temperate"
300005063,1.3947393,"Transfer-PIDL-Temperate"
300005336,1.5214059,"Transfer-PIDL-Temperate"
300005345,1.358692,"Transfer-PIDL-Temperate"
300005460,1.2988371,"Transfer-PIDL-Temperate"
300005648,1.5672808,"Transfer-PIDL-Temperate"
300005808,1.463812,"Transfer-PIDL-Temperate"
300005829,1.5698291,"Transfer-PIDL-Temperate"
300005839,1.5794749,"Transfer-PIDL-Temperate"
300005860,1.3795261,"Transfer-PIDL-Temperate"
300005889,1.3146275,"Transfer-PIDL-Temperate"
300005999,1.2681605,"Transfer-PIDL-Temperate"
300006033,1.1619837,"Transfer-PIDL-Temperate"
300006162,1.418996,"Transfer-PIDL-Temperate"
300006293,1.1454854,"Transfer-PIDL-Temperate"
300006356,1.2540376,"Transfer-PIDL-Temperate"
300006407,1.2959893,"Transfer-PIDL-Temperate"
300006409,1.27204,"Transfer-PIDL-Temperate"
300006490,1.4323337,"Transfer-PIDL-Temperate"
300006584,1.1666031,"Transfer-PIDL-Temperate"
300006797,1.2666457,"Transfer-PIDL-Temperate"
300006864,1.4318403,"Transfer-PIDL-Temperate"
300007084,1.5140567,"Transfer-PIDL-Temperate"
300007173,1.4119234,"Transfer-PIDL-Temperate"
300007237,1.1255302,"Transfer-PIDL-Temperate"
300007453,1.3023531,"Transfer-PIDL-Temperate"
300007706,1.3171004,"Transfer-PIDL-Temperate"
300007752,1.2666162,"Transfer-PIDL-Temperate"
300007930,1.1395172,"Transfer-PIDL-Temperate"
300007960,1.5078121,"Transfer-PIDL-Temperate"
300008088,1.2003701,"Transfer-PIDL-Temperate"
300008127,1.2555271,"Transfer-PIDL-Temperate"
300008201,0.9964759,"Transfer-PIDL-Temperate"
300008212,1.2007736,"Transfer-PIDL-Temperate"
300008270,1.4914142,"Transfer-PIDL-Temperate"
300008341,1.110195,"Transfer-PIDL-Temperate"
300008388,1.0223238,"Transfer-PIDL-Temperate"
300008411,1.0242499,"Transfer-PIDL-Temperate"
300008638,1.2303365,"Transfer-PIDL-Temperate"
300008713,0.9983861,"Transfer-PIDL-Temperate"
300008770,1.2310363,"Transfer-PIDL-Temperate"
300008783,1.3638868,"Transfer-PIDL-Temperate"
300008819,0.9553696,"Transfer-PIDL-Temperate"
300008848,1.2415655,"Transfer-PIDL-Temperate"
300009100,1.2350934,"Transfer-PIDL-Temperate"
300009124,0.992274,"Transfer-PIDL-Temperate"
300009151,1.103721,"Transfer-PIDL-Temperate"
300009172,1.0203768,"Transfer-PIDL-Temperate"
300009243,0.8572999,"Transfer-PIDL-Temperate"
300009360,1.1032821,"Transfer-PIDL-Temperate"
300009411,1.2321708,"Transfer-PIDL-Temperate"
300009430,1.0575551,"Transfer-PIDL-Temperate"
300009432,1.1087711,"Transfer-PIDL-Temperate"
300009443,1.0419114,"Transfer-PIDL-Temperate"
300009460,1.042284,"Transfer-PIDL-Temperate"
300009523,1.0347388,"Transfer-PIDL-Temperate"
300009692,1.2407355,"Transfer-PIDL-Temperate"
300009739,1.1326262,"Transfer-PIDL-Temperate"
300010266,1.7439715,"Transfer-PIDL-Temperate"
300010271,1.7982203,"Transfer-PIDL-Temperate"
300010368,1.2912582,"Transfer-PIDL-Temperate"
300010436,1.1398292,"Transfer-PIDL-Temperate"
300010470,1.290037,"Transfer-PIDL-Temperate"
300010567,0.90714884,"Transfer-PIDL-Temperate"
300010626,0.82437557,"Transfer-PIDL-Temperate"
300010656,0.69382846,"Transfer-PIDL-Temperate"
300010690,0.8106547,"Transfer-PIDL-Temperate"
300010732,1.4781771,"Transfer-PIDL-Temperate"
300010784,2.6075714,"Transfer-PIDL-Temperate"
300010794,1.6319355,"Transfer-PIDL-Temperate"
300010851,1.5081673,"Transfer-PIDL-Temperate"
300010866,2.4261193,"Transfer-PIDL-Temperate"
300010885,2.074146,"Transfer-PIDL-Temperate"
300010974,2.063801,"Transfer-PIDL-Temperate"
300010987,1.8987993,"Transfer-PIDL-Temperate"
300011120,1.4881035,"Transfer-PIDL-Temperate"
300011169,2.5252635,"Transfer-PIDL-Temperate"
300011237,1.6468447,"Transfer-PIDL-Temperate"
300011445,1.2632066,"Transfer-PIDL-Temperate"
300011663,1.1324214,"Transfer-PIDL-Temperate"
300011666,1.0740654,"Transfer-PIDL-Temperate"
300011707,1.8070235,"Transfer-PIDL-Temperate"
300011781,1.8620908,"Transfer-PIDL-Temperate"
300011804,1.2665423,"Transfer-PIDL-Temperate"
300011810,1.412103,"Transfer-PIDL-Temperate"
300011834,1.265892,"Transfer-PIDL-Temperate"
300011902,1.3669212,"Transfer-PIDL-Temperate"
