"LakeID","LakeTR","train_rmse","test_rmse","Source","Scenario"
2940,"C",0.8121343,1.4364156,"T","Cross-domain transfer"
2944,"C",0.61458224,1.2318928,"T","Cross-domain transfer"
2946,"C",0.77314186,0.9419588,"T","Cross-domain transfer"
2955,"C",0.72612935,0.9762803,"T","Cross-domain transfer"
2978,"T",0.6012168,1.0084925,"T","Intra-domain transfer"
2985,"C",0.74547154,1.006184,"T","Cross-domain transfer"
3097,"C",0.8326403,0.9465264,"T","Cross-domain transfer"
3109,"W",0.6542585,0.9533806,"T","Cross-domain transfer"
3133,"F",0.79516375,1.7350674,"T","Cross-domain transfer"
3135,"C",0.7789479,1.1778649,"T","Cross-domain transfer"
3188,"C",0.7589996,0.9869943,"T","Cross-domain transfer"
3200,"W",0.843091,1.3069203,"T","Cross-domain transfer"
3211,"F",0.6016047,1.2874742,"T","Cross-domain transfer"
3219,"F",0.6755991,1.0984012,"T","Cross-domain transfer"
3231,"C",0.6917842,1.2466282,"T","Cross-domain transfer"
3243,"C",0.74941725,1.0337757,"T","Cross-domain transfer"
3281,"C",0.66635674,1.1173866,"T","Cross-domain transfer"
3307,"W",0.5924763,0.76998717,"T","Cross-domain transfer"
3365,"C",0.67642254,1.0972093,"T","Cross-domain transfer"
3379,"C",0.66508865,1.019477,"T","Cross-domain transfer"
3394,"C",0.7824041,0.9925354,"T","Cross-domain transfer"
3397,"T",0.81938195,1.1108646,"T","Intra-domain transfer"
3446,"F",0.69693404,1.5835209,"T","Cross-domain transfer"
3476,"T",0.8363188,1.0983759,"T","Intra-domain transfer"
3478,"W",0.76861936,1.0593327,"T","Cross-domain transfer"
3500,"C",0.8913021,1.140812,"T","Cross-domain transfer"
3570,"C",0.6133117,1.0486736,"T","Cross-domain transfer"
3587,"C",0.80615133,1.1880758,"T","Cross-domain transfer"
3614,"H",0.72947603,0.99456155,"T","Cross-domain transfer"
4292,"T",0.9169712,1.1176798,"T","Intra-domain transfer"
4503,"T",0.5611057,1.0089297,"T","Intra-domain transfer"
5729,"C",0.6502915,1.0849265,"T","Cross-domain transfer"
6048,"T",0.8251507,1.1302168,"T","Intra-domain transfer"
6785,"C",0.56818545,0.8943183,"T","Cross-domain transfer"
7739,"T",0.74008006,1.1505113,"T","Intra-domain transfer"
8089,"T",0.7558424,0.9723807,"T","Intra-domain transfer"
10161,"T",0.63722706,1.0565563,"T","Intra-domain transfer"
100000003,"W",0.966732,1.136278,"T","Cross-domain transfer"
200000001,"H",1.4336963,1.8119804,"T","Cross-domain transfer"
300000138,"W",0.8962168,1.0367196,"T","Cross-domain transfer"
300000140,"W",1.3828332,1.5698354,"T","Cross-domain transfer"
300000223,"F",0.99518716,1.4346074,"T","Cross-domain transfer"
300000250,"F",0.90912455,1.5576354,"T","Cross-domain transfer"
300000274,"F",0.81234044,1.5438815,"T","Cross-domain transfer"
300000311,"F",1.0085881,1.8103975,"T","Cross-domain transfer"
300000328,"F",0.978397,1.7307341,"T","Cross-domain transfer"
300000337,"F",1.0183873,1.5914595,"T","Cross-domain transfer"
300000347,"F",0.7891276,1.8264,"T","Cross-domain transfer"
300000349,"F",1.0388006,1.6718801,"T","Cross-domain transfer"
300000428,"C",1.0645834,1.3251282,"T","Cross-domain transfer"
300000437,"C",1.0367678,1.3912721,"T","Cross-domain transfer"
300000525,"C",0.8100551,1.2124065,"T","Cross-domain transfer"
300000566,"C",0.8427552,1.1763493,"T","Cross-domain transfer"
300000654,"T",0.7604029,1.3337787,"T","Intra-domain transfer"
300000704,"T",0.78582525,1.2248832,"T","Intra-domain transfer"
300000709,"T",0.829731,1.2230909,"T","Intra-domain transfer"
300000725,"T",0.94351256,1.1301496,"T","Intra-domain transfer"
300000727,"T",1.0607308,1.1788951,"T","Intra-domain transfer"
300000767,"T",0.6254515,1.0610489,"T","Intra-domain transfer"
300000771,"T",1.1329353,2.063361,"T","Intra-domain transfer"
300000772,"T",0.8583519,1.158375,"T","Intra-domain transfer"
300000836,"W",0.81112117,1.0672073,"T","Cross-domain transfer"
300000946,"H",0.7795203,0.8516728,"T","Cross-domain transfer"
300000962,"W",0.9701819,1.1487608,"T","Cross-domain transfer"
300001007,"F",0.63199574,1.2525293,"T","Cross-domain transfer"
300001024,"F",0.9883148,2.3794787,"T","Cross-domain transfer"
300001038,"F",1.2353158,1.2644973,"T","Cross-domain transfer"
300001048,"F",0.9941019,1.7074586,"T","Cross-domain transfer"
300001053,"F",0.6530944,0.9868512,"T","Cross-domain transfer"
300001063,"F",0.95718026,1.9093921,"T","Cross-domain transfer"
300001098,"C",0.84782314,1.1902438,"T","Cross-domain transfer"
300001112,"C",0.8826794,1.179861,"T","Cross-domain transfer"
300001118,"C",0.8571419,1.3646276,"T","Cross-domain transfer"
300001127,"C",0.788696,1.0793583,"T","Cross-domain transfer"
300001141,"C",0.7586436,1.0813985,"T","Cross-domain transfer"
300001252,"T",1.1603225,1.5678258,"T","Intra-domain transfer"
300001256,"T",0.84788257,1.0742222,"T","Intra-domain transfer"
300001257,"T",1.1477246,1.4735093,"T","Intra-domain transfer"
300001297,"T",0.9385231,1.689457,"T","Intra-domain transfer"
300001323,"T",0.92387027,1.4459015,"T","Intra-domain transfer"
300001459,"F",0.64945215,0.9083787,"T","Cross-domain transfer"
300001496,"H",0.95311177,1.1365776,"T","Cross-domain transfer"
300001497,"H",0.6999141,0.87862396,"T","Cross-domain transfer"
300001503,"H",0.8887279,1.4064423,"T","Cross-domain transfer"
300001509,"H",0.9100006,1.0774931,"T","Cross-domain transfer"
300001694,"W",0.8820666,1.1403904,"T","Cross-domain transfer"
300001695,"W",0.7567587,1.0244225,"T","Cross-domain transfer"
300001887,"F",0.8658034,1.560646,"T","Cross-domain transfer"
300001914,"F",0.7747519,1.4075543,"T","Cross-domain transfer"
300001994,"F",0.74877924,1.3878374,"T","Cross-domain transfer"
300002119,"F",1.0475973,1.4827007,"T","Cross-domain transfer"
300002123,"F",1.0399374,1.3338523,"T","Cross-domain transfer"
300002129,"F",0.99057394,1.5604792,"T","Cross-domain transfer"
300002202,"F",0.84293896,1.6169844,"T","Cross-domain transfer"
300002332,"F",0.906601,1.5301511,"T","Cross-domain transfer"
300002545,"F",0.86192334,1.3397969,"T","Cross-domain transfer"
300002559,"F",0.7312939,1.3359771,"T","Cross-domain transfer"
300002685,"F",0.9526711,1.2473707,"T","Cross-domain transfer"
300002883,"F",1.0109271,1.7821589,"T","Cross-domain transfer"
300002949,"C",0.9342571,1.6511319,"T","Cross-domain transfer"
300003024,"F",0.7720234,1.7739097,"T","Cross-domain transfer"
300003035,"F",0.8490269,1.5155771,"T","Cross-domain transfer"
300003237,"F",0.98599863,1.7721381,"T","Cross-domain transfer"
300003273,"F",0.9047506,1.7350378,"T","Cross-domain transfer"
300003350,"C",0.94197387,1.3715392,"T","Cross-domain transfer"
300003430,"F",0.8535467,2.0143216,"T","Cross-domain transfer"
300003602,"F",0.9916893,1.9968022,"T","Cross-domain transfer"
300003644,"F",1.0060929,1.723351,"T","Cross-domain transfer"
300003701,"F",0.8288475,1.9019419,"T","Cross-domain transfer"
300003732,"F",0.75808537,2.237024,"T","Cross-domain transfer"
300003763,"F",1.0390793,1.5586534,"T","Cross-domain transfer"
300003809,"F",1.0752816,1.5997795,"T","Cross-domain transfer"
300003835,"C",0.96772575,1.202979,"T","Cross-domain transfer"
300003861,"F",0.92239034,1.8081934,"T","Cross-domain transfer"
300003890,"C",0.9762747,1.3723611,"T","Cross-domain transfer"
300003949,"C",0.9366673,1.784898,"T","Cross-domain transfer"
300004104,"F",0.98191994,1.5641422,"T","Cross-domain transfer"
300004112,"F",0.92311674,1.7839521,"T","Cross-domain transfer"
300004151,"C",0.97456944,1.6674922,"T","Cross-domain transfer"
300004337,"F",0.90561646,2.0028758,"T","Cross-domain transfer"
300004437,"C",0.9790521,1.607348,"T","Cross-domain transfer"
300004530,"C",0.84293544,1.3127397,"T","Cross-domain transfer"
300004657,"C",0.9604506,1.4918532,"T","Cross-domain transfer"
300004781,"C",0.90036047,1.5732665,"T","Cross-domain transfer"
300004787,"C",0.8797367,1.4125795,"T","Cross-domain transfer"
300004793,"C",0.76081,1.4595498,"T","Cross-domain transfer"
300004882,"C",0.75639725,1.4431263,"T","Cross-domain transfer"
300004897,"C",0.7627302,1.243791,"T","Cross-domain transfer"
300004974,"C",0.76106066,1.1525688,"T","Cross-domain transfer"
300004989,"C",0.81514573,1.4226074,"T","Cross-domain transfer"
300005063,"C",0.9096645,1.3947393,"T","Cross-domain transfer"
300005336,"C",0.88409233,1.5214059,"T","Cross-domain transfer"
300005345,"C",0.9393657,1.358692,"T","Cross-domain transfer"
300005460,"C",0.7765063,1.2988371,"T","Cross-domain transfer"
300005648,"C",0.8938161,1.5672808,"T","Cross-domain transfer"
300005808,"C",0.94717854,1.463812,"T","Cross-domain transfer"
300005829,"C",0.8410757,1.5698291,"T","Cross-domain transfer"
300005839,"C",0.9564379,1.5794749,"T","Cross-domain transfer"
300005860,"C",0.674528,1.3795261,"T","Cross-domain transfer"
300005889,"C",1.0022333,1.3146275,"T","Cross-domain transfer"
300005999,"C",0.9281962,1.2681605,"T","Cross-domain transfer"
300006033,"C",0.84744,1.1619837,"T","Cross-domain transfer"
300006162,"C",0.8363301,1.418996,"T","Cross-domain transfer"
300006293,"C",0.85202706,1.1454854,"T","Cross-domain transfer"
300006356,"C",0.8542122,1.2540376,"T","Cross-domain transfer"
300006407,"C",0.8423948,1.2959893,"T","Cross-domain transfer"
300006409,"C",0.75039434,1.27204,"T","Cross-domain transfer"
300006490,"C",0.9916437,1.4323337,"T","Cross-domain transfer"
300006584,"C",0.7522044,1.1666031,"T","Cross-domain transfer"
300006797,"C",0.6789971,1.2666457,"T","Cross-domain transfer"
300006864,"C",0.7055305,1.4318403,"T","Cross-domain transfer"
300007084,"C",0.91128737,1.5140567,"T","Cross-domain transfer"
300007173,"C",0.87504846,1.4119234,"T","Cross-domain transfer"
300007237,"C",0.78729904,1.1255302,"T","Cross-domain transfer"
300007453,"C",0.95573395,1.3023531,"T","Cross-domain transfer"
300007706,"C",0.71277565,1.3171004,"T","Cross-domain transfer"
300007752,"T",0.6760458,1.2666162,"T","Intra-domain transfer"
300007930,"T",0.6360129,1.1395172,"T","Intra-domain transfer"
300007960,"C",1.142656,1.5078121,"T","Cross-domain transfer"
300008088,"T",0.8422919,1.2003701,"T","Intra-domain transfer"
300008127,"T",0.7399171,1.2555271,"T","Intra-domain transfer"
300008201,"T",0.79606104,0.9964759,"T","Intra-domain transfer"
300008212,"T",0.8729774,1.2007736,"T","Intra-domain transfer"
300008270,"T",1.0343028,1.4914142,"T","Intra-domain transfer"
300008341,"T",0.65934044,1.110195,"T","Intra-domain transfer"
300008388,"T",0.72784054,1.0223238,"T","Intra-domain transfer"
300008411,"T",0.78546697,1.0242499,"T","Intra-domain transfer"
300008638,"T",0.7306234,1.2303365,"T","Intra-domain transfer"
300008713,"T",0.74804467,0.9983861,"T","Intra-domain transfer"
300008770,"T",0.7398215,1.2310363,"T","Intra-domain transfer"
300008783,"T",0.7390976,1.3638868,"T","Intra-domain transfer"
300008819,"T",0.75076276,0.9553696,"T","Intra-domain transfer"
300008848,"T",0.70268804,1.2415655,"T","Intra-domain transfer"
300009100,"T",0.8971377,1.2350934,"T","Intra-domain transfer"
300009124,"T",0.52364415,0.992274,"T","Intra-domain transfer"
300009151,"T",0.7893542,1.103721,"T","Intra-domain transfer"
300009172,"W",0.7425168,1.0203768,"T","Cross-domain transfer"
300009243,"H",0.781155,0.8572999,"T","Cross-domain transfer"
300009360,"H",0.99725515,1.1032821,"T","Cross-domain transfer"
300009411,"W",1.0101023,1.2321708,"T","Cross-domain transfer"
300009430,"W",0.7997875,1.0575551,"T","Cross-domain transfer"
300009432,"W",0.86327654,1.1087711,"T","Cross-domain transfer"
300009443,"W",0.82489574,1.0419114,"T","Cross-domain transfer"
300009460,"W",0.8390169,1.042284,"T","Cross-domain transfer"
300009523,"H",0.7098442,1.0347388,"T","Cross-domain transfer"
300009692,"H",1.0155287,1.2407355,"T","Cross-domain transfer"
300009739,"H",1.0885473,1.1326262,"T","Cross-domain transfer"
300010266,"H",1.4246931,1.7439715,"T","Cross-domain transfer"
300010271,"H",1.4346414,1.7982203,"T","Cross-domain transfer"
300010368,"H",1.3158038,1.2912582,"T","Cross-domain transfer"
300010436,"W",0.89202774,1.1398292,"T","Cross-domain transfer"
300010470,"W",0.81032044,1.290037,"T","Cross-domain transfer"
300010567,"W",0.7756288,0.90714884,"T","Cross-domain transfer"
300010626,"T",0.6613096,0.82437557,"T","Intra-domain transfer"
300010656,"T",0.5943633,0.69382846,"T","Intra-domain transfer"
300010690,"T",0.63616014,0.8106547,"T","Intra-domain transfer"
300010732,"F",0.9263305,1.4781771,"T","Cross-domain transfer"
300010784,"F",0.8435391,2.6075714,"T","Cross-domain transfer"
300010794,"F",0.73690075,1.6319355,"T","Cross-domain transfer"
300010851,"F",0.6843952,1.5081673,"T","Cross-domain transfer"
300010866,"F",1.1434132,2.4261193,"T","Cross-domain transfer"
300010885,"F",1.3560328,2.074146,"T","Cross-domain transfer"
300010974,"F",1.0619045,2.063801,"T","Cross-domain transfer"
300010987,"F",1.0713866,1.8987993,"T","Cross-domain transfer"
300011120,"F",0.80982184,1.4881035,"T","Cross-domain transfer"
300011169,"F",1.0615742,2.5252635,"T","Cross-domain transfer"
300011237,"F",0.7676181,1.6468447,"T","Cross-domain transfer"
300011445,"F",0.9100679,1.2632066,"T","Cross-domain transfer"
300011663,"F",0.8509501,1.1324214,"T","Cross-domain transfer"
300011666,"C",0.7327093,1.0740654,"T","Cross-domain transfer"
300011707,"F",0.86246324,1.8070235,"T","Cross-domain transfer"
300011781,"F",0.8889301,1.8620908,"T","Cross-domain transfer"
300011804,"F",0.7912525,1.2665423,"T","Cross-domain transfer"
300011810,"F",0.8521058,1.412103,"T","Cross-domain transfer"
300011834,"C",0.806211,1.265892,"T","Cross-domain transfer"
300011902,"C",1.248792,1.3669212,"T","Cross-domain transfer"
300011916,"C",0.7877475,0.995213,"T","Cross-domain transfer"
300011976,"C",0.86700684,1.1300694,"T","Cross-domain transfer"
300011991,"C",0.72398466,1.1108745,"T","Cross-domain transfer"
300012019,"C",0.83549714,1.1610526,"T","Cross-domain transfer"
300012021,"C",0.8070792,1.1812191,"T","Cross-domain transfer"
300012023,"C",0.877041,1.2851443,"T","Cross-domain transfer"
300012060,"C",0.887518,1.3922613,"T","Cross-domain transfer"
300012093,"C",0.8694056,1.3375119,"T","Cross-domain transfer"
300012120,"C",0.88749754,1.2507715,"T","Cross-domain transfer"
300012150,"C",0.7833144,1.1152494,"T","Cross-domain transfer"
300012163,"C",0.7164754,1.2178487,"T","Cross-domain transfer"
300012234,"C",0.7984134,1.2355609,"T","Cross-domain transfer"
300012266,"C",0.6815076,1.1833096,"T","Cross-domain transfer"
300012284,"C",0.7181434,1.193121,"T","Cross-domain transfer"
300012287,"F",0.93328375,1.3782691,"T","Cross-domain transfer"
300012316,"C",0.7434647,1.303054,"T","Cross-domain transfer"
300012336,"C",0.81617,1.2258304,"T","Cross-domain transfer"
300012472,"C",0.8744206,1.3706263,"T","Cross-domain transfer"
300012482,"C",0.8205748,1.0576264,"T","Cross-domain transfer"
300012491,"C",0.7555636,1.3271929,"T","Cross-domain transfer"
300012614,"C",0.6426271,1.1096256,"T","Cross-domain transfer"
300012628,"C",0.64990556,1.0847324,"T","Cross-domain transfer"
300012654,"C",0.75120556,1.1422936,"T","Cross-domain transfer"
300012879,"C",0.76962507,1.0555695,"T","Cross-domain transfer"
300012969,"C",1.0606865,1.3032357,"T","Cross-domain transfer"
300013003,"T",0.71066344,1.1385688,"T","Intra-domain transfer"
300013091,"C",0.8099805,1.2501831,"T","Cross-domain transfer"
300013120,"T",0.7699258,1.1371012,"T","Intra-domain transfer"
300013141,"C",0.7722748,1.6196802,"T","Cross-domain transfer"
300013156,"T",0.6620658,0.9281317,"T","Intra-domain transfer"
300013161,"C",0.8182508,1.3518358,"T","Cross-domain transfer"
300013176,"C",0.98418283,1.4956112,"T","Cross-domain transfer"
300013178,"T",0.73667824,0.9572202,"T","Intra-domain transfer"
300013182,"T",0.7836591,1.0782738,"T","Intra-domain transfer"
300013186,"C",0.8695156,1.198893,"T","Cross-domain transfer"
300013283,"C",1.1110961,1.613172,"T","Cross-domain transfer"
300013383,"T",0.56844693,0.8643324,"T","Intra-domain transfer"
300013431,"T",0.7033864,0.9740272,"T","Intra-domain transfer"
300013454,"T",0.7134505,0.93987465,"T","Intra-domain transfer"
300013475,"T",0.58268386,0.8757652,"T","Intra-domain transfer"
300013521,"C",1.0036379,1.3316274,"T","Cross-domain transfer"
300013529,"C",0.9356796,1.2221808,"T","Cross-domain transfer"
300013582,"C",1.016249,1.3494861,"T","Cross-domain transfer"
300013597,"C",0.9777507,1.2492707,"T","Cross-domain transfer"
300013610,"C",0.83738923,1.2429858,"T","Cross-domain transfer"
300013635,"C",0.9968411,1.7597128,"T","Cross-domain transfer"
300013715,"C",1.1498967,1.1953095,"T","Cross-domain transfer"
300013746,"T",0.8612597,1.1730821,"T","Intra-domain transfer"
300013782,"T",1.0056943,1.378875,"T","Intra-domain transfer"
300013821,"T",0.7263,1.7085532,"T","Intra-domain transfer"
300013927,"T",0.645869,1.2508423,"T","Intra-domain transfer"
300013943,"C",0.83564174,1.1406282,"T","Cross-domain transfer"
300013962,"T",0.6936598,0.9164666,"T","Intra-domain transfer"
300013966,"T",0.6627314,0.9230081,"T","Intra-domain transfer"
300014249,"T",0.8416964,1.1314226,"T","Intra-domain transfer"
300014305,"T",1.0858983,1.439325,"T","Intra-domain transfer"
300014333,"W",0.78377825,1.0267122,"T","Cross-domain transfer"
300014338,"T",0.73595196,1.0791081,"T","Intra-domain transfer"
300014360,"T",1.111524,1.2359135,"T","Intra-domain transfer"
300014434,"T",0.6946672,0.9781838,"T","Intra-domain transfer"
300014478,"T",0.8884059,1.0438299,"T","Intra-domain transfer"
300014495,"T",1.1038468,1.3429412,"T","Intra-domain transfer"
300014510,"W",0.72626543,0.91785115,"T","Cross-domain transfer"
300014514,"W",0.7952519,0.9623997,"T","Cross-domain transfer"
300014657,"W",0.89980775,1.0391692,"T","Cross-domain transfer"
300014682,"W",0.8833618,0.9888275,"T","Cross-domain transfer"
300014741,"W",0.7908196,1.1246071,"T","Cross-domain transfer"
300014784,"W",0.82459545,0.9352678,"T","Cross-domain transfer"
300014787,"C",0.8812227,1.0511957,"T","Cross-domain transfer"
300014802,"W",0.75172955,0.8469944,"T","Cross-domain transfer"
300014804,"H",1.1629865,1.2478613,"T","Cross-domain transfer"
300014891,"W",0.85352176,1.131104,"T","Cross-domain transfer"
300014904,"F",0.80218047,1.1715405,"T","Cross-domain transfer"
300014941,"W",0.7788207,1.4048574,"T","Cross-domain transfer"
300014944,"F",1.0001743,1.3916444,"T","Cross-domain transfer"
300014998,"F",1.0987016,1.2804924,"T","Cross-domain transfer"
300015002,"F",0.7296473,1.072836,"T","Cross-domain transfer"
300015130,"F",1.1042335,1.0810239,"T","Cross-domain transfer"
300015160,"F",1.1759744,1.2205521,"T","Cross-domain transfer"
300015169,"C",0.89778703,1.1026714,"T","Cross-domain transfer"
300015175,"F",1.3510113,1.5847099,"T","Cross-domain transfer"
300015197,"F",0.7047919,0.8411796,"T","Cross-domain transfer"
300015245,"F",0.7824739,1.5673003,"T","Cross-domain transfer"
300015248,"C",0.84120923,1.0914599,"T","Cross-domain transfer"
300015252,"F",1.0037895,1.1366563,"T","Cross-domain transfer"
300015257,"C",0.8610367,1.0342876,"T","Cross-domain transfer"
300015265,"F",0.9024784,0.9826097,"T","Cross-domain transfer"
300015267,"F",0.87437993,1.0367597,"T","Cross-domain transfer"
300015276,"T",0.8741659,1.1122266,"T","Intra-domain transfer"
300015296,"C",0.8739678,0.8758934,"T","Cross-domain transfer"
300015374,"H",0.8069562,0.80039287,"T","Cross-domain transfer"
300015380,"H",0.77105236,0.9142812,"T","Cross-domain transfer"
300015455,"W",0.7170755,0.9316021,"T","Cross-domain transfer"
300015520,"H",0.7650072,1.1182455,"T","Cross-domain transfer"
300015606,"H",0.8561714,1.0503273,"T","Cross-domain transfer"
300015630,"H",0.64380014,0.8787617,"T","Cross-domain transfer"
300015657,"H",0.6704863,0.81615275,"T","Cross-domain transfer"
300015672,"H",0.7184476,0.88274807,"T","Cross-domain transfer"
300015697,"H",0.863277,1.1023507,"T","Cross-domain transfer"
300015736,"H",0.66071093,0.849318,"T","Cross-domain transfer"
300015761,"H",0.64697206,1.0357473,"T","Cross-domain transfer"
300015812,"H",1.2825576,1.4729207,"T","Cross-domain transfer"
300016225,"H",0.6909319,0.7360007,"T","Cross-domain transfer"
300016238,"H",0.9197912,0.9518332,"T","Cross-domain transfer"
300016239,"H",0.8232384,0.8848235,"T","Cross-domain transfer"
300016309,"W",1.2481319,1.0546215,"T","Cross-domain transfer"
300016372,"H",0.73306894,0.72967786,"T","Cross-domain transfer"
300016455,"W",0.73481554,0.92795026,"T","Cross-domain transfer"
300016597,"W",1.3091568,1.5193065,"T","Cross-domain transfer"
300016632,"W",1.0130926,1.0294962,"T","Cross-domain transfer"
300016649,"W",0.6601745,0.8195939,"T","Cross-domain transfer"
300016665,"W",0.67399013,0.9001609,"T","Cross-domain transfer"
300016679,"W",0.8341684,1.0065128,"T","Cross-domain transfer"
300016680,"W",0.9785033,1.1599816,"T","Cross-domain transfer"
3,"H",0.8650402,0.8736917,"W","Cross-domain transfer"
12,"T",0.94920826,1.2553512,"W","Cross-domain transfer"
13,"C",1.2806708,1.4046308,"W","Cross-domain transfer"
17,"T",0.7851012,0.9792684,"W","Cross-domain transfer"
18,"C",0.81677055,1.0233649,"W","Cross-domain transfer"
19,"H",0.75962806,0.8423084,"W","Cross-domain transfer"
21,"H",0.50415254,0.61221546,"W","Cross-domain transfer"
22,"H",0.8158265,0.9441998,"W","Cross-domain transfer"
23,"C",1.4252355,1.711263,"W","Cross-domain transfer"
24,"H",0.9643783,1.1343918,"W","Cross-domain transfer"
27,"C",0.9515878,1.6788503,"W","Cross-domain transfer"
28,"C",0.8498753,1.2332928,"W","Cross-domain transfer"
29,"T",0.7612303,0.9052779,"W","Cross-domain transfer"
33,"C",0.78077567,0.98637384,"W","Cross-domain transfer"
35,"H",0.563134,0.6259457,"W","Cross-domain transfer"
37,"T",0.8297237,0.9601802,"W","Cross-domain transfer"
39,"C",1.1846427,1.2966893,"W","Cross-domain transfer"
40,"C",0.9652526,1.1868794,"W","Cross-domain transfer"
41,"C",0.73041177,0.9998735,"W","Cross-domain transfer"
42,"H",0.61860925,0.659453,"W","Cross-domain transfer"
44,"T",0.821058,1.0361633,"W","Cross-domain transfer"
47,"C",0.8169702,1.0118558,"W","Cross-domain transfer"
48,"H",0.6345346,0.7133891,"W","Cross-domain transfer"
49,"F",1.2593036,1.3602356,"W","Cross-domain transfer"
50,"C",0.8239419,0.98168033,"W","Cross-domain transfer"
53,"T",1.0044607,1.066637,"W","Cross-domain transfer"
54,"C",1.0301837,1.2289124,"W","Cross-domain transfer"
55,"H",0.65813583,0.76522166,"W","Cross-domain transfer"
56,"F",1.2074696,1.5355779,"W","Cross-domain transfer"
57,"C",0.83808863,0.9745418,"W","Cross-domain transfer"
61,"T",1.4693314,1.6278673,"W","Cross-domain transfer"
63,"C",1.1710198,1.5402131,"W","Cross-domain transfer"
65,"H",0.7296193,0.9366327,"W","Cross-domain transfer"
68,"C",1.0046535,1.2403494,"W","Cross-domain transfer"
71,"T",0.86078787,1.1160482,"W","Cross-domain transfer"
72,"C",0.9964619,1.258985,"W","Cross-domain transfer"
75,"C",0.99649674,1.1048299,"W","Cross-domain transfer"
77,"H",0.62532526,0.85502523,"W","Cross-domain transfer"
78,"H",0.7511064,1.0942186,"W","Cross-domain transfer"
79,"T",0.95309854,1.2487159,"W","Cross-domain transfer"
80,"F",1.3059542,1.533989,"W","Cross-domain transfer"
87,"T",0.7632324,0.96205354,"W","Cross-domain transfer"
88,"C",1.2490652,1.7554365,"W","Cross-domain transfer"
91,"C",0.63024837,0.72784364,"W","Cross-domain transfer"
93,"F",1.1520228,1.3009148,"W","Cross-domain transfer"
95,"C",0.69020694,0.9152237,"W","Cross-domain transfer"
98,"H",0.7769922,0.79858094,"W","Cross-domain transfer"
100,"C",0.9610938,1.1498994,"W","Cross-domain transfer"
102,"C",1.1781815,1.3250985,"W","Cross-domain transfer"
104,"C",0.84001833,1.1380807,"W","Cross-domain transfer"
105,"C",0.630235,0.8361472,"W","Cross-domain transfer"
107,"C",0.9683802,1.1670384,"W","Cross-domain transfer"
109,"W",0.8494205,1.141777,"W","Intra-domain transfer"
110,"T",1.1223738,1.4244089,"W","Cross-domain transfer"
112,"F",0.977047,1.5108864,"W","Cross-domain transfer"
113,"T",1.0317512,1.4482425,"W","Cross-domain transfer"
114,"H",0.81435305,0.93909615,"W","Cross-domain transfer"
118,"T",0.8465703,1.1439764,"W","Cross-domain transfer"
122,"T",1.0344416,1.3164842,"W","Cross-domain transfer"
124,"C",1.2028584,1.6657497,"W","Cross-domain transfer"
126,"F",1.2797637,1.6942692,"W","Cross-domain transfer"
127,"C",0.7285384,1.0113493,"W","Cross-domain transfer"
128,"C",1.0332258,1.3841815,"W","Cross-domain transfer"
129,"H",0.81941617,0.78494793,"W","Cross-domain transfer"
130,"T",0.961649,1.128326,"W","Cross-domain transfer"
132,"W",0.7025195,0.797271,"W","Intra-domain transfer"
135,"T",0.66970205,0.8722833,"W","Cross-domain transfer"
136,"C",0.8075279,1.1265525,"W","Cross-domain transfer"
137,"C",0.7753189,1.1829488,"W","Cross-domain transfer"
139,"H",0.67403555,0.8795344,"W","Cross-domain transfer"
147,"C",0.8857345,1.0928333,"W","Cross-domain transfer"
151,"T",0.779158,1.0008264,"W","Cross-domain transfer"
152,"F",1.1472455,1.70424,"W","Cross-domain transfer"
153,"H",0.7470263,0.8835545,"W","Cross-domain transfer"
155,"C",0.8221669,1.1535717,"W","Cross-domain transfer"
157,"C",0.7766371,1.0156457,"W","Cross-domain transfer"
158,"T",0.7974234,1.0470927,"W","Cross-domain transfer"
159,"C",0.914586,1.1956291,"W","Cross-domain transfer"
160,"C",0.76472056,1.0183383,"W","Cross-domain transfer"
161,"W",0.96926033,1.4407445,"W","Intra-domain transfer"
162,"F",1.246195,1.5861595,"W","Cross-domain transfer"
165,"T",0.921055,1.1161596,"W","Cross-domain transfer"
168,"C",1.132731,1.5017171,"W","Cross-domain transfer"
172,"C",0.87206143,1.1020406,"W","Cross-domain transfer"
173,"H",0.8275932,1.4129189,"W","Cross-domain transfer"
174,"C",0.93451816,1.2647803,"W","Cross-domain transfer"
179,"F",0.6213679,0.6806849,"W","Cross-domain transfer"
181,"T",0.92719835,1.136385,"W","Cross-domain transfer"
184,"F",1.1611774,1.5107203,"W","Cross-domain transfer"
186,"C",0.80996925,1.0636587,"W","Cross-domain transfer"
188,"H",0.66858697,0.8435085,"W","Cross-domain transfer"
189,"F",1.3828475,1.519703,"W","Cross-domain transfer"
190,"C",0.84583855,1.1315073,"W","Cross-domain transfer"
192,"C",0.77548593,0.99152726,"W","Cross-domain transfer"
193,"C",0.79125875,0.9561145,"W","Cross-domain transfer"
194,"H",0.7116692,0.89215744,"W","Cross-domain transfer"
195,"C",0.7550481,1.0067264,"W","Cross-domain transfer"
198,"T",0.78119564,1.0702803,"W","Cross-domain transfer"
199,"H",0.8594336,0.910566,"W","Cross-domain transfer"
201,"T",0.9075699,1.1004679,"W","Cross-domain transfer"
202,"C",0.701358,0.97244453,"W","Cross-domain transfer"
203,"H",0.7697869,0.93999964,"W","Cross-domain transfer"
212,"F",1.1227796,1.5091065,"W","Cross-domain transfer"
