Observed,Predicted,Error,phase
25.2,23.953808,-0.025352927225406538,train
25.6,23.987877,-0.0325104355745325,train
27.1,24.448145,-0.051444246027003405,train
26.4,24.425785,-0.03884277569224616,train
25.5,24.402739,-0.02198800026311558,train
26.7,25.01955,-0.03249158981764969,train
27.0,25.462067,-0.02931514993220199,train
26.4,25.005878,-0.02711987855214657,train
26.7,25.514334,-0.022707692238005808,train
27.0,25.620327,-0.026219392446177908,train
27.0,25.224773,-0.03399204012209714,train
26.9,25.192081,-0.03278652209768625,train
27.9,25.852152,-0.03809796800807108,train
27.0,25.543835,-0.027713343009983047,train
26.8,26.167618,-0.011939020001450472,train
27.3,25.873207,-0.026832915358500017,train
26.7,25.638756,-0.02027646498168297,train
25.8,25.640223,-0.003106065294298658,train
25.9,26.24484,0.006613137595736246,train
26.3,26.769066,0.008838795615529535,train
26.7,27.104542,0.007518714898708486,train
27.1,27.467468,0.006734193272769555,train
27.3,27.786049,0.008823461995057366,train
27.5,28.094625,0.010695736646539791,train
29.0,28.366941,-0.011035250127515233,train
29.6,28.605318,-0.017089199724082335,train
29.8,28.792398,-0.01719678361066341,train
30.4,28.965775,-0.024159123717664936,train
31.1,29.10205,-0.03318740078837981,train
30.5,29.443617,-0.017622946164180735,train
30.3,29.531307,-0.012847655552153735,train
28.5,28.148682,-0.006201704067955851,train
28.0,27.474588,-0.009471212334226622,train
29.8,28.134975,-0.028739527602854645,train
29.5,28.600155,-0.01548782658498115,train
29.4,28.823706,-0.009897926324420601,train
29.7,28.47763,-0.021010998879608354,train
29.6,28.701729,-0.015407288479429234,train
29.6,28.900434,-0.011958302343223955,train
29.8,29.205582,-0.010073921194127809,train
29.3,29.320007,0.0003413184053005414,train
29.6,29.613613,0.0002298921883909953,train
29.2,28.254946,-0.01644862740650904,train
29.2,28.351173,-0.014749088518061776,train
29.4,28.778534,-0.010682044476176834,train
28.7,28.979181,0.0048402303361157716,train
28.7,28.287493,-0.007238570876179582,train
28.7,27.916687,-0.013835386385342674,train
