"model","rmse","nse","r","bias","mae","nmae","phase","LakeID","exper"
"GLM",1.66691463361243,0.941593098465873,0.980233844271344,-0.303383794361944,1.28778862761913,Inf,"vali",387,"exper3"
"GLM",2.03265342291427,-0.0323105942850264,0.683207784568391,-0.503169109837987,1.61220346520007,0.627598239191107,"cali",389,"exper3"
"GLM",2.10907096260228,-0.0911158702207524,0.635780947335122,-0.530238842399776,1.61673369196887,0.700412257714042,"vali",389,"exper3"
"GLM",1.8960515070301,0.911719430210136,0.958407708825855,0.0547078953745163,1.49394728360734,0.298320068584617,"cali",391,"exper3"
"GLM",2.40096086283512,0.844999393905158,0.929647491524589,-0.120323005966961,1.86176774439114,0.420563969737031,"vali",391,"exper3"
"GLM",1.96861801047846,0.823717723904021,0.929099697462501,0.266272608599737,1.61196442192223,0.448973003239443,"cali",393,"exper3"
"GLM",2.16611092630299,0.807834089839591,0.928537089159411,0.328223253599409,1.71336750829648,0.378351278754123,"vali",393,"exper3"
"GLM",1.95087723018513,0.556288453913007,0.803916564216089,-0.367849086588741,1.47772358657509,0.602853004228637,"cali",395,"exper3"
"GLM",2.05694508436518,0.592640439723734,0.843828286037693,-0.847712716360308,1.57930412486512,0.628012561217328,"vali",395,"exper3"
"GLM",2.33449684782852,0.54575408777498,0.748846278231811,0.394412418764147,1.82765423079437,1.05740158981463,"cali",396,"exper3"
"GLM",2.28247129275742,0.633429408301316,0.801421111333546,-0.30994013728856,1.67728959436685,0.679574727466611,"vali",396,"exper3"
"GLM",2.51076345391936,0.681570595812116,0.832516402062732,-0.326720585699304,1.99929867890679,0.771547781442526,"cali",400,"exper3"
"GLM",2.33083192033573,0.736562773971602,0.86607906052737,-0.468790904124073,1.81227106809056,0.584062247544931,"vali",400,"exper3"
"GLM",1.68719813926413,0.936918217939218,0.971837750117153,-0.2601249291493,1.26948475006513,0.172376501496083,"cali",402,"exper3"
"GLM",1.89141406332537,0.931766417291006,0.970080963381838,-0.0818218026929192,1.41523221783611,Inf,"vali",402,"exper3"
"GLM",2.02873844701262,0.89610275357849,0.961779705051935,-0.241359078415666,1.63842316970612,0.358445082241047,"cali",404,"exper3"
"GLM",2.56188067822582,0.82222325248225,0.919874197199109,0.859934739501124,1.89402459079085,0.347789393368311,"vali",404,"exper3"
"GLM",2.09134220041369,0.894479553352278,0.957252215477283,-0.675045520133937,1.71188926712346,0.44765808722235,"cali",405,"exper3"
"GLM",2.12647137991944,0.879650376408756,0.954767349868118,-0.996485192763873,1.72075603325428,0.343864389454814,"vali",405,"exper3"
"GLM",2.26215966184615,0.865850026283499,0.932942465602616,-0.21272510724031,1.85416102121808,Inf,"cali",409,"exper3"
"GLM",2.37463909472788,0.855391258693204,0.927257751910751,0.413632090815522,1.92514639028485,0.432797319390449,"vali",409,"exper3"
"GLM",1.85325634245219,0.919402902461147,0.970608530144789,0.925954222386959,1.53065141597215,0.127713400673379,"cali",411,"exper3"
"GLM",1.88493495840117,0.914928262683961,0.975779332552043,1.18504101668324,1.54589049469442,0.125874450361451,"vali",411,"exper3"
"GLM",1.5492358606378,0.849493688723421,0.926407882000623,-0.373174977570306,1.21784759034525,0.54381231882898,"cali",412,"exper3"
"GLM",1.94544514888018,0.784205926859961,0.903956084786832,-0.605732678913103,1.58101959529211,0.693699065430368,"vali",412,"exper3"
"GLM",2.20671784249215,0.661076427808315,0.842280356770742,0.573284875549549,1.78091000765562,1.56926631670364,"cali",413,"exper3"
"GLM",2.1670854710207,0.715472364099872,0.896488483344415,-1.18611202080307,1.71281640817545,Inf,"vali",413,"exper3"
"GLM",2.91541586612778,0.187398069197238,0.612049429964131,-1.01299230504549,2.37343496562752,1.38985473658244,"cali",417,"exper3"
"GLM",3.55864373373214,-0.0757435657517938,0.558924949522566,-1.86825706832918,2.95711458904336,1.12299359620745,"vali",417,"exper3"
"GLM",2.28819263066255,0.83116177554352,0.94167655666656,-0.848541997708787,1.88859257634574,2.01826148782962,"cali",419,"exper3"
"GLM",2.69421042905907,0.764521453101124,0.90969181500479,-0.508376829761056,2.21796412360833,0.520470866578323,"vali",419,"exper3"
"GLM",1.99987327618414,0.875547001873294,0.944151451184885,-0.0126601996086856,1.48121013676247,0.286331579964153,"cali",421,"exper3"
"GLM",1.8930185546445,0.871732673379296,0.940373577323121,0.112266357831029,1.45641327840108,0.271882904126196,"vali",421,"exper3"
"GLM",1.78605446167519,0.921634660196766,0.960489858249394,0.191344254377859,1.33805802882219,0.290067792257362,"cali",422,"exper3"
"GLM",1.80278549163908,0.922620393591713,0.961187054162479,0.0829989624598508,1.37410256401166,0.397547754455174,"vali",422,"exper3"
"GLM",5.33966806877167,-1.81402118664507,0.296564403019937,-4.26812821749241,4.31673920700478,0.988149443208482,"cali",424,"exper3"
"GLM",4.83383743292465,-1.48580464488168,0.399888836760901,-3.80476742518862,3.87101747886365,Inf,"vali",424,"exper3"
"GLM",3.73144010509155,0.429654399111124,0.682599491072003,-0.140747013383768,3.06884313243586,1.16014632402357,"cali",426,"exper3"
"GLM",3.64582690672959,0.457061253725059,0.700383509154288,-0.365703338342008,2.96108235480847,Inf,"vali",426,"exper3"
"GLM",1.91673658184784,0.91338169001623,0.959162496037357,-0.33086614793865,1.52714662918469,0.216248543506817,"cali",427,"exper3"
"GLM",1.90234195452708,0.917251016108778,0.96155793093144,-0.5119924793092,1.49478814941735,Inf,"vali",427,"exper3"
"GLM",1.43570691238366,0.914251041463106,0.956665529238629,0.0684136483073908,1.13906667556674,0.209315821226073,"cali",430,"exper3"
"GLM",1.74334589563446,0.880860251906358,0.941343363785785,-0.274337176231124,1.34350405755689,0.225337072905923,"vali",430,"exper3"
"GLM",2.06346242161254,0.854016917917594,0.930872876261218,-0.581335995065233,1.60070650730221,0.61514141222187,"cali",432,"exper3"
"GLM",2.34608240193311,0.813246345761911,0.913387642222202,-0.742017399162617,1.83767935048195,0.39345578277548,"vali",432,"exper3"
"GLM",1.91918704942492,0.929601688381451,0.964662837662068,-0.190632643774041,1.5590064111138,Inf,"cali",434,"exper3"
"GLM",1.73580116971727,0.941482509886702,0.972179301886881,-0.425085389686379,1.36068990545968,0.352997669748848,"vali",434,"exper3"
"GLM",1.51624773632425,0.784953583276079,0.902653701316038,-0.564586650171917,1.17891227520288,0.385139493061459,"cali",438,"exper3"
"GLM",1.83747108254649,0.743929181410005,0.890655598797424,-0.806550730638888,1.40318016343614,0.410333740733123,"vali",438,"exper3"
"GLM",2.10156173110569,0.944729516748161,0.974989749398215,0.636731221931471,1.68689741065925,0.20390627722732,"cali",441,"exper3"
"GLM",1.83585790391266,0.956175213797877,0.981823404782262,0.728346320955882,1.45720979811407,0.133813045234979,"vali",441,"exper3"
"GLM",0.933972362872234,0.914615247831029,0.967597326010833,-0.0682929356892904,0.706538797629,0.0298356447528506,"cali",442,"exper3"
"GLM",1.17212861167501,0.878348107118871,0.972850578872155,-0.313523372319325,0.932707864874066,0.0399664906901823,"vali",442,"exper3"
"GLM",1.14086717071194,0.902689293965442,0.975793882122327,-0.0877852128658976,0.928296297149999,0.14904607186134,"cali",443,"exper3"
"GLM",1.15286546345347,0.896007049997066,0.970968824489609,0.110765014072682,0.920738177523026,0.149976178015109,"vali",443,"exper3"
"GLM",1.23231728465953,0.940410686078088,0.97758626316038,-0.279648942651222,0.913141811947983,0.301291247166675,"cali",444,"exper3"
"GLM",1.57334874749494,0.900640662575802,0.970079368773457,-0.929357215832098,1.20717140361142,Inf,"vali",444,"exper3"
"GLM",1.22540789882081,0.45787906730579,0.794278922937773,-0.304915133644553,0.974699352301803,0.0463495015960703,"cali",445,"exper3"
"GLM",1.13883341690909,0.628172314899884,0.829256014238745,-0.26555189274284,0.899738823170225,0.0425458066917592,"vali",445,"exper3"
"GLM",1.01651791244658,0.953334196748706,0.979355116297298,-0.279916101036185,0.739880204318231,0.12009904456995,"cali",448,"exper3"
"GLM",1.00009580492951,0.950514599312856,0.977294229170415,-0.147353298138048,0.750537243099504,0.105032201668707,"vali",448,"exper3"
"GLM",2.26826636510874,0.708116041616825,0.858388042202916,-0.0729723115685197,1.80183794901248,0.710696693386852,"cali",449,"exper3"
"GLM",2.54573906077442,0.671055967420052,0.825510756491102,0.320250082054529,2.03727012705938,1.11938170818237,"vali",449,"exper3"
"GLM",1.54285883852182,0.936992706155742,0.968908450806579,0.255684784498873,1.15204988579614,0.26434664005124,"cali",454,"exper3"
"GLM",1.84213680491874,0.904353928333858,0.963093835814124,0.906564267997314,1.38689084917102,Inf,"vali",454,"exper3"
"GLM",1.79495660502214,0.76410483020599,0.879362515561351,-0.239562023699925,1.43619029630107,0.481746498516884,"cali",456,"exper3"
"GLM",1.67300101702768,0.775162885826487,0.882126831592682,0.173156534755881,1.31186532937805,0.608617689959145,"vali",456,"exper3"
"GLM",1.56539840560106,0.913124906389959,0.956792419032257,-0.251599077415276,1.24562737548998,0.656787073420811,"cali",458,"exper3"
"GLM",1.90358811877252,0.887349539069202,0.942662896077183,0.167656871660665,1.49375622713762,1.07779239509569,"vali",458,"exper3"
"GLM",1.78701706146236,0.886579259761315,0.963986693612195,-0.417775408535416,1.4461425031547,0.0863198496942087,"cali",460,"exper3"
"GLM",1.61304848681629,0.904499821569887,0.967960714762293,-0.17861729485648,1.26109454436529,0.0741322128303919,"vali",460,"exper3"
"GLM",2.0532879993556,0.941172154321446,0.980426225848781,-0.162746296129962,1.62792320243199,0.19529502080517,"cali",461,"exper3"
"GLM",1.86961367494296,0.954047511997858,0.986670913224463,-0.619786192305576,1.46555862073104,0.211672752183751,"vali",461,"exper3"
"GLM",0.838240839333446,0.863744701594552,0.950000223911839,0.0539508030332368,0.696421195720804,0.0318866618881958,"cali",462,"exper3"
"GLM",0.780224313192589,0.889976088503927,0.956693351813305,0.104675179760229,0.601037618005123,0.027239556235731,"vali",462,"exper3"
"GLM",2.80762133890887,0.846117395675553,0.92349207595325,-0.31360950974916,2.24530855167708,0.631276118221793,"cali",464,"exper3"
"GLM",2.93973716359937,0.853971694995594,0.926607750392172,-0.118497971119898,2.41865340929647,0.598610013568785,"vali",464,"exper3"
"GLM",1.53743295549984,0.906823028625206,0.955745978665857,0.271051085802586,1.18094141567002,0.245216229392911,"cali",465,"exper3"
"GLM",1.8614834472516,0.875889395289088,0.937785279660765,0.268603661195081,1.39564010555799,Inf,"vali",465,"exper3"
"GLM",2.11051570303858,0.664205390186594,0.833942910510852,0.213839060590092,1.67684802206728,Inf,"cali",467,"exper3"
"GLM",2.37804471910788,0.521854314539166,0.803369481588962,0.552822260739291,1.8617794402579,Inf,"vali",467,"exper3"
"GLM",1.2458477778914,0.976459835641854,0.990551723596048,-0.53462401242365,1.01471796503835,Inf,"cali",471,"exper3"
"GLM",1.48442469741512,0.968484375363365,0.987407811752799,-0.643496093420733,1.19671921910359,0.174689452293421,"vali",471,"exper3"
"GLM",1.99823544228135,0.865370506470369,0.945191091368572,-0.721668360394726,1.46855673613699,0.210473951215626,"cali",472,"exper3"
"GLM",2.10685909728039,0.863752205397099,0.94187297685101,-0.697861166141776,1.53191377807381,0.35948349890785,"vali",472,"exper3"
"GLM",1.68495251065098,0.933586852161666,0.968301560388389,0.260461987825897,1.32572643249419,0.245536951819299,"cali",474,"exper3"
"GLM",1.9167836268757,0.906957463228743,0.956293505727034,0.358817173750317,1.55960981127175,0.278611297559761,"vali",474,"exper3"
"GLM",1.24336687131012,0.688343023585852,0.919684510208833,-0.276253427319254,0.982509240558252,0.036199128005148,"cali",477,"exper3"
"GLM",1.39973767556552,0.60120675737099,0.913677764955881,-0.143877395730934,1.11582711832413,0.0405358637146346,"vali",477,"exper3"
"GLM",0.987648235834965,0.963692088570488,0.983954907496354,0.277796668167097,0.762712664561482,0.139254995476095,"cali",481,"exper3"
"GLM",1.07497826562692,0.953750203536302,0.980780213190731,0.411880958523422,0.809285064647286,0.126652001441173,"vali",481,"exper3"
"GLM",1.67225803745345,0.927205153802968,0.969446967826018,0.661645522166885,1.29972716316941,0.269484139928041,"cali",482,"exper3"
"GLM",1.86865149003492,0.906354015789773,0.955808702849831,0.442692191231068,1.43939058375505,0.34492816769968,"vali",482,"exper3"
"GLM",2.45591899066898,0.884495048505755,0.943356362173481,-0.448786384876088,1.91250660136355,0.287513195418923,"cali",483,"exper3"
"GLM",2.39158342359414,0.89298059644675,0.951094784140659,-0.479655884363432,1.88302220444786,0.523919508858408,"vali",483,"exper3"
"GLM",1.12872907300688,0.975875674502031,0.988418323757209,-0.233934559360627,0.890688784404468,0.0552833635946741,"cali",484,"exper3"
"GLM",1.3599402716083,0.962543914329041,0.984034286395439,-0.413563473634512,1.12109476486649,0.0642904032552429,"vali",484,"exper3"
"GLM",1.68829339694655,0.921041191997905,0.960025836842655,0.146421973915538,1.27103386578984,0.34788530582026,"cali",486,"exper3"
"GLM",1.85082570851369,0.902492832203161,0.96248858351518,0.81729972861151,1.47143241365284,0.222369987727129,"vali",486,"exper3"
"GLM",2.1449720885251,0.919376756273733,0.961852368411339,-0.468561045099252,1.7110679829594,0.122087752171478,"cali",488,"exper3"
"GLM",2.29862549346315,0.911557033290439,0.962120544942278,-0.630450488215097,1.83758042149101,0.140876014734748,"vali",488,"exper3"
"GLM",2.31701678678119,0.875809491739392,0.946284522107704,0.299128568058899,1.8693322674934,0.60699293461758,"cali",493,"exper3"
"GLM",2.48542883173522,0.838695490462464,0.93100297487908,0.817664830674818,1.95471264144169,0.806767743476684,"vali",493,"exper3"
"GLM",1.2055356521738,0.592304877049149,0.936757883320518,0.512501673795739,0.912832696097238,0.0367758078534103,"cali",494,"exper3"
"GLM",1.1432621253823,0.652743874923162,0.927057042192221,0.328286909852792,0.852610302088164,0.0341686569451598,"vali",494,"exper3"
"GLM",4.72600586152875,-2.28578867708164,-0.646390024643132,-3.89030440536309,3.89582960019808,1.01032311757447,"cali",495,"exper3"
"GLM",5.88177449098544,-2.10211143827106,-0.54184182516048,-4.81141506710082,4.81368001468166,Inf,"vali",495,"exper3"
"GLM",1.39325854686756,0.662543732082443,0.920675645818981,0.0677013990174921,1.15986442565918,0.0470604194435045,"cali",496,"exper3"
"GLM",1.44821749172529,0.645537800822854,0.936208551758672,-0.252716153505905,1.21301616513264,0.0489331984692478,"vali",496,"exper3"
"GLM",1.97107612993615,0.842209451601789,0.925409430398959,-0.0172135577696628,1.52776253440556,0.597762546906306,"cali",503,"exper3"
"GLM",2.4292601047247,0.758967561096669,0.871689774916426,0.129243358183971,1.77276281033887,0.487284243522044,"vali",503,"exper3"
"GLM",2.07680598954981,0.877692702836408,0.940517309688739,-0.456156056300795,1.65461830331261,1.10618079584022,"cali",508,"exper3"
"GLM",2.01632446027416,0.900875422491589,0.949561618215664,-0.176089590288261,1.56537734517875,0.865756938970846,"vali",508,"exper3"
"GLM",1.60168902329469,-0.503993849559236,0.811318933189629,0.468202114105225,1.21344925432789,0.0404998120860561,"cali",510,"exper3"
"GLM",1.51813167058578,-0.52690561287165,0.805518839430137,0.48388324561694,1.19226892958296,0.0399703588197948,"vali",510,"exper3"
"GLM",2.29680715548121,0.814871898083443,0.904702407226236,-0.0405475436708936,1.83377788936617,0.382057799848755,"cali",514,"exper3"
"GLM",2.16964137496177,0.84795367535382,0.923469344434134,-0.309414927356047,1.68762282238429,0.504752504061344,"vali",514,"exper3"
"GLM",2.14996574602314,0.885475398160769,0.945957026385761,0.269023582358253,1.73545243878576,0.326398036535195,"cali",516,"exper3"
"GLM",2.01620864852839,0.885314935247818,0.952859111545121,0.852397519267217,1.5580433690343,0.301903170872182,"vali",516,"exper3"
"GLM",1.97365500997025,0.880154685699825,0.940826438180499,-0.133960553918037,1.51572046159239,0.299320549479136,"cali",517,"exper3"
"GLM",2.11595178217766,0.843449534904225,0.925331328517617,0.21521227396744,1.67253281063374,0.703067972308082,"vali",517,"exper3"
"GLM",2.02120148352206,0.765232990618658,0.897804892621989,-0.697417228035086,1.58643029998644,0.384318825417073,"cali",519,"exper3"
"GLM",2.67947612193115,0.655123799662681,0.86894007991366,-1.36808922241902,2.08858715411372,0.517182093482067,"vali",519,"exper3"
"GLM",2.71083182043387,0.824861537646553,0.916176443122086,-0.771760074176916,2.00456761200142,0.664389114547369,"cali",522,"exper3"
"GLM",2.3972316534416,0.860049770272421,0.935960196083922,-0.719165405073832,1.86767990347121,0.7439758112248,"vali",522,"exper3"
"GLM",1.75716980739035,0.947280617404899,0.980852588628452,0.495017804578762,1.43195867913984,0.192789919592998,"cali",523,"exper3"
"GLM",1.81863611082497,0.948364112811777,0.980996673887913,0.200558260359469,1.46165792348725,Inf,"vali",523,"exper3"
"GLM",1.29860435319342,0.731085891895973,0.911291039175863,-0.161106035113335,0.995486542582512,0.0365978124766397,"cali",527,"exper3"
"GLM",1.42557126101391,0.63450272663352,0.899286374729426,-0.386400021461415,1.1140735946263,0.0403857975374564,"vali",527,"exper3"
"GLM",1.25006545952792,0.469299496789918,0.923135093777164,-0.140212388017813,0.980028768814287,0.0380773929817506,"cali",528,"exper3"
"GLM",1.63952829248607,0.235415410789316,0.908062564856922,-1.16858227109264,1.42490767728798,0.0562466749363295,"vali",528,"exper3"
"GLM",1.55807353935396,0.927849064581619,0.963972584035805,0.185201545271312,1.19858119449785,0.182937740347463,"cali",529,"exper3"
"GLM",1.63070581350559,0.916215823553873,0.96196481581605,0.522037983483614,1.29447133431306,0.211466658467057,"vali",529,"exper3"
"GLM",2.1761948894999,0.880324751072107,0.94183764609182,-0.223314424697943,1.61723403616168,0.236724129336715,"cali",530,"exper3"
"GLM",2.2886159706576,0.872339187566205,0.936137936912407,-0.286761608397484,1.71112113255186,0.309083707503992,"vali",530,"exper3"
"GLM",1.54287250971205,0.95426412348208,0.978000655177314,0.0948576382228306,1.13627689517274,0.11794439627464,"cali",531,"exper3"
"GLM",1.68074115005448,0.947436854415868,0.978843858507817,-0.698907378805114,1.33870912278212,0.126884043406691,"vali",531,"exper3"
"GLM",1.9858200805125,0.913596260069408,0.955939643904503,0.0934546862089005,1.54336215316818,0.23629484894412,"cali",533,"exper3"
"GLM",1.78794402441453,0.929486811102485,0.964259458845503,-0.117096412088989,1.4248359634718,Inf,"vali",533,"exper3"
"GLM",1.23839987406608,0.954218215481124,0.978396453141578,0.0009430818951007,0.948207114160675,0.0608041814231928,"cali",534,"exper3"
"GLM",1.1872450201229,0.9586914524863,0.981777277369461,0.0635132135919562,0.943368522661952,0.0564108967446604,"vali",534,"exper3"
"GLM",1.63212119655138,0.947199879558689,0.976600730465737,-0.0589190996957548,1.22698643035961,0.129147367198479,"cali",539,"exper3"
"GLM",1.98974544015538,0.925728091008865,0.972897908354776,-0.916169196393104,1.56582644667067,0.16982371692599,"vali",539,"exper3"
"GLM",1.58875199363969,0.866631019135157,0.945595876610714,0.280157073567974,1.2334012729955,Inf,"cali",543,"exper3"
"GLM",1.56360832529617,0.870069034319797,0.944056961206141,0.105169242761921,1.17359501814203,0.421394062392902,"vali",543,"exper3"
"GLM",1.60813557513323,0.937910805437193,0.975215200173641,-0.662748793534196,1.22219291570678,0.25489334554024,"cali",545,"exper3"
"GLM",1.58087138656933,0.93390232372793,0.968833970861163,-0.422023140369864,1.17654323779427,0.181799192780738,"vali",545,"exper3"
"GLM",2.65031722095045,0.551859859349285,0.777622990585389,0.356982484359495,1.97786384291144,0.99708479240925,"cali",548,"exper3"
"GLM",3.02319000015895,0.533014521397431,0.779277823851447,0.292397597561836,2.40242874497839,0.554917253940009,"vali",548,"exper3"
"GLM",1.7053583576101,0.929992121079786,0.966183121763347,-0.169944047052168,1.25773012048589,0.30291129533935,"cali",549,"exper3"
"GLM",2.1732457819891,0.900525010241918,0.952961645593773,-0.338755614371507,1.69398972857793,0.421753146668546,"vali",549,"exper3"
"GLM",1.34559869148492,0.728113946946163,0.929071887965167,-0.597538998737427,1.11555160301319,0.0449987640951737,"cali",553,"exper3"
"GLM",1.38073632315051,0.723800328308071,0.938268325283446,-0.630623326603744,1.16245684852187,0.0466431717843108,"vali",553,"exper3"
"GLM",2.08766005782125,0.909314013015786,0.958456144159972,0.374127535421229,1.69350588130781,0.34083392402854,"cali",555,"exper3"
"GLM",2.21941320018003,0.890288755679705,0.944991791046733,0.308034980871318,1.75859267112506,0.456399815875624,"vali",555,"exper3"
"GLM",1.36285819395913,0.955856991566152,0.980895838499136,0.496389806137256,1.06487402499922,0.0819649684364767,"cali",556,"exper3"
"GLM",1.32904214091799,0.949982286759808,0.978035508961142,0.206500410637257,1.05122428314941,0.0733953416397051,"vali",556,"exper3"
"GLM",1.74344433973083,0.873934809308704,0.944570844289183,0.41612444902594,1.33173436945355,0.305146992807101,"cali",557,"exper3"
"GLM",2.39755333245936,0.756681073250715,0.873702666099461,0.311735803175451,1.69195143555063,0.329707855767887,"vali",557,"exper3"
"GLM",2.25144741219117,0.895651574724676,0.948829263287041,0.137678133380925,1.80774344933545,0.291803659028907,"cali",558,"exper3"
"GLM",2.60969207697385,0.849327336952709,0.955535891497168,1.59093549342071,2.06276378101203,0.362991291911944,"vali",558,"exper3"
"GLM",1.38247646810396,0.902097790716885,0.967485944812399,0.459495145183499,1.07732724496874,0.0636794991520316,"cali",562,"exper3"
"GLM",1.58975164285211,0.876895340379666,0.967812045177777,0.83731666147796,1.24105586694382,0.0729687114782218,"vali",562,"exper3"
"GLM",1.52749494850682,0.935399793498421,0.967540580104454,0.00500110645234876,1.20942884572777,0.250286704471124,"cali",566,"exper3"
"GLM",1.84711397482201,0.904337750526727,0.952501796173111,0.32043382612867,1.40051434924704,0.260004715506598,"vali",566,"exper3"
"GLM",1.10049153250759,0.958911490204807,0.979459105632741,0.098021196323645,0.838592284716384,0.0384421143479342,"cali",567,"exper3"
"GLM",1.20747624920278,0.956216810610812,0.97901905446284,0.144822072349117,0.960070835791553,0.044285556005741,"vali",567,"exper3"
"GLM",2.23957424151466,0.805016401550792,0.924172372984912,0.597253034082619,1.70870417791444,0.436349802790696,"cali",568,"exper3"
"GLM",2.19929494209164,0.799049836501455,0.89629731536175,0.0537934705541999,1.71630172057236,0.390687643171931,"vali",568,"exper3"
"GLM",1.60373874916549,0.919540291859518,0.960593762390512,0.205691153222335,1.23670881104466,0.401988720406074,"cali",569,"exper3"
"GLM",2.01102978137749,0.888725256421058,0.944044199412271,0.155768446510249,1.56703995333604,0.27409816941235,"vali",569,"exper3"
"GLM",1.72908855185542,0.929484739599162,0.968884325172938,-0.53933383141356,1.38301062559795,0.213008766870139,"cali",570,"exper3"
"GLM",2.00820341495693,0.894656791893472,0.948533172379437,-0.212144810042288,1.45456348094928,Inf,"vali",570,"exper3"
"GLM",1.52753562933707,0.96975773434636,0.984996685876735,-0.0556779237018085,1.16284570729517,0.370407597488193,"cali",571,"exper3"
"GLM",1.8673613511095,0.955757614425858,0.982742533900337,-0.147488306325155,1.43906623503896,0.242444941156337,"vali",571,"exper3"
"GLM",1.61876819371802,0.928528002950241,0.967580734067572,-0.518032428422669,1.21873177147164,0.268687222801153,"cali",573,"exper3"
"GLM",1.65865082350461,0.925365120283016,0.962710572279098,-0.228548580062396,1.21139951352441,0.433313509566354,"vali",573,"exper3"
"GLM",1.32289771132453,0.968497756798531,0.987970399681883,-0.214945771640405,1.07580498860295,0.0616153445792721,"cali",576,"exper3"
"GLM",1.39299417446869,0.965577576291587,0.990455284574104,0.0373146498700206,1.12875823106856,0.0646088714925738,"vali",576,"exper3"
"GLM",1.80562420476291,0.672497650965865,0.853019355445038,0.425299627003652,1.43783367073143,0.0744214142337946,"cali",590,"exper3"
"GLM",1.62545651810614,0.732419059421948,0.880491579476041,0.162355316227799,1.28515549808704,0.06436077773908,"vali",590,"exper3"
"GLM",2.5083892678754,0.20026118492062,0.752386366149095,-0.0966598376301805,1.74149106925681,0.432812421658532,"cali",594,"exper3"
"GLM",3.06837913320824,-0.0113870001574587,0.753657219526444,0.724089017599818,2.13550740622313,1.02667188860734,"vali",594,"exper3"
"GLM",2.2720965265991,0.922010816399343,0.962934565790866,-0.244884958080376,1.86277851962995,0.214282443284187,"cali",601,"exper3"
"GLM",1.8371310599609,0.955188610073466,0.978629975655121,-0.296865206983799,1.46998255193261,0.325406680977834,"vali",601,"exper3"
"GLM",1.18642169937248,0.739367611785117,0.914641587659729,0.304277464059683,0.90844783782959,0.0355670369543748,"cali",603,"exper3"
"GLM",1.51131053397105,0.569653482894029,0.887000812667144,-0.860195054869721,1.20660722704901,0.0470423399037256,"vali",603,"exper3"
"GLM",1.80492833928485,0.936624596687494,0.974059555364734,0.710141783310135,1.43194717501176,0.168267137030613,"cali",623,"exper3"
"GLM",1.66039350235594,0.949283650656055,0.975321311605916,0.0111384913576171,1.32665176129368,0.148543804743194,"vali",623,"exper3"
"GLM",1.9909738807942,0.916985218841967,0.958791977766613,-0.223970685635611,1.59395233015735,0.484214612668464,"cali",624,"exper3"
"GLM",2.01187273037501,0.909051161569452,0.953606960824945,0.100802002752567,1.57694817859607,0.358387970158194,"vali",624,"exper3"
"GLM",2.76466260734289,0.807252396303846,0.917464922366245,-0.948105919983129,2.21564443191516,0.48064636942424,"cali",630,"exper3"
"GLM",2.69429853352908,0.846300953120632,0.943157155901156,-0.857907498060824,2.25835963281071,0.618490207142511,"vali",630,"exper3"
"GLM",1.14802553552393,0.971473006477614,0.991665078287912,0.558168491759858,0.923875990073181,0.0629029064238173,"cali",634,"exper3"
"GLM",1.27252106461153,0.963700398201549,0.989044201835999,0.522276950447069,1.03081096152356,0.0704292556861029,"vali",634,"exper3"
"GLM",2.71419411301955,0.61680875674182,0.834183471532756,-1.14808581396761,2.17897664964635,0.65553728194272,"cali",635,"exper3"
"GLM",2.70867387401793,0.648312425090451,0.843800737926277,-1.14062677842743,2.07966319517625,0.671410157582689,"vali",635,"exper3"
"GLM",1.37340373020048,0.917720067275607,0.965419528506873,0.571480710708087,1.11645955470071,0.0624200680775246,"cali",637,"exper3"
"GLM",1.2289046941957,0.935984443721168,0.969985177353579,0.270380120343327,0.95576907390823,0.0502891098653659,"vali",637,"exper3"
"GLM",1.43223496906559,0.888118407239617,0.943656993836175,0.113041945555053,1.10896758538681,0.429427066549378,"cali",639,"exper3"
"GLM",1.52617507924563,0.846294967897932,0.922695052000205,0.186585818171076,1.16688552074157,0.36986784275426,"vali",639,"exper3"
"GLM",1.57724565724625,0.94678445786345,0.974043424858571,-0.300336778525326,1.15107196055975,0.259755357338298,"cali",645,"exper3"
"GLM",1.95248112840123,0.922492933540286,0.967048357748022,-0.768767900127168,1.53985922192254,Inf,"vali",645,"exper3"
"GLM",1.61438621557586,0.922168712907428,0.968501171179982,-0.709993145457431,1.32264459967878,0.236158007930889,"cali",646,"exper3"
"GLM",1.75794995781174,0.913116093175008,0.95734803451714,-0.300223638690977,1.38273127139855,Inf,"vali",646,"exper3"
"GLM",2.10621794510174,0.331027630108869,0.626676320585838,0.46826011793954,1.68699143046425,0.0647523705084986,"cali",648,"exper3"
"GLM",1.83330730705571,0.341924731834832,0.633062487532757,0.142852046083675,1.43152538865935,0.0536612799191263,"vali",648,"exper3"
"GLM",1.70944718758864,0.926585328325017,0.96620177379073,-0.241920545682317,1.23576235579773,0.277068170825121,"cali",654,"exper3"
"GLM",1.87160869503206,0.915552912445491,0.963727739270571,-0.373361778137691,1.33577059298441,0.307179460364289,"vali",654,"exper3"
"GLM",1.67370350696393,0.926880171164987,0.963736971639967,-0.211084354298655,1.3085434337232,0.280461978970587,"cali",657,"exper3"
"GLM",1.87769410279461,0.904322463235771,0.953705016532107,-0.218339269907732,1.44693339541479,Inf,"vali",657,"exper3"
"GLM",1.78511216556944,0.914919863725801,0.958041828992481,0.051180383550868,1.41438331010044,0.216858766602473,"cali",672,"exper3"
"GLM",1.82016703220059,0.902367617113824,0.955024034939817,0.182698838807552,1.36039211780321,0.267907889112571,"vali",672,"exper3"
