train_rmse,test_rmse,train_r2,test_r2,train_mae,test_mae,lake_id,Model
3.236234221301192,3.338930035443061,0.6337901661464218,0.6247131878181357,2.2163981235340158,2.345136378091876,137.0,MixedTemp
2.992240838808721,2.9657501411391864,-0.2654085843613556,-0.1131407618141651,2.8495725362739623,2.8176825971223245,139.0,MixedTemp
2.135543826362307,2.2313548163189316,0.8786629511736084,0.868949283557265,1.6371601498559172,1.7183655638082465,147.0,MixedTemp
3.2465943764257625,3.3233886499615277,0.7861337565131363,0.7887319848291627,2.5380986354238377,2.5152645411013497,151.0,MixedTemp
4.174960006781908,4.007526339976105,-0.10045378626922319,0.055946510102849345,3.1195648467966617,3.0997842050209248,152.0,MixedTemp
1.9361677896229565,2.0356637424799757,0.45904832624563197,0.3448961942670131,1.6964358475426073,1.8414298917995224,153.0,MixedTemp
6.109767970454277,6.620871382065353,-0.35934879239230666,-0.7143938477243308,4.8504857969151765,5.267909878787886,155.0,MixedTemp
2.514891086529568,2.5496687581231288,0.8494417507848127,0.8448808433503852,2.074673816023739,2.1185904336399473,157.0,MixedTemp
2.6756869017098732,2.8301005510490103,0.8349131829576082,0.8181016175036875,2.063739948755486,2.1662295889261696,158.0,MixedTemp
4.641442208869364,4.209800930498848,0.388633086297538,0.49540559799624895,3.1900500642791636,2.899539293873321,159.0,MixedTemp
2.632650058957315,2.5875811417408663,0.8411779965639702,0.85538599461801,1.853041145287958,1.844999872849661,160.0,MixedTemp
2.2114209759065173,2.140205371583744,0.8159503932114966,0.8247164958302559,1.9737259004639587,1.9382357353689774,161.0,MixedTemp
4.343100897662012,4.201781710664498,-0.38983092877125225,-0.14819603590080788,3.2339204895104907,3.1689316509926875,162.0,MixedTemp
2.5090585760727815,2.653016799695996,0.8941417847947953,0.8866956537532411,2.0933416613923983,2.2208433820093374,165.0,MixedTemp
2.587907145496573,2.7422423356718606,0.7169711659080131,0.6734148319311251,1.905313290816339,2.006767671957681,168.0,MixedTemp
3.6243829162615206,3.722123728636943,0.6089346899398511,0.5929837043022557,2.5769744624903343,2.7422646056210342,172.0,MixedTemp
1.7967193393392964,2.2083938842490376,0.9418926047235819,0.918446070928397,1.4358075224215188,1.8150963491379288,173.0,MixedTemp
3.989820282269729,4.497227062153926,0.5874316460371747,0.47996627390628355,2.5898419486768294,2.955923157894741,174.0,MixedTemp
4.067302517317437,4.070482609327473,0.28546070947589086,0.3129621054540376,2.783201357285437,2.8673231270358372,179.0,MixedTemp
3.4487442428819146,3.5316643808812787,0.7826604409884198,0.779071264726541,2.508239189976691,2.440171037267081,181.0,MixedTemp
4.13969192652362,4.100169278986707,0.17900665043411224,0.25664471230303665,3.2689072667910573,3.3280648484848627,184.0,MixedTemp
2.1686609904903613,2.3952669366796298,0.8208648555896081,0.7995048547858641,1.7830653382949946,1.9143441277258546,186.0,MixedTemp
1.953343071501992,2.0870860750711278,0.26751947135657883,0.23080847284026706,1.7858714771395285,1.9120090673155128,188.0,MixedTemp
4.498503437236925,4.39766759873151,0.06505462994106648,0.2559449016952524,3.686604104769351,3.5612039197267307,189.0,MixedTemp
4.937479950159886,4.144646650106771,0.4200007118917817,0.6402250128029789,3.219503035971225,2.83408718111346,190.0,MixedTemp
2.6730696905224334,2.4255433316968356,0.8589249339782659,0.8995390681260471,1.837152299819382,1.6894541328175317,192.0,MixedTemp
3.363850375317333,3.024115628459195,0.7766609841206229,0.8361863267063704,2.3720415977084675,2.1563207199424035,193.0,MixedTemp
2.111724531921575,2.1937336562423844,0.8807879942172233,0.8726813420651943,1.7168219601643901,1.7947489049980807,194.0,MixedTemp
3.1599854249042187,3.2829224876055307,0.7357276941921425,0.7263659713868789,2.6196012258064525,2.700353533236995,195.0,MixedTemp
2.7303921106261,2.783179180453382,0.8480045692242225,0.8461303327754546,2.06493773203593,2.0974713858695666,198.0,MixedTemp
2.14991410282036,1.9229645405222613,0.56958643021657,0.6615666002727882,1.8801556745802173,1.660236571637446,199.0,MixedTemp
2.339222280743623,2.327609583034931,0.9008200225563716,0.9067796919502114,1.9384259076212578,1.8552650926416197,201.0,MixedTemp
2.5934855213852086,2.5206214435161094,0.8112364173504845,0.8284651969513852,2.1021704073587415,1.9730883235294119,202.0,MixedTemp
1.61926491942757,1.4847956454675277,0.5776341757839898,0.6510279750992367,1.3639421869688533,1.2319215088968114,203.0,MixedTemp
3.128584588908899,3.081031462749729,0.023713925183443174,0.15191280421476705,2.360011008814891,2.273434987893465,212.0,MixedTemp
1.5377043053689357,1.7301970867736187,0.3125504546802552,0.051613527324847586,1.3406931210636999,1.5400619868791205,216.0,MixedTemp
3.398102176630437,3.353529140806481,-0.4240486120785525,-0.46720993787568,3.2504766707317296,3.2269383924528516,217.0,MixedTemp
2.671139649393947,2.824362504221008,0.6910860291923773,0.6581648902173122,2.102048288508551,2.243245700245693,220.0,MixedTemp
3.8097909042412126,3.8336086232443005,0.5906494577110484,0.6014323599966316,3.079452767978291,3.088005712062256,222.0,MixedTemp
2.6278015771824643,2.688886739577009,0.824237012777759,0.8151496002507577,1.8443795283018865,1.9047280726538822,223.0,MixedTemp
1.71188293991806,1.8213827044253739,0.8556900072643823,0.8347057562551865,1.3248064775725732,1.3477681940298618,224.0,MixedTemp
3.881644916620326,4.0456237679940195,0.6462984203790443,0.5937917411040001,2.5982937717466976,2.70782850977199,225.0,MixedTemp
3.147988403416726,2.9634027315313425,0.39671876447165966,0.5213021615322802,2.4005680519480634,2.3391901950162626,226.0,MixedTemp
3.8926947124797753,3.743095564492732,0.17174058655269597,0.25913960638411704,2.6880523909091023,2.5632429841269944,227.0,MixedTemp
2.205634962346845,2.2889911944730383,0.8491096619252925,0.841852706296302,1.7503977893277904,1.8193322696115766,228.0,MixedTemp
3.643666757304167,3.6274632588313267,0.24437542240478738,0.28235248645168554,2.86646774162681,2.901259180651545,232.0,MixedTemp
3.1040927840988783,2.9108182165400027,-1.7493989143795243,-1.5497467219514824,2.919797293012353,2.7328088458618294,234.0,MixedTemp
2.5113026048687357,2.5919905694585244,0.8881261105980349,0.8863718552073616,2.0912543530192442,2.138211281657715,236.0,MixedTemp
2.43029201601564,2.156713787520646,0.8881403109637849,0.9099637811957528,1.8481091093647806,1.624326958174916,237.0,MixedTemp
3.4366391893897608,3.3614007210256514,0.7678010856647759,0.7939196997057864,2.7741643893333325,2.768272519264967,239.0,MixedTemp
4.183505011045793,3.3428274448942723,0.13513037693452845,0.5345311138879898,2.9196252440191466,2.448007487487491,240.0,MixedTemp
2.6007784493152895,2.7295306547672906,0.918177331264142,0.9172830112738424,2.0918518896321094,2.2116958353221974,241.0,MixedTemp
2.5290643523875875,2.677196466853522,0.7720148289873563,0.7776336708073092,2.071606223880602,2.1008373344509694,242.0,MixedTemp
1.131610771878382,1.0690153644960068,0.9657327707089317,0.96868438985953,0.8826187773851689,0.8354881702127754,243.0,MixedTemp
3.869364753594707,3.931557716376986,0.2776012002357958,0.2443171747041779,2.993456495726499,3.0721687515923604,246.0,MixedTemp
2.98171427788934,3.0158428839832117,0.7803364749458463,0.7811994459704141,1.921601506968655,1.9513073595505757,248.0,MixedTemp
1.4463595343544182,1.512672796150042,0.7146615971301952,0.7264769390374699,1.1204487046632048,1.1788363581833667,249.0,MixedTemp
5.087905843248811,5.312061489727464,0.4065470897375556,0.3317956737987461,3.7165866689235028,3.870784031327297,251.0,MixedTemp
4.617919015030558,4.689273136366998,-0.28326047241061536,-0.16255201526162,3.8376506270627226,3.924557829373666,252.0,MixedTemp
3.956105682108168,3.660869247639892,0.3259799336497652,0.3841109531015664,2.853026797116383,2.6862355838150385,254.0,MixedTemp
2.857816862300975,2.7563059260740954,0.6361918369743651,0.6928340521143083,2.071111622397704,2.0435715772089202,258.0,MixedTemp
1.37074536998414,1.2844826025676017,0.7670174620389147,0.789460278264088,1.057390606235565,0.9810039329050642,259.0,MixedTemp
3.4512358235580582,3.4149539073182082,0.4941217799183293,0.5138877039784345,2.944643093999327,2.8846538624338827,261.0,MixedTemp
3.931166854972977,4.217594024637509,0.22402512480686876,0.09873639222660335,2.939338885135134,3.2403789988221434,264.0,MixedTemp
2.0681101768595904,2.0776118350745882,-0.20515634694356755,-0.1594770426605241,1.811592875888485,1.803461728481478,266.0,MixedTemp
1.880814614934076,2.103450497031339,0.9390675562234833,0.926570304741953,1.467089841269831,1.6556723690878248,267.0,MixedTemp
1.3197628907975654,1.4479027652725887,0.9516373904713288,0.9387000214754794,1.058226923562859,1.1640172926343761,268.0,MixedTemp
5.862158993858832,5.929148013913156,-1.8987445500980016,-1.6567662416543114,4.280367317365265,4.307481339712917,269.0,MixedTemp
3.921276799189221,3.6095519914597136,0.5730793058170103,0.6143934002902376,2.588414072072072,2.4491559956236317,270.0,MixedTemp
2.4152911964435693,2.479843158163711,0.777253954928022,0.7799605770781354,1.9490421279554935,1.9831555142405033,273.0,MixedTemp
2.3105281950482746,1.6817276403726786,-0.1149968862394748,0.40346757552929624,2.0411364759036337,1.3847420730738829,274.0,MixedTemp
2.514591714541537,2.212840343295042,0.6058062195864282,0.7159383335653529,1.8551495471236361,1.6933548581560394,275.0,MixedTemp
2.1678707490508473,2.1249242556286356,0.8801336812896622,0.8877787284383576,1.781711077044032,1.7250346666666718,279.0,MixedTemp
3.5974563279108676,3.7559402108133786,0.5897499789072752,0.5291645710516348,2.606509582963617,2.714549385875125,280.0,MixedTemp
3.9057778028320143,4.061520411709539,0.5900349926362153,0.5130744636159383,3.1693546756949385,3.305931749585403,281.0,MixedTemp
4.0552082049665374,4.262563674416542,0.5844547107230912,0.5335324258401195,2.6910524035874404,2.8264069415448807,285.0,MixedTemp
2.2310776105567034,2.1638829558261143,0.9267665498989444,0.9276696872289372,1.864668914089326,1.7478778576835536,287.0,MixedTemp
5.3075268850287625,5.358041931487394,0.30719618134413573,0.2986132424751672,3.9198053969594753,3.9727992261904927,288.0,MixedTemp
3.2351435800696544,3.3291912339940413,-1.8128821497562586,-1.919958402437496,3.0483544083769862,3.1823358064516345,289.0,MixedTemp
3.8065316224743735,4.124600825810511,0.5319518701019263,0.4334499051666003,2.5998827313769874,2.9060112323491794,290.0,MixedTemp
3.5872774588286975,3.4526589785095005,0.7691668577518841,0.8058777655050825,2.385597109375001,2.3308384540702063,291.0,MixedTemp
3.3329953800520182,3.605424485533491,0.5814817168210741,0.4916849741638376,2.4157947216494913,2.635193895809745,292.0,MixedTemp
2.6174974952637977,2.641473810624383,0.9090081807733744,0.9160533786417308,2.125822943276462,2.1488516198979437,296.0,MixedTemp
4.121654545877731,3.9918334126240556,0.7731790778628405,0.7737759518068007,3.882553682432454,3.7639421727917686,298.0,MixedTemp
3.594822875366242,3.64149142851719,0.23409866076768793,0.24141917387456768,2.5172375503573847,2.6189102487198346,300.0,MixedTemp
4.589945247878703,4.813751773803065,0.48192951634068915,0.39420078240652545,2.9241717789968664,3.079473105646631,301.0,MixedTemp
4.3405685319769844,4.530195074939724,0.5656832208784836,0.49663321019398776,2.878889266903918,3.0052361413485014,303.0,MixedTemp
2.2028210903691123,2.588152504336484,-0.6308142916711417,-0.5663191348945495,1.829752478336203,2.2484984036144375,306.0,MixedTemp
4.203243216857729,4.3708726875074495,0.1571250986613082,-0.02587458756270289,2.931689059967587,3.191662781104459,312.0,MixedTemp
5.066423944161647,5.156484064246508,0.0647436715126729,0.03784933867238949,4.142443828451903,4.204964829106965,313.0,MixedTemp
3.2323377129095148,3.3188598119497175,0.4160961089725319,0.42006188134209876,2.3990783940774474,2.540439518072291,319.0,MixedTemp
4.107580772529915,4.307197248284665,0.048856605490464444,-0.003609172776642744,3.0414905932203404,3.1960690394088695,320.0,MixedTemp
3.6551177932848193,3.828806383675566,0.6223176451926573,0.5840256532881876,2.7663515244865713,2.9337018623124433,323.0,MixedTemp
2.4710181606242747,2.1515268910750307,0.7436335934081937,0.7978966844511547,1.830552273342369,1.726000490066236,324.0,MixedTemp
3.882815722346254,4.162358537082231,0.6243981831463932,0.5568531341977929,2.574455999999997,2.8020955045871525,326.0,MixedTemp
2.5962536142499246,2.3980180818644152,0.8654015988985103,0.8953405528169005,2.154490449260046,2.029825303766711,328.0,MixedTemp
3.620789485726093,3.48475247253667,0.536080065609811,0.5857050557164045,2.5811395315161927,2.5764241240875974,333.0,MixedTemp
2.1237276112584516,1.9954279834356234,0.6954383515951853,0.7491641527891408,1.4543965720081171,1.4549456082474257,334.0,MixedTemp
3.5160365406131415,4.014835707546765,0.5507388342475955,0.4016515730895479,2.434996915983618,2.83283388221155,335.0,MixedTemp
4.080210767309546,4.027182304128235,0.13931122376905736,0.14374186106730724,2.9176751263297884,2.9361207116104895,336.0,MixedTemp
5.4717641761431155,5.577612248087024,0.11162490472376119,0.039677347840069266,4.205657002881862,4.454203277962367,337.0,MixedTemp
2.4646895148929344,2.4459421740152276,0.901338102164735,0.9088678997153953,1.863822636300891,1.824160472972968,340.0,MixedTemp
1.1109231467288783,1.1430644267781647,0.8711469839080956,0.86180759582757,0.8518635259778138,0.8788959104258389,342.0,MixedTemp
2.6349967237919234,3.0860830739773295,0.8243355792785589,0.7568639651022862,1.749692322070465,1.927098332040352,346.0,MixedTemp
3.2594238384509184,3.1133977539733637,0.3841964789801927,0.4409592445532854,2.52717392130258,2.419880645161294,353.0,MixedTemp
5.401770547502533,5.454766159713669,-0.4694043611337948,-0.43012391065296707,3.87331968038742,4.062822940860226,354.0,MixedTemp
5.426405970993214,5.69185217693391,0.2673191251513296,0.15537540836246944,3.908420333598102,4.13543012567326,356.0,MixedTemp
1.6971227550667773,1.607058502570013,0.5101440612365685,0.5653666552118681,1.4849870221328139,1.4164968485523561,360.0,MixedTemp
2.086214841300633,1.9599238811585276,0.9319451795467183,0.9460083433434328,1.6657974669073479,1.546361425247244,361.0,MixedTemp
1.624644307641408,1.5447844133243096,0.9192310041025991,0.9240464151489356,1.3320725242718494,1.2554052865064724,362.0,MixedTemp
3.704447829691046,3.105381876069133,0.4755405155063549,0.6826418140700988,2.6832005294705428,2.325079582463478,364.0,MixedTemp
3.7799314549485055,3.616523305947072,0.3258921388179066,0.332662805176554,2.7998286611740495,2.7628241844769432,365.0,MixedTemp
2.849408486736988,3.067432114603003,0.8414140060912708,0.8184695340698142,2.256338582866292,2.388407891344381,366.0,MixedTemp
5.884796283986995,5.744276213631642,-0.2629477456624769,-0.09644085581886097,4.837310666666674,4.828384529262093,367.0,MixedTemp
4.527457414249253,4.234595029981649,0.3625243250234462,0.43080993957033775,3.2465849476135182,3.0626442709677537,368.0,MixedTemp
2.57286788648201,2.7373423422506984,0.8380794122943671,0.8209441369334758,2.034919379172248,2.0849005551497632,369.0,MixedTemp
3.9869701949542304,3.7116720059086585,-0.1630757998889074,0.08291053126321524,3.0293951673360136,2.901922207267836,371.0,MixedTemp
3.0772412430998703,2.9805337372751683,-0.027458210464451627,0.09107792051200503,2.9398573657289235,2.8488771565802344,372.0,MixedTemp
2.6373987734938673,2.8035018656369206,0.5999434128546892,0.5433683815377317,2.024376841432226,2.17429600499376,373.0,MixedTemp
4.1349629399496095,3.6708845143536304,0.386152770815962,0.528425978312301,3.009892357080035,2.723864008016031,376.0,MixedTemp
2.7114260852071954,2.8090021381583905,0.5840073451839183,0.5692038110946145,2.2448507174231236,2.340466217244285,379.0,MixedTemp
3.3456265343917457,3.436436756567905,0.3595853600208344,0.3437362855753431,2.486771103008213,2.670940048449621,382.0,MixedTemp
2.7239476269405927,2.794363859530998,0.5957830029215334,0.6098506337443461,1.8616916906747547,1.9420560437375776,383.0,MixedTemp
2.263489957117044,2.0315546896260783,-0.02196112607806966,0.28179621408286826,1.9894638297872524,1.7661175098425377,386.0,MixedTemp
2.346560297879946,2.2323303971276864,0.8792524968039661,0.8952499125926843,1.7744123945205486,1.6486138775510215,387.0,MixedTemp
1.8575736981067565,1.8314154614548388,0.06250413350554362,0.17726070475296152,1.4220330424798997,1.353006650544129,389.0,MixedTemp
4.769058521184694,5.0732106027062365,0.42711733260243023,0.30796347754555176,3.7416526289752845,4.029172377115249,391.0,MixedTemp
3.960612482880636,3.8317020015864314,0.30945399454036127,0.39869001857077746,3.454684748299321,3.304398219749654,393.0,MixedTemp
1.6193300393722545,1.8050543069101752,0.7240553311255131,0.686301050147696,1.1979836386138554,1.3472446236559088,395.0,MixedTemp
4.325128671638805,3.8148162988987147,-0.4212147955613963,-0.023986505087406407,3.1544698732572916,2.9502890612777093,396.0,MixedTemp
3.1444021488950846,2.980645522836106,0.4111445275344848,0.5691998052667786,2.517448508691674,2.418940482180294,400.0,MixedTemp
3.1561483399034564,3.3303934936897854,0.7978032654124156,0.7884485312407967,2.699860547203867,2.7523951844532473,402.0,MixedTemp
5.274060357520528,5.822290213119306,0.29776626525404337,0.08178399860305652,3.9903238086956687,4.401739400000018,404.0,MixedTemp
5.090687007063085,5.307742985174262,0.35826773889209973,0.2502000254535157,3.7804516050354118,3.943304827272735,405.0,MixedTemp
6.469287519436315,6.7291364337654525,-0.05388013644484335,-0.16122929833810917,5.313280388848133,5.546079237779623,409.0,MixedTemp
1.8695921992969782,1.9099535141033521,0.9135295995259558,0.9126549784236215,1.5938574878387641,1.6064402449455524,411.0,MixedTemp
2.7571309136853905,2.6220792738882213,0.5278758302540982,0.607993591415351,2.292367174163801,2.120002729528552,412.0,MixedTemp
2.5844865832529536,2.811217195265683,0.582057156627041,0.5211922408516578,1.989361795543905,2.1529490213299893,413.0,MixedTemp
2.7725551148275995,2.723044331586797,0.2761692308149297,0.3701325616904274,2.2761738231917485,2.2902209319899396,417.0,MixedTemp
7.023926584832123,7.396605968915591,-0.7324683478936227,-0.7748158074157772,5.83070370786518,6.144409278033803,419.0,MixedTemp
6.681905028127188,7.066575139827301,-0.5239875393590911,-0.7874103431486037,5.499210663265316,5.846016506024109,421.0,MixedTemp
2.7302528246504183,3.0519543347178604,0.8173612621520702,0.7782342516868348,1.7993181269113196,2.0182750527169544,422.0,MixedTemp
3.0181881834939075,2.9132561185942802,-0.04430163505019258,0.09709876238036641,2.3295799325842754,2.3599380733945003,424.0,MixedTemp
4.151912324770087,3.829927842196671,0.20801301878397227,0.40084398149576095,3.0103244285714332,2.841593987667012,426.0,MixedTemp
3.533183540421735,3.73390321360237,0.6852177222431669,0.6812049190442617,2.2331603160453737,2.3126944869402917,427.0,MixedTemp
3.5491154637272153,3.568400229920176,0.3951661446848984,0.5008435697772256,3.0064770129870153,3.0212667414634176,430.0,MixedTemp
3.553087589339671,3.568541475716533,0.568335917022001,0.5679200830818034,2.6847022329317327,2.7912906250000065,432.0,MixedTemp
3.3468919777532924,3.277710317516616,0.7579921006768533,0.7913459229499578,2.217140452065465,2.149085241320908,434.0,MixedTemp
2.1913326214910445,2.1838045021530736,0.5804297115968113,0.6383016096510812,1.6775342976190477,1.695072690476191,438.0,MixedTemp
2.7636436924368946,2.663215045168832,0.8994391810836523,0.9077738349841491,2.4334054382368215,2.3340021921749337,441.0,MixedTemp
1.9592801954373502,1.9889526780276483,0.5977951623631594,0.6497184689771285,1.6469413481481463,1.6645964466615473,442.0,MixedTemp
