train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.98486704,0.7523829,0.03205391,0.57631713,0.027640026,0.9750077,0.9719431,0.040512025,0.7151065,0.03589581,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,194,100
0.98212546,0.8201497,0.0351455,0.6276285,0.14399451,0.9658646,1.1595193,0.04923377,0.8241805,0.22704805,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,195,100
0.9850779,0.85550946,0.033288255,0.66253626,0.15909983,0.97882664,1.0324281,0.03997789,0.80734986,0.24676865,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,198,100
0.90620637,1.0036095,0.06980578,0.75996995,0.032002285,0.91142184,0.98377997,0.07160753,0.74112785,0.030931948,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,199,100
0.98225105,0.98956823,0.03721043,0.72603625,0.13939741,0.9831818,0.98865473,0.038615767,0.73888016,0.325063,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,201,100
0.9832426,0.7727313,0.031581353,0.60024476,0.11247506,0.9723253,1.0113964,0.04215293,0.7607966,0.2320111,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,202,100
0.8841554,0.8480304,0.0713242,0.64017075,0.024396077,0.90833634,0.7609742,0.06382566,0.5735436,0.021357056,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,203,100
0.832125,1.2973356,0.09405624,1.0199735,0.6881981,0.8070526,1.4683349,0.10708136,1.1226258,0.8739967,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,212,100
0.8169373,0.7935099,0.08300295,0.6262488,0.023406433,0.78860986,0.81685555,0.09534908,0.63447124,0.023370761,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,216,100
0.8942406,0.92604804,0.0756974,0.7218609,0.028549511,0.8884389,0.9247246,0.07096213,0.72913665,0.028700683,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,217,100
0.97645324,0.7374684,0.037656836,0.544256,0.045293033,0.9749224,0.76498884,0.039600123,0.5723344,0.047081713,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,220,100
0.97165024,1.0026007,0.04330554,0.7362231,0.16064775,0.95579064,1.2751493,0.05638426,0.9068034,0.2752303,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,222,100
0.9736355,1.0177441,0.04493742,0.7618086,0.20349562,0.9642707,1.1821554,0.053504918,0.8786844,0.2297479,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,223,100
0.9542679,0.96368766,0.04633911,0.70979524,0.23935942,0.9071405,1.3651661,0.07388614,1.0359707,0.3376493,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,224,100
0.98029226,0.9162535,0.037638713,0.6948543,0.13266222,0.9743594,1.016425,0.04250477,0.7658777,0.12468688,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,225,100
