rmse,nse,r,bias,mae,nmae,par_id
3.77048924369448,0.466992535236863,0.97621827540514,-3.44945576804387,3.45478771931432,0.434054713747885,p087
5.07802677082247,0.0332195688027442,0.974196879662893,-4.94238396115072,4.94238396115072,0.550853999599298,p088
4.88903218231899,0.103843888135713,0.956598936379725,4.03895852455264,4.040962076321,0.377508799221727,p089
2.55738238250609,0.754795059056108,0.982205218626996,-2.35935512613138,2.35952138380852,0.276189757820122,p090
4.41356402195118,0.269674036323237,0.984735934219623,4.3152922476555,4.3152922476555,0.505884268132597,p091
4.3632716690443,0.286223266692192,0.975709495118116,-4.16116608001,4.16474582152918,0.492211184226868,p092
2.83409838638936,0.698860500265147,0.974502102572112,0.886844675010423,2.35683149499968,0.241619679679242,p093
2.13640969711277,0.828877561589211,0.972404416538661,-1.69452896403045,1.6973215166803,0.158892181714924,p094
3.27018889316454,0.599056149057917,0.979239637898256,3.09490296003604,3.09490296003604,0.37066842797595,p095
3.51261177120875,0.537407929856245,0.985890422773094,-3.2007825502451,3.20460859009034,0.421259302229911,p096
2.34311416487593,0.794162367552404,0.98523150328747,-1.75476527282885,2.08042910167631,0.288329862683665,p097
1.30267569525452,0.93637753379913,0.986946344693802,0.681616424247623,0.868127386193434,0.0748070588177234,p098
6.1389650679174,-0.412954585831536,0.960882776805118,-5.91484657566019,5.91484657566019,0.613508413694499,p099
3.83569573214881,0.448397561266588,0.969687477288376,3.59266073134239,3.59266073134239,0.42070602062328,p100
