"Observed","Predicted","Error","phase","Model","absError","lake_id","reduce_Error","Phase"
17.566814,16.699045,-0.025324601552815,"test","local-PIDL",0.867768999999999,"WindermereSouthBasin",0.692440999999999,"Validation"
17.699928,17.217989,-0.0138020636317877,"test","local-PIDL",0.481939000000001,"WindermereSouthBasin",0.456123000000002,"Validation"
18.118418,16.82871,-0.0369045253995664,"test","local-PIDL",1.289708,"WindermereSouthBasin",0.999379999999999,"Validation"
18.416952,17.703424,-0.01975415947634,"test","local-PIDL",0.713528,"WindermereSouthBasin",0.070566000000003,"Validation"
17.795847,17.498903,-0.00841325304056599,"test","local-PIDL",0.296944,"WindermereSouthBasin",0.126885000000001,"Validation"
17.010242,17.67494,0.01916373499624,"test","local-PIDL",0.664697999999998,"WindermereSouthBasin",0.482298,"Validation"
16.909925,17.60227,0.020060869896813,"test","local-PIDL",0.692345,"WindermereSouthBasin",0.437723000000002,"Validation"
16.937225,17.63609,0.0202139710898606,"test","local-PIDL",0.698864999999998,"WindermereSouthBasin",0.355564999999999,"Validation"
16.696224,17.557909,0.0251556445333827,"test","local-PIDL",0.861684999999998,"WindermereSouthBasin",0.635048999999999,"Validation"
16.665203,17.642464,0.028485195332788,"test","local-PIDL",0.977260999999999,"WindermereSouthBasin",0.527405000000002,"Validation"
16.663797,17.524227,0.0251675777074688,"test","local-PIDL",0.860430000000001,"WindermereSouthBasin",0.563717,"Validation"
16.778006,17.894941,0.0322134640657344,"test","local-PIDL",1.116935,"WindermereSouthBasin",0.695947,"Validation"
16.939627,17.855453,0.0263205830427093,"test","local-PIDL",0.915825999999999,"WindermereSouthBasin",0.683918000000002,"Validation"
16.924332,17.86972,0.0271709886096472,"test","local-PIDL",0.945388000000001,"WindermereSouthBasin",0.695007,"Validation"
16.761219,16.833887,0.00216305539537234,"test","local-PIDL",0.0726680000000002,"WindermereSouthBasin",-0.0688609999999983,"Validation"
16.651232,16.84739,0.00585568747802544,"test","local-PIDL",0.196158,"WindermereSouthBasin",-0.320246999999998,"Validation"
16.759762,17.03056,0.00801406197610503,"test","local-PIDL",0.270798000000003,"WindermereSouthBasin",-0.00339699999999965,"Validation"
16.998028,17.111147,0.0033163841185535,"test","local-PIDL",0.113118999999998,"WindermereSouthBasin",0.0827010000000001,"Validation"
16.637388,17.210398,0.0169290095316192,"test","local-PIDL",0.57301,"WindermereSouthBasin",0.320349,"Validation"
16.498531,17.258234,0.0225051978253012,"test","local-PIDL",0.759703000000002,"WindermereSouthBasin",0.32826,"Validation"
16.706982,17.524923,0.0238941322734793,"test","local-PIDL",0.817941000000001,"WindermereSouthBasin",0.473476000000002,"Validation"
16.713472,17.539646,0.0241196661257714,"test","local-PIDL",0.826174000000002,"WindermereSouthBasin",0.430961,"Validation"
16.298433,17.243372,0.0281719678513617,"test","local-PIDL",0.944939000000002,"WindermereSouthBasin",0.814579000000002,"Validation"
16.265306,17.27329,0.0300544521335559,"test","local-PIDL",1.007984,"WindermereSouthBasin",0.967782,"Validation"
16.480408,17.345293,0.025568881376312,"test","local-PIDL",0.864885000000001,"WindermereSouthBasin",0.729731000000001,"Validation"
16.741259,17.381886,0.0187739706674351,"test","local-PIDL",0.640627000000002,"WindermereSouthBasin",0.622242,"Validation"
17.075695,17.496424,0.0121695949965538,"test","local-PIDL",0.420729000000001,"WindermereSouthBasin",0.283366000000001,"Validation"
16.626205,17.680283,0.0307253003366973,"test","local-PIDL",1.054078,"WindermereSouthBasin",1.024338,"Validation"
16.688099,17.668335,0.0285313678719186,"test","local-PIDL",0.980235999999998,"WindermereSouthBasin",0.955020999999999,"Validation"
16.856783,17.669626,0.0235426545298137,"test","local-PIDL",0.812843000000001,"WindermereSouthBasin",0.612546000000002,"Validation"
17.355745,17.823263,0.0132896824820217,"test","local-PIDL",0.467518000000002,"WindermereSouthBasin",0.351294000000003,"Validation"
17.777311,18.257982,0.0133388931021181,"test","local-PIDL",0.480670999999997,"WindermereSouthBasin",0.277622999999995,"Validation"
18.110106,17.836695,-0.00760598426995052,"test","local-PIDL",0.273410999999999,"WindermereSouthBasin",-0.356515999999999,"Validation"
17.595407,17.599844,0.00012605373552604,"test","local-PIDL",0.00443699999999936,"WindermereSouthBasin",-0.148944000000004,"Validation"
17.261374,17.692837,0.012343670135986,"test","local-PIDL",0.431463000000001,"WindermereSouthBasin",-0.00284899999999766,"Validation"
17.509438,17.594477,0.00242249733639395,"test","local-PIDL",0.0850390000000019,"WindermereSouthBasin",-0.195536999999998,"Validation"
17.670938,17.72204,0.00144383678608571,"test","local-PIDL",0.0511020000000002,"WindermereSouthBasin",-0.0193539999999999,"Validation"
17.375063,17.655575,0.00800761488136077,"test","local-PIDL",0.280511999999998,"WindermereSouthBasin",0.0561909999999983,"Validation"
17.103205,17.665236,0.0161649699627115,"test","local-PIDL",0.562031000000001,"WindermereSouthBasin",0.00340299999999871,"Validation"
17.183378,17.631609,0.0128746491003162,"test","local-PIDL",0.448231,"WindermereSouthBasin",0.0475560000000002,"Validation"
17.327152,17.506554,0.00515022427442222,"test","local-PIDL",0.179402,"WindermereSouthBasin",-0.151843999999997,"Validation"
17.713802,17.471596,-0.00688372411718973,"test","local-PIDL",0.242205999999999,"WindermereSouthBasin",-0.0330739999999992,"Validation"
17.867458,17.544374,-0.00912361354753924,"test","local-PIDL",0.323083999999998,"WindermereSouthBasin",0.0839249999999971,"Validation"
17.61162,17.538599,-0.00207739630681001,"test","local-PIDL",0.0730209999999971,"WindermereSouthBasin",-0.349491000000004,"Validation"
17.25486,17.52892,0.00787893962060498,"test","local-PIDL",0.274059999999999,"WindermereSouthBasin",-0.211517000000001,"Validation"
17.132053,17.50195,0.010680138198781,"test","local-PIDL",0.369897000000002,"WindermereSouthBasin",0.012868000000001,"Validation"
16.983248,17.506748,0.0151783271638054,"test","local-PIDL",0.523500000000002,"WindermereSouthBasin",0.125984000000003,"Validation"
16.916471,17.501705,0.0170036226581303,"test","local-PIDL",0.585234,"WindermereSouthBasin",0.154999,"Validation"
16.981043,17.526932,0.0158192101012833,"test","local-PIDL",0.545888999999999,"WindermereSouthBasin",0.122989999999998,"Validation"
17.088163,17.52553,0.0126356492096121,"test","local-PIDL",0.437366999999998,"WindermereSouthBasin",0.198609000000001,"Validation"
17.061922,17.495884,0.0125575642185614,"test","local-PIDL",0.433962000000001,"WindermereSouthBasin",0.306287999999999,"Validation"
17.07779,17.511776,0.0125467510314645,"test","local-PIDL",0.433986000000001,"WindermereSouthBasin",0.393452,"Validation"
16.877579,17.508009,0.0183341412454471,"test","local-PIDL",0.63043,"WindermereSouthBasin",0.369917000000001,"Validation"
16.920105,17.500278,0.0168555208926602,"test","local-PIDL",0.580173000000002,"WindermereSouthBasin",0.384096000000003,"Validation"
16.701586,17.402788,0.0205604827691195,"test","local-PIDL",0.701202000000002,"WindermereSouthBasin",0.182272000000001,"Validation"
16.798267,17.371668,0.0167808482409071,"test","local-PIDL",0.573401,"WindermereSouthBasin",0.195675000000001,"Validation"
16.977673,17.461187,0.0140398023225784,"test","local-PIDL",0.483514,"WindermereSouthBasin",0.304907,"Validation"
17.14939,17.465925,0.0091443904072173,"test","local-PIDL",0.316534999999998,"WindermereSouthBasin",0.228374999999996,"Validation"
17.066519,17.462347,0.0114636909651236,"test","local-PIDL",0.395828000000002,"WindermereSouthBasin",0.333917000000003,"Validation"
16.959412,17.462053,0.0146025649699688,"test","local-PIDL",0.502641000000001,"WindermereSouthBasin",0.421117000000002,"Validation"
16.909641,17.456156,0.0159028615116074,"test","local-PIDL",0.546514999999999,"WindermereSouthBasin",0.390431,"Validation"
16.642143,17.300886,0.0194073103148401,"test","local-PIDL",0.658742999999998,"WindermereSouthBasin",0.432608999999999,"Validation"
16.493979,17.1656,0.019953349271926,"test","local-PIDL",0.671621000000002,"WindermereSouthBasin",0.272660000000002,"Validation"
16.37236,17.184639,0.0242059411379136,"test","local-PIDL",0.812279,"WindermereSouthBasin",0.480293,"Validation"
16.36208,17.20746,0.0251829718989777,"test","local-PIDL",0.845380000000002,"WindermereSouthBasin",0.561277,"Validation"
16.362284,17.117521,0.0225580041314734,"test","local-PIDL",0.755237000000001,"WindermereSouthBasin",0.484289,"Validation"
16.270086,17.26236,0.0295914390922434,"test","local-PIDL",0.992274000000002,"WindermereSouthBasin",0.729607000000001,"Validation"
16.20797,17.274927,0.0318657456663553,"test","local-PIDL",1.066957,"WindermereSouthBasin",0.760287000000002,"Validation"
16.234903,17.240438,0.0300380839076687,"test","local-PIDL",1.005535,"WindermereSouthBasin",0.798498000000002,"Validation"
16.152336,16.887953,0.0222642327864013,"test","local-PIDL",0.735617000000001,"WindermereSouthBasin",0.729655000000001,"Validation"
15.967529,16.419313,0.0139496195325415,"test","local-PIDL",0.451783999999998,"WindermereSouthBasin",0.305654000000001,"Validation"
16.037642,16.251354,0.00661874695525058,"test","local-PIDL",0.213711999999997,"WindermereSouthBasin",0.19605,"Validation"
15.883063,16.101643,0.0068338690626072,"test","local-PIDL",0.218579999999999,"WindermereSouthBasin",0.0958109999999994,"Validation"
15.584799,15.832023,0.00786915551670048,"test","local-PIDL",0.247223999999999,"WindermereSouthBasin",-0.124160000000002,"Validation"
15.497686,15.632218,0.00432163143079984,"test","local-PIDL",0.134532,"WindermereSouthBasin",-0.218764999999999,"Validation"
15.55529,15.556879,5.10675227291857e-05,"test","local-PIDL",0.00158900000000095,"WindermereSouthBasin",-0.369855999999999,"Validation"
15.575034,15.579855,0.000154737307936334,"test","local-PIDL",0.00482099999999974,"WindermereSouthBasin",-0.152966000000001,"Validation"
15.561722,15.614388,0.00168932761885318,"test","local-PIDL",0.0526660000000003,"WindermereSouthBasin",-0.226502999999999,"Validation"
15.503216,15.691459,0.00603445669360859,"test","local-PIDL",0.188243,"WindermereSouthBasin",-0.0990560000000009,"Validation"
15.462834,15.753516,0.00931184567757836,"test","local-PIDL",0.290681999999999,"WindermereSouthBasin",-0.0107500000000016,"Validation"
15.37941,15.743852,0.0117096298602379,"test","local-PIDL",0.364442,"WindermereSouthBasin",0.1621465,"Validation"
15.336419,15.571982,0.00762133487492428,"test","local-PIDL",0.235563000000001,"WindermereSouthBasin",0.0552070000000011,"Validation"
15.237502,15.346594,0.00356694403813388,"test","local-PIDL",0.109092,"WindermereSouthBasin",-0.160065999999999,"Validation"
15.07903,15.071431,-0.000252031864570829,"test","local-PIDL",0.00759899999999902,"WindermereSouthBasin",-0.261613000000001,"Validation"
14.946033,14.816897,-0.00433879097920599,"test","local-PIDL",0.129135999999999,"WindermereSouthBasin",-0.0601840000000013,"Validation"
15.096241,14.581761,-0.0173353863561601,"test","local-PIDL",0.514479999999999,"WindermereSouthBasin",0.405727000000001,"Validation"
15.138338,14.38485,-0.0255219236454232,"test","local-PIDL",0.753487999999999,"WindermereSouthBasin",0.314845,"Validation"
14.882743,14.2066965,-0.023240268138127,"test","local-PIDL",0.6760465,"WindermereSouthBasin",0.6464465,"Validation"
14.820596,14.101031,-0.0248798048863101,"test","local-PIDL",0.719564999999999,"WindermereSouthBasin",0.719272499999999,"Validation"
14.769964,13.966368,-0.0279644771040495,"test","local-PIDL",0.803596000000001,"WindermereSouthBasin",0.691334000000001,"Validation"
14.580557,13.816252,-0.0269151764502483,"test","local-PIDL",0.764305,"WindermereSouthBasin",0.728546999999999,"Validation"
14.5039015,13.689405,-0.0288896950815763,"test","local-PIDL",0.814496499999999,"WindermereSouthBasin",0.659652999999999,"Validation"
14.28616,13.568547,-0.0257627266271334,"test","local-PIDL",0.717613,"WindermereSouthBasin",0.544563,"Validation"
14.215121,13.4802885,-0.0265326553984055,"test","local-PIDL",0.7348325,"WindermereSouthBasin",0.4630355,"Validation"
14.0382185,13.373834,-0.0242369611064995,"test","local-PIDL",0.664384499999999,"WindermereSouthBasin",0.239044999999999,"Validation"
13.842166,13.273567,-0.0209693296573579,"test","local-PIDL",0.568599000000001,"WindermereSouthBasin",0.204560000000001,"Validation"
13.674555,13.182357,-0.0183266786837767,"test","local-PIDL",0.492198,"WindermereSouthBasin",0.102523,"Validation"
13.599373,13.09813,-0.0187748882712486,"test","local-PIDL",0.501243000000001,"WindermereSouthBasin",0.0966920000000009,"Validation"
13.541939,13.019353,-0.0196747159303583,"test","local-PIDL",0.522585999999999,"WindermereSouthBasin",0.148658999999999,"Validation"
13.453537,12.947144,-0.0191810749655386,"test","local-PIDL",0.506393000000001,"WindermereSouthBasin",0.107684000000001,"Validation"
13.356051,12.877496,-0.0182421262163974,"test","local-PIDL",0.478555,"WindermereSouthBasin",0.195696999999999,"Validation"
13.18609,12.814151,-0.0143052387521669,"test","local-PIDL",0.371938999999999,"WindermereSouthBasin",0.030583,"Validation"
13.038428,12.753177,-0.0110598629856069,"test","local-PIDL",0.285250999999999,"WindermereSouthBasin",0.0899829999999984,"Validation"
12.928123,12.690553,-0.00927334265490814,"test","local-PIDL",0.23757,"WindermereSouthBasin",0.0457790000000013,"Validation"
12.72833,12.628275,-0.00394590453171424,"test","local-PIDL",0.100054999999999,"WindermereSouthBasin",0.0122365000000002,"Validation"
12.668334,12.587271,-0.00320971409675875,"test","local-PIDL",0.0810630000000003,"WindermereSouthBasin",-0.271595,"Validation"
12.617969,12.539623,-0.00311418117156761,"test","local-PIDL",0.0783459999999998,"WindermereSouthBasin",-0.107231000000001,"Validation"
12.701647,12.409957,-0.0116157405077773,"test","local-PIDL",0.291689999999999,"WindermereSouthBasin",0.0895469999999996,"Validation"
12.497997,12.406529,-0.00367274023811255,"test","local-PIDL",0.091467999999999,"WindermereSouthBasin",0.0342819999999993,"Validation"
12.387155,12.385,-8.69666081717736e-05,"test","local-PIDL",0.00215500000000013,"WindermereSouthBasin",-0.0351459999999992,"Validation"
12.444174,12.359759,-0.00340327002286033,"test","local-PIDL",0.0844149999999999,"WindermereSouthBasin",0.014164000000001,"Validation"
12.479778,12.322502,-0.00634119729568983,"test","local-PIDL",0.157276,"WindermereSouthBasin",0.0742179999999983,"Validation"
12.421993,12.291097,-0.00529664920900658,"test","local-PIDL",0.130896,"WindermereSouthBasin",0.00889399999999974,"Validation"
12.270205,12.25365,-0.000675050189334098,"test","local-PIDL",0.0165550000000003,"WindermereSouthBasin",-0.131955,"Validation"
12.16711,12.196593,0.0012101132824954,"test","local-PIDL",0.0294830000000008,"WindermereSouthBasin",-0.177676,"Validation"
12.174292,12.156608,-0.000726811725111911,"test","local-PIDL",0.0176839999999991,"WindermereSouthBasin",-0.196559000000001,"Validation"
12.172077,12.144996,-0.00111368213228655,"test","local-PIDL",0.027080999999999,"WindermereSouthBasin",-0.192852000000002,"Validation"
12.084014,12.013659,-0.00291959380947807,"test","local-PIDL",0.0703549999999993,"WindermereSouthBasin",-0.185585000000001,"Validation"
11.902916,11.84772,-0.00232397179496415,"test","local-PIDL",0.0551959999999987,"WindermereSouthBasin",-0.265987000000003,"Validation"
11.766489,11.998874,0.00977829306660662,"test","local-PIDL",0.232385000000001,"WindermereSouthBasin",-0.195566999999999,"Validation"
11.73106,11.997413,0.0112250230666988,"test","local-PIDL",0.266353,"WindermereSouthBasin",-0.183054,"Validation"
11.724937,11.927472,0.00856296163567554,"test","local-PIDL",0.202534999999999,"WindermereSouthBasin",-0.204801,"Validation"
11.605598,11.931279,0.013837040656672,"test","local-PIDL",0.325680999999999,"WindermereSouthBasin",0.209906999999999,"Validation"
11.407571,11.636685,0.00994237047095609,"test","local-PIDL",0.229113999999999,"WindermereSouthBasin",-0.115164000000002,"Validation"
11.192313,11.531714,0.0149357873783935,"test","local-PIDL",0.339400999999999,"WindermereSouthBasin",0.086885999999998,"Validation"
11.057502,11.561907,0.0222996555931446,"test","local-PIDL",0.504405,"WindermereSouthBasin",0.39579,"Validation"
10.967453,11.409297,0.0197456729266707,"test","local-PIDL",0.441844,"WindermereSouthBasin",0.147962999999999,"Validation"
10.932241,11.027856,0.00435400772255635,"test","local-PIDL",0.0956150000000004,"WindermereSouthBasin",-0.361270999999999,"Validation"
10.737273,10.99907,0.0120442038787993,"test","local-PIDL",0.261797,"WindermereSouthBasin",-0.0819159999999997,"Validation"
10.642836,10.696105,0.00249634633879259,"test","local-PIDL",0.0532689999999985,"WindermereSouthBasin",-0.516748000000002,"Validation"
10.489488,10.28578,-0.00980529824787382,"test","local-PIDL",0.203707999999999,"WindermereSouthBasin",-0.567698,"Validation"
10.333308,10.045667,-0.0141146218823389,"test","local-PIDL",0.287641000000001,"WindermereSouthBasin",-0.416905999999999,"Validation"
10.147224,9.686681,-0.0232200178128404,"test","local-PIDL",0.460543,"WindermereSouthBasin",-0.216267999999999,"Validation"
9.985118,9.490712,-0.0253856058754215,"test","local-PIDL",0.494406,"WindermereSouthBasin",-0.251129000000001,"Validation"
9.846704,9.457002,-0.0201879296700891,"test","local-PIDL",0.389702000000002,"WindermereSouthBasin",-0.206512,"Validation"
9.797133,9.451005,-0.0179824384079858,"test","local-PIDL",0.346128,"WindermereSouthBasin",-0.403157999999999,"Validation"
9.705138,9.489043,-0.0112583582349252,"test","local-PIDL",0.216094999999999,"WindermereSouthBasin",-0.420363,"Validation"
9.657447,9.402783,-0.0133609858851902,"test","local-PIDL",0.254664,"WindermereSouthBasin",-0.387627,"Validation"
9.496743,9.317461,-0.00952908697902989,"test","local-PIDL",0.179282000000001,"WindermereSouthBasin",-0.371855999999999,"Validation"
9.387855,9.357095,-0.00164096529908366,"test","local-PIDL",0.0307600000000008,"WindermereSouthBasin",-0.526755999999999,"Validation"
9.236377,9.2330885,-0.000178038129281913,"test","local-PIDL",0.00328850000000003,"WindermereSouthBasin",-0.5539785,"Validation"
9.18008,9.249727,0.0037790321310357,"test","local-PIDL",0.0696469999999998,"WindermereSouthBasin",-0.581760000000001,"Validation"
9.155487,9.194294,0.00211484350719344,"test","local-PIDL",0.0388069999999985,"WindermereSouthBasin",-0.514314500000003,"Validation"
9.022807,9.122382,0.00548768277691086,"test","local-PIDL",0.0995749999999997,"WindermereSouthBasin",-0.32897,"Validation"
8.938121,9.284099,0.0189865885342115,"test","local-PIDL",0.345977999999999,"WindermereSouthBasin",0.124422999999998,"Validation"
8.924797,9.335145,0.0224725761619208,"test","local-PIDL",0.410348000000001,"WindermereSouthBasin",0.0224730000000015,"Validation"
8.9031925,9.190521,0.0158800301529034,"test","local-PIDL",0.287328500000001,"WindermereSouthBasin",0.0273260000000022,"Validation"
8.839344,9.165324,0.0181053148102233,"test","local-PIDL",0.32598,"WindermereSouthBasin",-0.101014000000001,"Validation"
8.81086,9.115004,0.0169667647870922,"test","local-PIDL",0.304144000000001,"WindermereSouthBasin",0.016289500000001,"Validation"
8.708899,9.036046,0.018436094995395,"test","local-PIDL",0.327147,"WindermereSouthBasin",0.0751259999999991,"Validation"
8.582094,9.015866,0.0246489976940626,"test","local-PIDL",0.433772000000001,"WindermereSouthBasin",0.328598000000001,"Validation"
8.45962,8.821839,0.0209599687079975,"test","local-PIDL",0.362219000000001,"WindermereSouthBasin",0.220852500000003,"Validation"
8.306451,8.6899605,0.0225641536101193,"test","local-PIDL",0.383509500000001,"WindermereSouthBasin",0.291722500000002,"Validation"
8.223345,8.62163,0.0236441385938568,"test","local-PIDL",0.398285,"WindermereSouthBasin",0.292518999999999,"Validation"
8.165624,8.560478,0.0236070872063882,"test","local-PIDL",0.394854,"WindermereSouthBasin",0.242393000000002,"Validation"
8.218966,8.549727,0.019724966642968,"test","local-PIDL",0.330761000000001,"WindermereSouthBasin",0.149521,"Validation"
8.236288,8.60189,0.0217126548097319,"test","local-PIDL",0.365601999999999,"WindermereSouthBasin",0.254838999999999,"Validation"
8.237327,8.654731,0.0247100850095124,"test","local-PIDL",0.417403999999999,"WindermereSouthBasin",0.359700999999999,"Validation"
8.262301,8.523665,0.01557038597354,"test","local-PIDL",0.261363999999999,"WindermereSouthBasin",0.255103999999999,"Validation"
8.2490835,8.678421,0.0253633074222068,"test","local-PIDL",0.429337500000001,"WindermereSouthBasin",0.344701000000001,"Validation"
8.29457,8.436965,0.00851057717595347,"test","local-PIDL",0.142395,"WindermereSouthBasin",-0.0577729999999992,"Validation"
8.275998,8.325852,0.00300293503639815,"test","local-PIDL",0.0498539999999998,"WindermereSouthBasin",-0.0457889999999992,"Validation"
8.295438,8.304215,0.00052878323897314,"test","local-PIDL",0.00877699999999848,"WindermereSouthBasin",-0.185436000000003,"Validation"
8.26658,8.232967,-0.00203716206706549,"test","local-PIDL",0.033612999999999,"WindermereSouthBasin",-0.0267330000000001,"Validation"
8.245855,8.122894,-0.00751193873552352,"test","local-PIDL",0.122961,"WindermereSouthBasin",-0.0977610000000002,"Validation"
8.093226,8.000061,-0.00578908428930666,"test","local-PIDL",0.093164999999999,"WindermereSouthBasin",-0.0775365000000008,"Validation"
8.136579,8.00671,-0.00804473676359691,"test","local-PIDL",0.129868999999999,"WindermereSouthBasin",-0.142352,"Validation"
8.041414,7.8722754,-0.010628516233245,"test","local-PIDL",0.169138599999999,"WindermereSouthBasin",-0.597819400000001,"Validation"
8.041994,8.219758,0.0109314136323083,"test","local-PIDL",0.177764,"WindermereSouthBasin",-1.1114,"Validation"
8.040671,7.976832,-0.00398560465603741,"test","local-PIDL",0.0638389999999998,"WindermereSouthBasin",-0.851405,"Validation"
8.037376,7.9807625,-0.00353436329425236,"test","local-PIDL",0.0566135000000001,"WindermereSouthBasin",-1.0341725,"Validation"
7.9807897,7.7969365,-0.0116527025119763,"test","local-PIDL",0.1838532,"WindermereSouthBasin",-0.4944391,"Validation"
7.89075,6.871575,-0.0690389261690337,"test","local-PIDL",1.019175,"WindermereSouthBasin",0.614416,"Validation"
7.8276334,6.8353224,-0.0676746910378246,"test","local-PIDL",0.992311,"WindermereSouthBasin",0.666740399999999,"Validation"
7.8199005,6.652871,-0.0806362049686867,"test","local-PIDL",1.1670295,"WindermereSouthBasin",0.888686000000001,"Validation"
7.81928,6.495315,-0.0924905700828538,"test","local-PIDL",1.323965,"WindermereSouthBasin",1.1706298,"Validation"
7.819048,6.365947,-0.10243931627207,"test","local-PIDL",1.453101,"WindermereSouthBasin",1.2223615,"Validation"
7.747517,6.2370296,-0.108011192141769,"test","local-PIDL",1.5104874,"WindermereSouthBasin",0.974867400000001,"Validation"
7.619174,6.1353874,-0.107875964720344,"test","local-PIDL",1.4837866,"WindermereSouthBasin",1.2467326,"Validation"
7.5796037,6.0423083,-0.11285459348162,"test","local-PIDL",1.5372954,"WindermereSouthBasin",1.4663991,"Validation"
7.496583,5.9791894,-0.112601604281954,"test","local-PIDL",1.5173936,"WindermereSouthBasin",1.5025496,"Validation"
7.3968906,5.9219046,-0.110744707291092,"test","local-PIDL",1.474986,"WindermereSouthBasin",1.2647228,"Validation"
7.3560443,5.885419,-0.111062152276388,"test","local-PIDL",1.4706253,"WindermereSouthBasin",1.3568472,"Validation"
7.2729564,5.84077,-0.109212788825851,"test","local-PIDL",1.4321864,"WindermereSouthBasin",1.253021,"Validation"
7.1590543,5.806797,-0.104293749768539,"test","local-PIDL",1.3522573,"WindermereSouthBasin",1.3070279,"Validation"
7.104338,5.7543645,-0.104985216185886,"test","local-PIDL",1.3499735,"WindermereSouthBasin",1.1518922,"Validation"
6.9715114,5.6388464,-0.105680187017715,"test","local-PIDL",1.332665,"WindermereSouthBasin",1.2729336,"Validation"
6.9060135,5.597522,-0.104649739335349,"test","local-PIDL",1.3084915,"WindermereSouthBasin",0.994894,"Validation"
6.741128,5.5759006,-0.094602964590829,"test","local-PIDL",1.1652274,"WindermereSouthBasin",0.8127334,"Validation"
6.70572,5.5546846,-0.0938823266956369,"test","local-PIDL",1.1510354,"WindermereSouthBasin",0.9718151,"Validation"
6.7050657,5.5434666,-0.094835783687599,"test","local-PIDL",1.1615991,"WindermereSouthBasin",0.911569399999999,"Validation"
6.58438,5.5139003,-0.0884819851920624,"test","local-PIDL",1.0704797,"WindermereSouthBasin",0.6726027,"Validation"
6.477966,5.484778,-0.0830234204087008,"test","local-PIDL",0.993188,"WindermereSouthBasin",0.486167399999999,"Validation"
6.47935,5.465288,-0.08489683039197,"test","local-PIDL",1.014062,"WindermereSouthBasin",0.6371447,"Validation"
6.4081063,5.453893,-0.0804428580065553,"test","local-PIDL",0.9542133,"WindermereSouthBasin",0.5976836,"Validation"
6.4216456,5.4576764,-0.081146821883611,"test","local-PIDL",0.963969199999999,"WindermereSouthBasin",0.6149006,"Validation"
6.4077535,5.448316,-0.080923729829255,"test","local-PIDL",0.9594375,"WindermereSouthBasin",0.559036,"Validation"
6.468812,5.4144783,-0.0887240537784379,"test","local-PIDL",1.0543337,"WindermereSouthBasin",0.5818867,"Validation"
6.537737,5.390205,-0.0962053643082847,"test","local-PIDL",1.147532,"WindermereSouthBasin",0.698355,"Validation"
6.5022993,5.3649373,-0.0958405094883559,"test","local-PIDL",1.137362,"WindermereSouthBasin",0.7150197,"Validation"
6.6478934,5.3435645,-0.108771504272124,"test","local-PIDL",1.3043289,"WindermereSouthBasin",0.7554715,"Validation"
6.5430207,5.312544,-0.103788971537174,"test","local-PIDL",1.2304767,"WindermereSouthBasin",0.8311804,"Validation"
6.4862156,5.297033,-0.10092147050517,"test","local-PIDL",1.1891826,"WindermereSouthBasin",0.87617,"Validation"
6.5593653,5.2796097,-0.108096824045951,"test","local-PIDL",1.2797556,"WindermereSouthBasin",0.7505479,"Validation"
6.486336,5.260789,-0.104327424639566,"test","local-PIDL",1.225547,"WindermereSouthBasin",0.8232597,"Validation"
6.4834886,5.184514,-0.111327924575723,"test","local-PIDL",1.2989746,"WindermereSouthBasin",1.048312,"Validation"
6.4825706,5.1778374,-0.111894307139777,"test","local-PIDL",1.3047332,"WindermereSouthBasin",1.0977976,"Validation"
6.4822426,5.1711817,-0.112504348581828,"test","local-PIDL",1.3110609,"WindermereSouthBasin",0.897532,"Validation"
6.4821644,5.163793,-0.113204199769049,"test","local-PIDL",1.3183714,"WindermereSouthBasin",0.9301063,"Validation"
6.4671073,5.151011,-0.113279644210374,"test","local-PIDL",1.3160963,"WindermereSouthBasin",0.9135904,"Validation"
6.4450808,5.1398487,-0.112666378490903,"test","local-PIDL",1.3052321,"WindermereSouthBasin",0.8679333,"Validation"
6.358505,5.1329637,-0.106647912085286,"test","local-PIDL",1.2255413,"WindermereSouthBasin",0.9555113,"Validation"
6.297905,4.9718924,-0.117660732765073,"test","local-PIDL",1.3260126,"WindermereSouthBasin",1.2429326,"Validation"
6.2795887,4.9853096,-0.11489487645806,"test","local-PIDL",1.2942791,"WindermereSouthBasin",1.1066734,"Validation"
6.261696,4.914956,-0.120495813455256,"test","local-PIDL",1.34674,"WindermereSouthBasin",1.017704,"Validation"
6.253583,4.7450843,-0.137152860045165,"test","local-PIDL",1.5084987,"WindermereSouthBasin",0.9904517,"Validation"
6.1428413,4.5369554,-0.150366718418771,"test","local-PIDL",1.6058859,"WindermereSouthBasin",1.3140186,"Validation"
6.0321317,4.357456,-0.161187862704921,"test","local-PIDL",1.6746757,"WindermereSouthBasin",1.3345883,"Validation"
5.9431024,4.4865255,-0.139657602246472,"test","local-PIDL",1.4565769,"WindermereSouthBasin",0.9432178,"Validation"
5.908337,4.525982,-0.132481593729888,"test","local-PIDL",1.382355,"WindermereSouthBasin",1.0753974,"Validation"
5.850829,4.417107,-0.139630982031979,"test","local-PIDL",1.433722,"WindermereSouthBasin",1.2136685,"Validation"
5.812864,4.4950304,-0.127847006791484,"test","local-PIDL",1.3178336,"WindermereSouthBasin",1.08249,"Validation"
5.754498,4.507124,-0.121557202516094,"test","local-PIDL",1.247374,"WindermereSouthBasin",0.9468727,"Validation"
5.6985974,4.5219913,-0.11512117497852,"test","local-PIDL",1.1766061,"WindermereSouthBasin",1.1198,"Validation"
5.7185335,4.6381435,-0.104318206575963,"test","local-PIDL",1.08039,"WindermereSouthBasin",0.9557275,"Validation"
