rmse,nse,r,bias,mae,nmae,par_id
NA,NA,NA,NA,NA,NA,p060
2.47856297744016,0.911520283251602,0.989736072603737,1.62850909231335,2.01416531064629,0.135177962633533,p061
3.70283209869764,0.802525125400767,0.97477732273034,-3.03783314084098,3.08560532907579,0.287281536068865,p062
3.28057345160106,0.844995845312564,0.988536795788196,2.931187619052,2.93555427990949,0.224953287108955,p063
6.93610111069828,0.307093495994222,0.97185149696036,6.52844236542532,6.52844236542532,0.534561249602571,p064
4.71056895669586,0.68041194516902,0.992480015496181,-4.58676968135122,4.58676968135122,0.40659511063852,p065
1.55126459985088,0.965341036485216,0.985657043181754,-0.286654082386539,1.15041588483856,0.103034388656879,p066
4.23630891896206,0.74152469811841,0.979156517037655,3.45189228362008,3.48466841588007,0.225348245878751,p067
3.01118458069058,0.869407401702043,0.985193893088015,-2.38778851181612,2.51696393901105,0.265558686648534,p068
9.02739910024493,-0.17373239973048,0.964317017549264,-8.67804950849064,8.67804950849064,0.641481628942156,p069
5.58977465000265,0.549979387285627,0.983824559556366,5.19945425493123,5.19945425493123,0.39079411953127,p070
1.67172205941214,0.959749437536062,0.987985835800923,-0.384479281813819,1.36672736678516,0.134057228487077,p071
2.76460782408228,0.889919378569135,0.982057314714859,-1.95523890790512,2.2572345733061,0.23614591824791,p072
4.93491596220747,0.634757812379981,0.983806012995399,4.52977219861896,4.52977219861896,0.364712859717826,p073
4.72620519876058,0.678286745431333,0.986004725188719,-4.4581422380637,4.4581422380637,0.406725415072145,p074
3.32587947611302,0.840684943735069,0.986588780662441,-2.93220496318068,2.94957027030042,0.285673845040104,p075
6.14514230326924,0.45611423075779,0.984614499223103,5.78217261356706,5.78217261356706,0.439361872644074,p076
6.23550406540644,0.440001401040701,0.984867327856024,5.99142650015051,5.99142650015051,0.490386456166844,p077
11.8665546701124,-1.02811742239156,0.969447644910952,11.6008747630404,11.6008747630404,0.970297624308178,p078
2.66288084806841,0.897871424271174,0.989441067748849,-2.23385257747211,2.28774416434081,0.235112167491972,p079
3.54900950024307,0.818591291764931,0.982450162793041,2.78588799611957,2.85005507072433,0.182555176507748,p080
4.40335351768203,0.720738597800911,0.992641836393116,-4.27537686618443,4.27537686618443,0.381035519433783,p081
NA,NA,NA,NA,NA,NA,p082
2.70274724042776,0.894790568903856,0.993644142157508,-2.38543734545201,2.41742406602065,0.253053887335568,p083
7.76336330510337,0.131952225438451,0.971453850066371,7.42272055318178,7.42272055318178,0.618628396703876,p084
1.94208834285113,0.945677247161958,0.989200706808143,1.29556700284891,1.54398670396406,0.118001190730118,p085
2.19306233977426,0.930729908521718,0.98820133660749,0.922396466315062,1.768876985688,0.137395584512369,p086
NA,NA,NA,NA,NA,NA,p087
4.3372022620507,0.72906621872583,0.988572249750771,-4.08645253200334,4.08645253200334,0.380001540317963,p088
7.9217756076555,0.0961655723842817,0.967725977866423,7.50418239684108,7.50418239684108,0.610752731078476,p089
2.62685470850348,0.900616128147013,0.991892272300789,-2.2610467532807,2.30015697709766,0.237940450448665,p090
6.90462948242574,0.313367171259935,0.978708755699905,6.58536335161818,6.58536335161818,0.53795816959597,p091
3.57593275202903,0.815828471273095,0.977197982422848,-2.82275983137254,2.9827604983031,0.301708149970558,p092
2.90217780978985,0.878691329978344,0.984886935247211,1.84056546491295,2.34559365367979,0.157511700561892,p093
2.25174739662594,0.926973052840406,0.991273701008723,-1.85440735144429,1.92967592244405,0.198519774509609,p094
5.56599929375404,0.553799450462853,0.982795372596974,5.28960070855326,5.28960070855326,0.437000995060238,p095
3.38741827374032,0.83473478265187,0.986201623490858,-2.91255981304736,2.94522173287961,0.29816161943789,p096
7.35811222351738,0.220211867257253,0.720808270918926,-1.85352226079041,3.73417560026373,0.239463545259079,p097
3.46280446629774,0.827297054350545,0.982516050616565,2.89593058968764,2.9312852194107,0.214302956271673,p098
5.55500991126871,0.555559647544139,0.985321708020759,-5.36292947737806,5.36292947737806,0.456819152285768,p099
5.83984196232073,0.479746954433215,0.980382066400559,5.58597821668982,5.58597821668982,0.441285867403402,p100
