Observed,Predicted,Error,phase
3.530721,3.5639994,0.004690595762118307,train
3.5369875,3.6831508,0.020243826208073024,train
3.5413916,3.430283,-0.015937138001587685,train
3.3644083,3.5226316,0.022974077815814595,train
3.4507084,3.5284867,0.011144313645271358,train
3.5100625,3.291894,-0.03207437445479627,train
3.4521708,3.5889723,0.019428873660192542,train
3.4572666,3.5165076,0.008494834330474235,train
3.4294708,3.7388296,0.043156511080561316,train
3.4519541,3.5777194,0.017890634931035834,train
3.4380875,3.4981399,0.008657789325866062,train
3.4428334,3.7847342,0.0473051019349874,train
3.4736416,3.7311523,0.035741572150272134,train
3.4727209,3.4940674,0.003064047329528102,train
3.5238957,3.365616,-0.022974001847338523,train
3.4595833,3.6827583,0.031246762041999186,train
3.4391375,3.5111356,0.010359034669776484,train
3.565996,3.5683455,0.0003293387489478621,train
3.57505,3.5340981,-0.005760460426342822,train
3.4895,3.6239095,0.018895218569958332,train
3.6474917,3.5017762,-0.02038187362367953,train
3.6761959,3.5446866,-0.018212359165327898,train
3.7437792,3.7023304,-0.005566508439448479,train
3.778375,3.6348982,-0.019354031986277786,train
3.7628126,3.7470803,-0.0020948751846659175,train
3.9249418,3.9029312,-0.0028118193572894694,train
4.0224333,3.7175572,-0.03938972407882448,train
4.0766125,3.8256578,-0.03175728213806902,train
4.106204,3.8745863,-0.029021898609186435,train
4.1898293,4.0087204,-0.02209036441165189,train
4.3605957,4.2912483,-0.00801532960998294,train
4.4115915,4.3441052,-0.0077077002446407465,train
4.5999417,4.4641447,-0.014981876520449747,train
4.648946,4.3631716,-0.03170999874072608,train
4.6031833,4.524294,-0.00864306406946883,train
4.7019124,4.52022,-0.019701799561359538,train
4.8643208,4.885641,0.0021867104034830865,train
4.9150915,4.8364034,-0.008069341738463666,train
5.021604,5.126548,0.010341168873524783,train
5.133875,5.158935,0.002434726468175269,train
5.198504,5.144191,-0.005251357029715213,train
5.5956,5.4139185,-0.01650223222387258,train
5.183104,5.1758323,-0.0007019800532713099,train
5.304575,5.6057987,0.02760893105074702,train
5.3875165,5.328724,-0.0054863075917794156,train
5.5518417,5.434617,-0.010669925192729912,train
5.685371,5.697091,0.0010296700736671357,train
5.506571,5.42334,-0.00761497279170239,train
5.6199293,5.5361876,-0.00750634518878446,train
5.9307127,5.9609237,0.0025405226739353007,train
6.3762875,6.0295076,-0.027953051020266184,train
6.5988293,6.229265,-0.028808959655145343,train
6.8840084,6.8646684,-0.0014066836113330304,train
7.603608,7.4811573,-0.008117516250806147,train
8.523167,8.12593,-0.023859362236216698,train
7.5172877,7.8674636,0.022761229626853473,train
7.931654,7.946769,0.0009519371586338004,train
8.15805,7.957353,-0.012453704825616443,train
8.170591,8.11104,-0.0036575719776239346,train
8.869738,8.5887,-0.016097507229536352,train
8.78455,8.690474,-0.005383463882396151,train
8.544346,8.485801,-0.003437733919092267,train
8.466525,8.438783,-0.001641045891743999,train
8.363324,8.364385,6.339695719690582e-05,train
10.1057625,10.373993,0.013097345792094654,train
