Observed,Predicted,Error,phase
13.0,13.270214,0.010285948945042233,train
13.0,13.04669,0.0017925497330214697,train
13.0,13.156381,0.005978680898311963,train
13.0,13.340132,0.012913062195257504,train
13.0,13.202972,0.007746159821760292,train
13.1,13.420433,0.0120824821305858,train
13.1,13.55288,0.016991780788391236,train
13.1,13.187503,0.003328672135426634,train
12.8,12.332663,-0.018594830661437203,train
12.7,12.188685,-0.020544049934250855,train
12.4,12.026249,-0.015301190679121179,train
11.9,11.921703,0.0009110901992108049,train
11.7,11.824516,0.005293052004230874,train
11.5,11.745935,0.010579717933812046,train
11.3,11.588921,0.012622718443276806,train
11.2,11.532996,0.014648151462285494,train
11.0,11.63142,0.027900155258381062,train
10.9,10.914625,0.0006704469803917865,train
10.8,11.231878,0.019602417944793674,train
10.6,10.707314,0.005036446946599769,train
10.3,10.346524,0.002253359785121562,train
10.2,10.170233,-0.0014613007641433038,train
10.1,10.441372,0.016618730787926566,train
10.0,10.384474,0.018861109902515456,train
9.9,9.799781,-0.005087304047395334,train
9.9,10.401409,0.024698262882987584,train
9.9,10.520153,0.030369676335071014,train
9.8,9.911898,0.005676646126019096,train
9.8,9.979481,0.009074077993802304,train
9.6,9.772341,0.008896208861827569,train
9.6,9.654075,0.002808459366296932,train
9.5,9.918925,0.02157304172006008,train
9.3,9.287216,-0.0006877847630303145,train
9.1,9.131056,0.0017034367112895524,train
9.0,8.923064,-0.0042925566260386796,train
8.8,8.727305,-0.0041475158868586656,train
8.5,8.548277,0.0028317759926571404,train
8.4,8.371479,-0.0017005408227032948,train
8.3,8.218529,-0.004932124614765267,train
8.2,8.079493,-0.0074023954491679545,train
8.0,7.946915,-0.0033288476055079214,train
8.0,8.498726,0.03022814576135908,train
8.0,7.9397025,-0.0037828490917742887,train
7.9,7.859567,-0.0025656116899476092,train
7.9,7.7471986,-0.00976542298883599,train
7.9,7.641426,-0.016637727189063894,train
7.8,7.5436215,-0.01670913524611778,train
7.8,7.451273,-0.02286545016329606,train
7.8,7.369077,-0.02840798908306559,train
7.6,7.288448,-0.020925757521505228,train
7.3,7.2107697,-0.006149262814688434,train
7.4,7.1424522,-0.017710070450154443,train
7.2,7.077513,-0.008578986487761469,train
7.2,7.018352,-0.012775586058710422,train
7.0,6.9227037,-0.005551813673979193,train
6.7,6.7615523,0.004572468606319999,train
6.7,6.667478,-0.0024328990823272887,train
6.5,6.519258,0.001479195072050282,train
6.4,6.3651137,-0.0027329454818429202,train
6.3,6.2113013,-0.007089499350581813,train
6.0,6.1001754,0.008278837087478293,train
5.8,5.997543,0.01674439046933822,train
5.7,5.9104657,0.018127258340218992,train
5.6,5.8304086,0.020157518339427843,train
5.5,4.878081,-0.05992621992607841,train
5.4,5.331774,-0.006357370039369662,train
5.2,5.1472974,-0.005093352006269166,train
4.9,5.0068974,0.010790194775096781,train
4.7,4.6768985,-0.002463642997092111,train
4.5,4.2219315,-0.03188153264386578,train
4.4,4.390186,-0.0011165022526417523,train
4.2,4.203902,0.00046430320843560005,train
4.2,4.10278,-0.011709324805821392,train
3.9,4.0538893,0.019347664025960828,train
3.8,3.8941655,0.0122385675187732,train
4.0,3.792288,-0.02665609039499621,train
3.8,3.791986,-0.0010555819994518749,train
3.7,3.7522445,0.007010562345132586,train
3.6,3.635824,0.0049509304102952146,train
3.6,3.633555,0.004638802299084553,train
3.6,3.8337164,0.031440060198979665,train
3.6,3.7884023,0.02549975063897251,train
3.7,3.8180244,0.015698851484545657,train
3.8,4.062479,0.033383754385965976,train
3.9,4.0851364,0.02318511624685112,train
4.1,4.2005215,0.012110271145322506,train
4.1,4.2198067,0.01440018652102468,train
4.1,4.356276,0.03030602744002288,train
4.1,4.297322,0.023498193687160926,train
4.3,4.4635096,0.0186579776315821,train
4.2,4.414618,0.024913259113183026,train
4.2,4.288963,0.010479847236183162,train
4.2,4.307609,0.012648591794447954,train
4.2,4.321736,0.014285358569220332,train
4.2,4.3634677,0.019088982823161762,train
4.5,4.762007,0.02828838606913763,train
4.7,4.7607617,0.006422519821044214,train
4.5,4.7976203,0.03201037329853138,train
4.5,4.6215253,0.013322912977394536,train
4.4,4.595946,0.021781560411804048,train
4.5,4.4655924,-0.0038377403507353657,train
4.6,4.656406,0.0060937281869185645,train
4.6,4.574557,-0.0027732214024211504,train
4.6,4.627615,0.002992655274771311,train
4.6,4.7314553,0.014087344170616694,train
4.6,4.584879,-0.0016462909756351947,train
4.6,4.54396,-0.006128614974942473,train
4.5,4.597959,0.010767144713181787,train
4.3,4.502644,0.02302079528471709,train
4.3,4.4580173,0.018042571596482235,train
4.2,4.2917504,0.010804677386758934,train
4.2,4.3271837,0.014915113964256157,train
4.1,4.354914,0.030149837236425652,train
4.4,4.3883758,-0.001322694481339688,train
4.2,4.451472,0.029066961957788514,train
4.3,4.4724984,0.01966352277509975,train
4.2,4.4044504,0.023761030854249746,train
4.1,4.384849,0.03357150700870371,train
4.1,4.383682,0.03343853296814165,train
4.1,4.318489,0.025953490063439222,train
4.1,4.30262,0.024113911296558065,train
