train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9755751,0.95813894,0.042357255,0.6946425,0.14872593,0.9668219,1.1227282,0.051794097,0.85389096,0.26013756,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,147,100
0.9846944,0.86274064,0.033709444,0.68219614,0.13378562,0.97307956,1.183374,0.044852722,0.92040604,0.43782178,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,151,100
0.89503545,1.2894003,0.08049344,0.98333246,0.55273205,0.8488769,1.6034062,0.09929054,1.2140536,0.47682446,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,152,100
0.887537,0.88281274,0.06636792,0.6834816,0.03339001,0.8525088,0.9659043,0.077484965,0.76717424,0.03719649,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,153,100
0.9562826,1.0956867,0.049212895,0.8606219,0.17812657,0.9118783,1.5010713,0.07004807,1.1161394,0.18094963,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,155,100
0.9822939,0.86243904,0.037421416,0.6520311,0.14913273,0.9693233,1.1338496,0.047222897,0.8761037,0.2480924,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,157,100
0.9793949,0.9398096,0.0403341,0.7049209,0.16108291,0.97117484,1.1266092,0.048709534,0.8599952,0.38177028,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,158,100
0.96629596,1.0897908,0.04897062,0.8454104,0.15473713,0.9389248,1.4646126,0.066345915,1.0846311,0.25127953,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,159,100
0.97930706,0.9502743,0.037794396,0.74224997,0.15731743,0.9770447,1.0298922,0.040480465,0.8112385,0.3102488,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,160,100
0.9304729,1.3591924,0.05974183,1.0646539,0.053976607,0.912242,1.5143573,0.07512553,1.1715862,0.057405476,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,161,100
