"Date","LSWT","Phase","Year","datetime","depth","temperature","model","projection","Error"
2016-01-11,NA,"Calibration",2016,2016-01-11,0,0.000627173867542297,"GLM",0.000627173867542297,NA
2016-01-12,NA,"Calibration",2016,2016-01-12,0,0.000620901468209922,"GLM",0.000620901468209922,NA
2016-01-13,NA,"Calibration",2016,2016-01-13,0,0.000614502001553774,"GLM",0.000614502001553774,NA
2016-01-14,NA,"Calibration",2016,2016-01-14,0,0.000608357368037105,"GLM",0.000608357368037105,NA
2016-01-15,NA,"Calibration",2016,2016-01-15,0,0.000603217456955463,"GLM",0.000603217456955463,NA
2016-01-16,NA,"Calibration",2016,2016-01-16,0,0.000597678648773581,"GLM",0.000597678648773581,NA
2016-01-17,NA,"Calibration",2016,2016-01-17,0,0.000592041003983468,"GLM",0.000592041003983468,NA
2016-01-18,NA,"Calibration",2016,2016-01-18,0,0.542427897453308,"GLM",0.542427897453308,NA
2016-01-19,NA,"Calibration",2016,2016-01-19,0,0.000581331492867321,"GLM",0.000581331492867321,NA
2016-01-20,NA,"Calibration",2016,2016-01-20,0,0.000576231977902353,"GLM",0.000576231977902353,NA
2016-01-21,NA,"Calibration",2016,2016-01-21,0,0.000571121578104794,"GLM",0.000571121578104794,NA
2016-01-22,NA,"Calibration",2016,2016-01-22,0,0.000566308910492808,"GLM",0.000566308910492808,NA
2016-01-23,NA,"Calibration",2016,2016-01-23,0,0.000561669701710343,"GLM",0.000561669701710343,NA
2016-01-24,NA,"Calibration",2016,2016-01-24,0,0.000557150517124683,"GLM",0.000557150517124683,NA
2016-01-25,NA,"Calibration",2016,2016-01-25,0,0.000552806246560067,"GLM",0.000552806246560067,NA
2016-01-26,NA,"Calibration",2016,2016-01-26,0,0.000548395444639027,"GLM",0.000548395444639027,NA
2016-01-27,NA,"Calibration",2016,2016-01-27,0,0.494668811559677,"GLM",0.494668811559677,NA
2016-01-28,NA,"Calibration",2016,2016-01-28,0,1.18883693218231,"GLM",1.18883693218231,NA
2016-01-29,NA,"Calibration",2016,2016-01-29,0,0.000532620120793581,"GLM",0.000532620120793581,NA
2016-01-30,NA,"Calibration",2016,2016-01-30,0,0.000529113400261849,"GLM",0.000529113400261849,NA
2016-01-31,NA,"Calibration",2016,2016-01-31,0,0.000525836949236691,"GLM",0.000525836949236691,NA
2016-02-01,NA,"Calibration",2016,2016-02-01,0,0.000522736285347492,"GLM",0.000522736285347492,NA
2016-02-02,NA,"Calibration",2016,2016-02-02,0,0.0117245046421885,"GLM",0.0117245046421885,NA
2016-02-03,NA,"Calibration",2016,2016-02-03,0,0.000516326632350683,"GLM",0.000516326632350683,NA
2016-02-04,NA,"Calibration",2016,2016-02-04,0,0.966717302799225,"GLM",0.966717302799225,NA
2016-02-05,NA,"Calibration",2016,2016-02-05,0,0.000511117104906589,"GLM",0.000511117104906589,NA
2016-02-06,NA,"Calibration",2016,2016-02-06,0,0.000509362202137709,"GLM",0.000509362202137709,NA
2016-02-07,NA,"Calibration",2016,2016-02-07,0,0.00050731556257233,"GLM",0.00050731556257233,NA
2016-02-08,NA,"Calibration",2016,2016-02-08,0,1.68614530563354,"GLM",1.68614530563354,NA
2016-02-09,NA,"Calibration",2016,2016-02-09,0,1.13624846935272,"GLM",1.13624846935272,NA
2016-02-10,NA,"Calibration",2016,2016-02-10,0,0.000499309855513275,"GLM",0.000499309855513275,NA
2016-02-11,NA,"Calibration",2016,2016-02-11,0,0.0566797740757465,"GLM",0.0566797740757465,NA
2016-02-12,NA,"Calibration",2016,2016-02-12,0,0.0496899858117104,"GLM",0.0496899858117104,NA
2016-02-13,NA,"Calibration",2016,2016-02-13,0,0.0458747372031212,"GLM",0.0458747372031212,NA
2016-02-14,NA,"Calibration",2016,2016-02-14,0,0.0568659491837025,"GLM",0.0568659491837025,NA
2016-02-15,NA,"Calibration",2016,2016-02-15,0,0.0300643406808376,"GLM",0.0300643406808376,NA
2016-02-16,NA,"Calibration",2016,2016-02-16,0,0.000493284896947443,"GLM",0.000493284896947443,NA
2016-02-17,NA,"Calibration",2016,2016-02-17,0,0.000493562605697662,"GLM",0.000493562605697662,NA
2016-02-18,NA,"Calibration",2016,2016-02-18,0,0.000493588566314429,"GLM",0.000493588566314429,NA
2016-02-19,NA,"Calibration",2016,2016-02-19,0,0.000493866042234004,"GLM",0.000493866042234004,NA
2016-02-20,NA,"Calibration",2016,2016-02-20,0,0.609344780445099,"GLM",0.609344780445099,NA
2016-02-21,NA,"Calibration",2016,2016-02-21,0,4.82395887374878,"GLM",4.82395887374878,NA
2016-02-22,NA,"Calibration",2016,2016-02-22,0,4.68728494644165,"GLM",4.68728494644165,NA
2016-02-23,NA,"Calibration",2016,2016-02-23,0,4.59428882598877,"GLM",4.59428882598877,NA
2016-02-24,NA,"Calibration",2016,2016-02-24,0,4.51857709884644,"GLM",4.51857709884644,NA
2016-02-25,NA,"Calibration",2016,2016-02-25,0,4.36727285385132,"GLM",4.36727285385132,NA
2016-02-26,NA,"Calibration",2016,2016-02-26,0,4.09653615951538,"GLM",4.09653615951538,NA
2016-02-27,NA,"Calibration",2016,2016-02-27,0,3.52149820327759,"GLM",3.52149820327759,NA
2016-02-28,NA,"Calibration",2016,2016-02-28,0,2.6545717716217,"GLM",2.6545717716217,NA
2016-02-29,NA,"Calibration",2016,2016-02-29,0,3.03513932228088,"GLM",3.03513932228088,NA
2016-03-01,NA,"Calibration",2016,2016-03-01,0,3.31457424163818,"GLM",3.31457424163818,NA
2016-03-02,NA,"Calibration",2016,2016-03-02,0,2.63590359687805,"GLM",2.63590359687805,NA
2016-03-03,NA,"Calibration",2016,2016-03-03,0,0.0825079083442688,"GLM",0.0825079083442688,NA
2016-03-04,NA,"Calibration",2016,2016-03-04,0,0.000517222506459802,"GLM",0.000517222506459802,NA
2016-03-05,NA,"Calibration",2016,2016-03-05,0,0.06330107152462,"GLM",0.06330107152462,NA
2016-03-06,NA,"Calibration",2016,2016-03-06,0,0.0162845551967621,"GLM",0.0162845551967621,NA
2016-03-07,NA,"Calibration",2016,2016-03-07,0,0.22464157640934,"GLM",0.22464157640934,NA
2016-03-08,NA,"Calibration",2016,2016-03-08,0,4.16354465484619,"GLM",4.16354465484619,NA
2016-03-09,NA,"Calibration",2016,2016-03-09,0,4.85902070999146,"GLM",4.85902070999146,NA
2016-03-10,NA,"Calibration",2016,2016-03-10,0,6.18800210952759,"GLM",6.18800210952759,NA
2016-03-11,NA,"Calibration",2016,2016-03-11,0,6.59039497375488,"GLM",6.59039497375488,NA
2016-03-12,NA,"Calibration",2016,2016-03-12,0,6.14346837997437,"GLM",6.14346837997437,NA
2016-03-13,NA,"Calibration",2016,2016-03-13,0,6.06374216079712,"GLM",6.06374216079712,NA
2016-03-14,NA,"Calibration",2016,2016-03-14,0,6.19436168670654,"GLM",6.19436168670654,NA
2016-03-15,NA,"Calibration",2016,2016-03-15,0,6.79997301101685,"GLM",6.79997301101685,NA
2016-03-16,NA,"Calibration",2016,2016-03-16,0,7.45359230041504,"GLM",7.45359230041504,NA
2016-03-17,NA,"Calibration",2016,2016-03-17,0,7.26594066619873,"GLM",7.26594066619873,NA
2016-03-18,NA,"Calibration",2016,2016-03-18,0,6.9435019493103,"GLM",6.9435019493103,NA
2016-03-19,NA,"Calibration",2016,2016-03-19,0,6.4357795715332,"GLM",6.4357795715332,NA
2016-03-20,NA,"Calibration",2016,2016-03-20,0,6.22781896591187,"GLM",6.22781896591187,NA
2016-03-21,NA,"Calibration",2016,2016-03-21,0,6.05924797058105,"GLM",6.05924797058105,NA
2016-03-22,NA,"Calibration",2016,2016-03-22,0,5.89598417282104,"GLM",5.89598417282104,NA
2016-03-23,NA,"Calibration",2016,2016-03-23,0,5.82331323623657,"GLM",5.82331323623657,NA
2016-03-24,NA,"Calibration",2016,2016-03-24,0,5.71972274780273,"GLM",5.71972274780273,NA
2016-03-25,NA,"Calibration",2016,2016-03-25,0,5.38445425033569,"GLM",5.38445425033569,NA
2016-03-26,NA,"Calibration",2016,2016-03-26,0,5.22095584869385,"GLM",5.22095584869385,NA
2016-03-27,NA,"Calibration",2016,2016-03-27,0,5.19331455230713,"GLM",5.19331455230713,NA
2016-03-28,NA,"Calibration",2016,2016-03-28,0,5.22128629684448,"GLM",5.22128629684448,NA
2016-03-29,5.16420000000005,"Calibration",2016,2016-03-29,0,5.49564170837402,"GLM",5.49564170837402,0.0310925544150999
2016-03-30,4.84740000000005,"Calibration",2016,2016-03-30,0,5.62191009521484,"GLM",5.62191009521484,0.0739790958688664
2016-03-31,4.85480000000001,"Calibration",2016,2016-03-31,0,5.69698715209961,"GLM",5.69698715209961,0.0798146456102478
2016-04-01,5.04020000000003,"Calibration",2016,2016-04-01,0,6.347900390625,"GLM",6.347900390625,0.114830423492008
2016-04-02,5.10539999999997,"Calibration",2016,2016-04-02,0,6.52581739425659,"GLM",6.52581739425659,0.122121128520735
2016-04-03,5.14800000000002,"Calibration",2016,2016-04-03,0,6.00161695480347,"GLM",6.00161695480347,0.0765602045580307
2016-04-04,5.22400000000005,"Calibration",2016,2016-04-04,0,5.8086347579956,"GLM",5.8086347579956,0.0529913996810108
2016-04-05,5.11000000000001,"Calibration",2016,2016-04-05,0,5.68591356277466,"GLM",5.68591356277466,0.0533455144324653
2016-04-06,5.22560000000004,"Calibration",2016,2016-04-06,0,5.46609258651733,"GLM",5.46609258651733,0.0224934064060691
2016-04-07,5.18079999999998,"Calibration",2016,2016-04-07,0,5.48253393173218,"GLM",5.48253393173218,0.0282963971365743
2016-04-08,5.13640000000004,"Calibration",2016,2016-04-08,0,5.6633996963501,"GLM",5.6633996963501,0.0487971732038848
2016-04-09,5.22179999999997,"Calibration",2016,2016-04-09,0,5.65165758132935,"GLM",5.65165758132935,0.039532740907315
2016-04-10,5.09200000000004,"Calibration",2016,2016-04-10,0,5.52561569213867,"GLM",5.52561569213867,0.0408392717076471
2016-04-11,5.2296,"Calibration",2016,2016-04-11,0,5.38958311080933,"GLM",5.38958311080933,0.0150654818868764
2016-04-12,5.68419999999998,"Calibration",2016,2016-04-12,0,5.53063297271729,"GLM",5.53063297271729,-0.0136932068142503
2016-04-13,5.38400000000002,"Calibration",2016,2016-04-13,0,5.53649520874023,"GLM",5.53649520874023,0.0139641294488339
2016-04-14,5.55280000000005,"Calibration",2016,2016-04-14,0,5.5201940536499,"GLM",5.5201940536499,-0.00294463685180055
2016-04-15,5.9094,"Calibration",2016,2016-04-15,0,5.80057287216187,"GLM",5.80057287216187,-0.00929354226745091
2016-04-16,6.56700000000001,"Calibration",2016,2016-04-16,0,6.16337823867798,"GLM",6.16337823867798,-0.0317054021298226
2016-04-17,7.30900000000003,"Calibration",2016,2016-04-17,0,6.78071737289429,"GLM",6.78071737289429,-0.0374941961662088
2016-04-18,9.62460000000004,"Calibration",2016,2016-04-18,0,7.77038955688477,"GLM",7.77038955688477,-0.106594513152863
2016-04-19,8.42720000000003,"Calibration",2016,2016-04-19,0,9.07650279998779,"GLM",9.07650279998779,0.0370951682285315
2016-04-20,9.16879999999998,"Calibration",2016,2016-04-20,0,9.80305099487305,"GLM",9.80305099487305,0.0334311604621221
2016-04-21,10.752,"Calibration",2016,2016-04-21,0,9.66846466064453,"GLM",9.66846466064453,-0.0530612479863756
2016-04-22,11.1438,"Calibration",2016,2016-04-22,0,10.343770980835,"GLM",10.343770980835,-0.0372321757484173
2016-04-23,10.442,"Calibration",2016,2016-04-23,0,10.8449335098267,"GLM",10.8449335098267,0.0189286779911558
2016-04-24,10.1208,"Calibration",2016,2016-04-24,0,10.7249431610107,"GLM",10.7249431610107,0.0289816082038629
2016-04-25,10.9668,"Calibration",2016,2016-04-25,0,10.6225261688232,"GLM",10.6225261688232,-0.0159464833911284
2016-04-26,10.6296,"Calibration",2016,2016-04-26,0,11.3183088302612,"GLM",11.3183088302612,0.0313792459950268
2016-04-27,9.07560000000001,"Calibration",2016,2016-04-27,0,11.7971658706665,"GLM",11.7971658706665,0.130388367671543
2016-04-28,8.91660000000002,"Calibration",2016,2016-04-28,0,11.2370204925537,"GLM",11.2370204925537,0.115136657128729
2016-04-29,8.923,"Calibration",2016,2016-04-29,0,10.6492929458618,"GLM",10.6492929458618,0.0882008536576092
2016-04-30,8.2584,"Calibration",2016,2016-04-30,0,10.3539390563965,"GLM",10.3539390563965,0.112588699896713
2016-05-01,8.04520000000002,"Calibration",2016,2016-05-01,0,10.2274856567383,"GLM",10.2274856567383,0.119428840277429
2016-05-02,8.92860000000002,"Calibration",2016,2016-05-02,0,9.9153299331665,"GLM",9.9153299331665,0.0523632775469929
2016-05-03,9.60060000000004,"Calibration",2016,2016-05-03,0,10.0060920715332,"GLM",10.0060920715332,0.0206813097310733
2016-05-04,9.48400000000004,"Calibration",2016,2016-05-04,0,10.2956647872925,"GLM",10.2956647872925,0.0410353156143425
2016-05-05,10.6496,"Calibration",2016,2016-05-05,0,10.4044828414917,"GLM",10.4044828414917,-0.0116422624701212
2016-05-06,11.3538,"Calibration",2016,2016-05-06,0,10.4064540863037,"GLM",10.4064540863037,-0.0435356090024978
2016-05-07,11.7984,"Calibration",2016,2016-05-07,0,10.7228803634644,"GLM",10.7228803634644,-0.0477557056782813
2016-05-08,12.6734,"Calibration",2016,2016-05-08,0,11.5613069534302,"GLM",11.5613069534302,-0.0458884462150443
2016-05-09,11.4528,"Calibration",2016,2016-05-09,0,12.0225296020508,"GLM",12.0225296020508,0.0242692908559199
2016-05-10,9.78140000000002,"Calibration",2016,2016-05-10,0,12.063775062561,"GLM",12.063775062561,0.10447959588443
2016-05-11,10.9516,"Calibration",2016,2016-05-11,0,11.9860095977783,"GLM",11.9860095977783,0.045096660720848
2016-05-12,12.2652,"Calibration",2016,2016-05-12,0,12.2230949401855,"GLM",12.2230949401855,-0.00171939532406595
2016-05-13,12.1866,"Calibration",2016,2016-05-13,0,13.2491216659546,"GLM",13.2491216659546,0.0417728138367217
2016-05-14,11.8574,"Calibration",2016,2016-05-14,0,13.1850290298462,"GLM",13.1850290298462,0.0530151858776898
2016-05-15,11.502,"Calibration",2016,2016-05-15,0,12.5193614959717,"GLM",12.5193614959717,0.0423523660864218
2016-05-16,11.5168,"Calibration",2016,2016-05-16,0,11.8261823654175,"GLM",11.8261823654175,0.0132537634041048
2016-05-17,11.8592,"Calibration",2016,2016-05-17,0,11.5986366271973,"GLM",11.5986366271973,-0.0111077324368726
2016-05-18,12.596,"Calibration",2016,2016-05-18,0,11.8735990524292,"GLM",11.8735990524292,-0.0295223859623923
2016-05-19,13.7378,"Calibration",2016,2016-05-19,0,12.0757513046265,"GLM",12.0757513046265,-0.0643866733313715
2016-05-20,13.697,"Calibration",2016,2016-05-20,0,12.2109432220459,"GLM",12.2109432220459,-0.0573591182139682
2016-05-21,14.763,"Calibration",2016,2016-05-21,0,12.4432220458984,"GLM",12.4432220458984,-0.0852664493507384
2016-05-22,15.8932,"Calibration",2016,2016-05-22,0,12.8300104141235,"GLM",12.8300104141235,-0.106645097874237
2016-05-23,16.3486,"Calibration",2016,2016-05-23,0,13.3981924057007,"GLM",13.3981924057007,-0.0991840583704036
2016-05-24,17.5368,"Calibration",2016,2016-05-24,0,14.0488271713257,"GLM",14.0488271713257,-0.110429114158631
2016-05-25,18.1264,"Calibration",2016,2016-05-25,0,14.766505241394,"GLM",14.766505241394,-0.10214648824567
2016-05-26,18.8374,"Calibration",2016,2016-05-26,0,16.0934467315674,"GLM",16.0934467315674,-0.0785538721554343
2016-05-27,19.2202,"Calibration",2016,2016-05-27,0,17.4470539093018,"GLM",17.4470539093018,-0.0483577552626162
2016-05-28,18.7996,"Calibration",2016,2016-05-28,0,18.1998157501221,"GLM",18.1998157501221,-0.0162106411065681
2016-05-29,19.3408,"Calibration",2016,2016-05-29,0,19.1368923187256,"GLM",19.1368923187256,-0.00529937397454529
2016-05-30,20.7638,"Calibration",2016,2016-05-30,0,19.5351314544678,"GLM",19.5351314544678,-0.0304888616443951
2016-05-31,20.1592,"Calibration",2016,2016-05-31,0,18.7132091522217,"GLM",18.7132091522217,-0.0371983851609484
2016-06-01,19.9072,"Calibration",2016,2016-06-01,0,18.8506126403809,"GLM",18.8506126403809,-0.0272612742474108
2016-06-02,20.77,"Calibration",2016,2016-06-02,0,19.2275447845459,"GLM",19.2275447845459,-0.0385637474440708
2016-06-03,21.396,"Calibration",2016,2016-06-03,0,19.2801876068115,"GLM",19.2801876068115,-0.0520159955411893
2016-06-04,21.4872,"Calibration",2016,2016-06-04,0,19.3301544189453,"GLM",19.3301544189453,-0.052846285893863
2016-06-05,21.2642,"Calibration",2016,2016-06-05,0,19.5261917114258,"GLM",19.5261917114258,-0.042608276499767
2016-06-06,20.8696,"Calibration",2016,2016-06-06,0,19.6262378692627,"GLM",19.6262378692627,-0.0307034548772997
2016-06-07,20.0742,"Calibration",2016,2016-06-07,0,19.5570735931396,"GLM",19.5570735931396,-0.0130484428072957
2016-06-08,20.1468,"Calibration",2016,2016-06-08,0,19.0403671264648,"GLM",19.0403671264648,-0.028234571536251
2016-06-09,20.1178,"Calibration",2016,2016-06-09,0,18.6449108123779,"GLM",18.6449108123779,-0.0379975795488427
2016-06-10,20.4012,"Calibration",2016,2016-06-10,0,18.6111259460449,"GLM",18.6111259460449,-0.0458848328200378
2016-06-11,21.782,"Calibration",2016,2016-06-11,0,19.1680660247803,"GLM",19.1680660247803,-0.0638322285887887
2016-06-12,21.1674,"Calibration",2016,2016-06-12,0,20.9073944091797,"GLM",20.9073944091797,-0.00617960454641292
2016-06-13,21.1446,"Calibration",2016,2016-06-13,0,21.3545742034912,"GLM",21.3545742034912,0.0049406654935412
2016-06-14,21.6054,"Calibration",2016,2016-06-14,0,21.0434036254883,"GLM",21.0434036254883,-0.0131773069051771
2016-06-15,22.101,"Calibration",2016,2016-06-15,0,21.3254013061523,"GLM",21.3254013061523,-0.0178600729169279
2016-06-16,22.2424,"Calibration",2016,2016-06-16,0,22.1650314331055,"GLM",22.1650314331055,-0.00174224368304322
2016-06-17,22.7466,"Calibration",2016,2016-06-17,0,22.347204208374,"GLM",22.347204208374,-0.00885699928487756
2016-06-18,23.5132,"Calibration",2016,2016-06-18,0,22.3536911010742,"GLM",22.3536911010742,-0.0252798668296632
2016-06-19,24.0402,"Calibration",2016,2016-06-19,0,22.5262050628662,"GLM",22.5262050628662,-0.0325126007706601
2016-06-20,24.0238,"Calibration",2016,2016-06-20,0,22.7169380187988,"GLM",22.7169380187988,-0.0279598062973591
2016-06-21,23.922,"Calibration",2016,2016-06-21,0,23.0022411346436,"GLM",23.0022411346436,-0.0196009321219992
2016-06-22,24.254,"Calibration",2016,2016-06-22,0,22.9715747833252,"GLM",22.9715747833252,-0.0271553119799747
2016-06-23,24.117,"Calibration",2016,2016-06-23,0,22.8416996002197,"GLM",22.8416996002197,-0.0271579155861958
2016-06-24,24.2396,"Calibration",2016,2016-06-24,0,22.945686340332,"GLM",22.945686340332,-0.0274219732468167
2016-06-25,24.0926,"Calibration",2016,2016-06-25,0,23.2215518951416,"GLM",23.2215518951416,-0.0184098852028212
2016-06-26,24.6662,"Calibration",2016,2016-06-26,0,23.4224739074707,"GLM",23.4224739074707,-0.0258631813162992
2016-06-27,24.8442,"Calibration",2016,2016-06-27,0,23.8514461517334,"GLM",23.8514461517334,-0.0203869119052908
2016-06-28,24.6488,"Calibration",2016,2016-06-28,0,23.9822521209717,"GLM",23.9822521209717,-0.01370621958518
2016-06-29,24.8196,"Calibration",2016,2016-06-29,0,23.6912899017334,"GLM",23.6912899017334,-0.0232589033215473
2016-06-30,24.638,"Calibration",2016,2016-06-30,0,23.4029903411865,"GLM",23.4029903411865,-0.02570741464825
2016-07-01,24.2738,"Calibration",2016,2016-07-01,0,23.2090110778809,"GLM",23.2090110778809,-0.0224247237673594
2016-07-02,24.1524,"Calibration",2016,2016-07-02,0,22.9318561553955,"GLM",22.9318561553955,-0.0259225470309278
2016-07-03,24.1932,"Calibration",2016,2016-07-03,0,22.7408962249756,"GLM",22.7408962249756,-0.030943469499507
2016-07-04,24.0306,"Calibration",2016,2016-07-04,0,22.6994533538818,"GLM",22.6994533538818,-0.0284858790131819
2016-07-05,24.3862,"Calibration",2016,2016-07-05,0,22.589786529541,"GLM",22.589786529541,-0.03824110153236
2016-07-06,24.7086,"Calibration",2016,2016-07-06,0,22.8495540618896,"GLM",22.8495540618896,-0.0390899515504982
2016-07-07,25.3106,"Calibration",2016,2016-07-07,0,23.284049987793,"GLM",23.284049987793,-0.0417031507113669
2016-07-08,24.9664,"Calibration",2016,2016-07-08,0,23.616678237915,"GLM",23.616678237915,-0.027781725881495
2016-07-09,25.054,"Calibration",2016,2016-07-09,0,23.8327293395996,"GLM",23.8327293395996,-0.0249816397394191
2016-07-10,24.5978,"Calibration",2016,2016-07-10,0,23.7648811340332,"GLM",23.7648811340332,-0.0172223467854985
2016-07-11,24.7302,"Calibration",2016,2016-07-11,0,23.67844581604,"GLM",23.67844581604,-0.0217265772721015
2016-07-12,25.0048,"Calibration",2016,2016-07-12,0,23.8518829345703,"GLM",23.8518829345703,-0.0235979398555105
2016-07-13,25.2346,"Calibration",2016,2016-07-13,0,24.1683788299561,"GLM",24.1683788299561,-0.0215821230884448
2016-07-14,25.0386,"Calibration",2016,2016-07-14,0,24.3927116394043,"GLM",24.3927116394043,-0.0130663811898692
2016-07-15,24.6458,"Calibration",2016,2016-07-15,0,24.3810577392578,"GLM",24.3810577392578,-0.0053999434789435
2016-07-16,24.6164,"Calibration",2016,2016-07-16,0,24.0518379211426,"GLM",24.0518379211426,-0.0116002161362855
2016-07-17,24.2418,"Calibration",2016,2016-07-17,0,23.8166809082031,"GLM",23.8166809082031,-0.00884587035967505
2016-07-18,25.1242,"Calibration",2016,2016-07-18,0,23.5884876251221,"GLM",23.5884876251221,-0.0315259216797126
2016-07-19,25.9518,"Calibration",2016,2016-07-19,0,23.623363494873,"GLM",23.623363494873,-0.0469678028468388
2016-07-20,25.5838,"Calibration",2016,2016-07-20,0,24.0666580200195,"GLM",24.0666580200195,-0.0305564548743688
2016-07-21,25.412,"Calibration",2016,2016-07-21,0,24.3123836517334,"GLM",24.3123836517334,-0.0221142278196594
2016-07-22,25.6082,"Calibration",2016,2016-07-22,0,24.8606014251709,"GLM",24.8606014251709,-0.0148130836025017
2016-07-23,25.9176,"Calibration",2016,2016-07-23,0,25.5241546630859,"GLM",25.5241546630859,-0.00764836540843045
2016-07-24,25.5008,"Calibration",2016,2016-07-24,0,25.9175720214844,"GLM",25.9175720214844,0.00810550791670741
2016-07-25,26.01,"Calibration",2016,2016-07-25,0,26.3761959075928,"GLM",26.3761959075928,0.00699031302518474
2016-07-26,26.7166,"Calibration",2016,2016-07-26,0,26.3735618591309,"GLM",26.3735618591309,-0.00646142578693445
2016-07-27,27.4062,"Calibration",2016,2016-07-27,0,26.2991886138916,"GLM",26.2991886138916,-0.020612668759687
2016-07-28,26.5162,"Calibration",2016,2016-07-28,0,26.3974590301514,"GLM",26.3974590301514,-0.00224405138531422
2016-07-29,25.645,"Calibration",2016,2016-07-29,0,26.4027976989746,"GLM",26.4027976989746,0.0145596496389222
2016-07-30,25.1822,"Calibration",2016,2016-07-30,0,26.1028633117676,"GLM",26.1028633117676,0.0179518801833341
2016-07-31,25.5286,"Calibration",2016,2016-07-31,0,25.7539558410645,"GLM",25.7539558410645,0.00439439566473322
2016-08-01,25.6308,"Calibration",2016,2016-08-01,0,25.6231174468994,"GLM",25.6231174468994,-0.000149892017689591
2016-08-02,25.6854,"Calibration",2016,2016-08-02,0,25.6046504974365,"GLM",25.6046504974365,-0.00157436972239924
2016-08-03,26.7264,"Calibration",2016,2016-08-03,0,25.6595439910889,"GLM",25.6595439910889,-0.0203653103796816
2016-08-04,26.8352,"Calibration",2016,2016-08-04,0,25.9134674072266,"GLM",25.9134674072266,-0.017474045091179
2016-08-05,26.241,"Calibration",2016,2016-08-05,0,26.172550201416,"GLM",26.172550201416,-0.00130595615677592
2016-08-06,26.0928,"Calibration",2016,2016-08-06,0,26.2809200286865,"GLM",26.2809200286865,0.00359187830429982
2016-08-07,25.7662,"Calibration",2016,2016-08-07,0,26.137336730957,"GLM",26.137336730957,0.00715050947068988
2016-08-08,25.9182,"Calibration",2016,2016-08-08,0,25.8692264556885,"GLM",25.8692264556885,-0.000945664761956076
2016-08-09,25.7908,"Calibration",2016,2016-08-09,0,25.6855926513672,"GLM",25.6855926513672,-0.00204379800553225
2016-08-10,26.296,"Calibration",2016,2016-08-10,0,25.6309204101562,"GLM",25.6309204101562,-0.0128079921665009
2016-08-11,26.1284,"Calibration",2016,2016-08-11,0,25.8566741943359,"GLM",25.8566741943359,-0.00522699659229625
2016-08-12,26.4584,"Calibration",2016,2016-08-12,0,25.9990253448486,"GLM",25.9990253448486,-0.0087570949609428
2016-08-13,26.1362,"Calibration",2016,2016-08-13,0,25.9738388061523,"GLM",25.9738388061523,-0.00311573734288714
2016-08-14,26.3362,"Calibration",2016,2016-08-14,0,26.0696716308594,"GLM",26.0696716308594,-0.00508584936852187
2016-08-15,26.5494,"Calibration",2016,2016-08-15,0,25.9870491027832,"GLM",25.9870491027832,-0.0107040142000585
2016-08-16,26.583,"Calibration",2016,2016-08-16,0,25.8676948547363,"GLM",25.8676948547363,-0.0136376676656944
2016-08-17,26.7088,"Calibration",2016,2016-08-17,0,25.9843444824219,"GLM",25.9843444824219,-0.0137485725077538
2016-08-18,27.1304,"Calibration",2016,2016-08-18,0,26.1001281738281,"GLM",26.1001281738281,-0.0193549051928896
2016-08-19,26.5698,"Calibration",2016,2016-08-19,0,26.2278118133545,"GLM",26.2278118133545,-0.00647734196490776
2016-08-20,25.8822,"Calibration",2016,2016-08-20,0,26.2526664733887,"GLM",26.2526664733887,0.00710592542857587
2016-08-21,25.064,"Calibration",2016,2016-08-21,0,26.1082572937012,"GLM",26.1082572937012,0.0204067076366727
2016-08-22,24.7264,"Calibration",2016,2016-08-22,0,25.627124786377,"GLM",25.627124786377,0.0178880185686749
2016-08-23,24.4756,"Calibration",2016,2016-08-23,0,24.950891494751,"GLM",24.950891494751,0.00961612852495122
2016-08-24,24.3654,"Calibration",2016,2016-08-24,0,24.5392551422119,"GLM",24.5392551422119,0.00355498145741609
2016-08-25,24.7422,"Calibration",2016,2016-08-25,0,24.3002338409424,"GLM",24.3002338409424,-0.0090119132441725
2016-08-26,24.5176,"Calibration",2016,2016-08-26,0,24.2717666625977,"GLM",24.2717666625977,-0.00503866629592504
2016-08-27,24.1408,"Calibration",2016,2016-08-27,0,24.1900024414062,"GLM",24.1900024414062,0.00101803485398132
2016-08-28,24.2978,"Calibration",2016,2016-08-28,0,23.9933032989502,"GLM",23.9933032989502,-0.00630544096631603
2016-08-29,24.5348,"Calibration",2016,2016-08-29,0,24.0858612060547,"GLM",24.0858612060547,-0.00923349832785542
2016-08-30,24.6756,"Calibration",2016,2016-08-30,0,24.2537479400635,"GLM",24.2537479400635,-0.00862165709735692
2016-08-31,24.5968,"Calibration",2016,2016-08-31,0,24.4774303436279,"GLM",24.4774303436279,-0.00243243053505372
2016-09-01,24.332,"Calibration",2016,2016-09-01,0,24.4918174743652,"GLM",24.4918174743652,0.00327335064385523
2016-09-02,23.9578,"Calibration",2016,2016-09-02,0,24.0739116668701,"GLM",24.0739116668701,0.0024173959836244
2016-09-03,23.7344,"Calibration",2016,2016-09-03,0,23.5954742431641,"GLM",23.5954742431641,-0.00293526570812838
2016-09-04,23.4986,"Calibration",2016,2016-09-04,0,23.230541229248,"GLM",23.230541229248,-0.00573643691496269
2016-09-05,23.4592,"Calibration",2016,2016-09-05,0,22.9291172027588,"GLM",22.9291172027588,-0.0114270753759892
