Observed,Predicted,Error,phase
27.7,27.857887,0.002841837778981798,train
28.3,28.227924,-0.0012750316227277659,train
27.6,28.280617,0.012179829314662185,train
27.6,28.36053,0.013590479843937008,train
28.0,28.525711,0.009300388260773677,train
28.0,28.521511,0.009226771682771723,train
27.8,28.154587,0.006337059749625021,train
27.8,27.975758,0.003151160500311874,train
27.7,27.91961,0.0039483971129082186,train
27.2,27.856876,0.011930854863529882,train
26.4,28.090563,0.03102488075431237,train
26.3,28.368511,0.037837357307804007,train
26.5,28.471088,0.03585681976575016,train
27.0,28.648365,0.02962108626438994,train
27.3,28.709827,0.025171086398631307,train
25.6,26.362885,0.014681327671460333,train
23.2,25.69215,0.05097238121513166,train
25.0,26.08238,0.02118891658049833,train
24.0,24.751284,0.015410540799108348,train
23.3,24.22879,0.01954165160773961,train
23.3,24.244816,0.01987212671022181,train
24.1,24.378033,0.005735222435264467,train
24.4,25.027313,0.012691639049512222,train
24.6,25.75452,0.022927832824140328,train
24.4,24.792513,0.007979126397520008,train
23.8,24.088943,0.006033631731717228,train
24.4,24.998112,0.012107995428520594,train
24.2,24.55939,0.0073706490656397835,train
23.4,24.093311,0.014598091346594259,train
23.8,25.100494,0.026594724334737946,train
23.7,25.567104,0.03789757025045768,train
23.2,24.103992,0.019110261895165483,train
23.3,24.996609,0.03512895767094717,train
23.2,25.033705,0.03801706659188125,train
22.1,23.40292,0.028633753251453946,train
21.6,22.28916,0.015702268871335596,train
20.9,22.23609,0.030973834411034372,train
21.3,22.095196,0.018324529549156587,train
21.9,22.014416,0.002605434263438952,train
22.6,21.9724,-0.01408045565075619,train
22.8,21.930878,-0.019430013702110307,train
22.8,21.897846,-0.020183366913390764,train
22.8,21.870598,-0.020805663199782002,train
22.3,21.845226,-0.010301747104275463,train
22.5,21.818907,-0.015368005787258847,train
22.5,21.627235,-0.019778365429917295,train
21.8,21.532854,-0.006164956526274716,train
21.5,21.612825,0.0026169798116108998,train
21.6,21.430202,-0.003946016658792187,train
21.9,21.298302,-0.01392874033080819,train
22.2,20.982119,-0.02820339006408474,train
21.7,20.972418,-0.017050426375755347,train
20.8,20.780062,-0.0004794970184991904,train
20.0,20.529083,0.013054409562240176,train
20.3,20.483704,0.004504357460989189,train
20.5,20.366686,-0.0032621713716470334,train
19.8,20.284107,0.01207730480039224,train
20.3,20.204597,-0.0023553317811945843,train
19.7,20.099052,0.010026662301066712,train
20.0,19.992329,-0.00019182069315089477,train
19.7,19.883204,0.004628294927398204,train
19.3,19.782215,0.012338499476045683,train
20.0,19.681622,-0.008023322536681554,train
19.4,19.58223,0.004674694067374289,train
19.3,19.49522,0.005032087720529947,train
19.1,19.413746,0.00814632512054722,train
19.1,19.328382,0.005943058060686317,train
19.4,19.26608,-0.003463468770622492,train
19.2,19.107075,-0.0024258188383355058,train
18.7,19.054497,0.009389503910988202,train
18.0,18.729197,0.019853321525827118,train
17.0,18.33061,0.03766168387416683,train
16.7,17.905811,0.03484416271867717,train
17.0,17.893791,0.025614619908741452,train
17.4,17.970892,0.016140173702935863,train
17.8,18.102184,0.00841689916487649,train
